Timestamp (PST),Latitude (Decimal Degrees),Longitute (Decimal Degrees),NO3 (µM) (SUNA) HR,Cond (µS/cm) (TSG) HR,DO (%sat) (EXO) HR,DO (mg/L) (EXO) HR,fDOM (QSU) (EXO) HR,fDOM (QSU) (WS) HR,pH (EXO) HR,pH (mV) (EXO) HR,Salinity (PSU) (TSG) HR,Sp Cond (µS/cm) (EXO) HR,Temp (°C) (EXO) HR,Temp (°C) (TSG) HR,Turb (FNU) (EXO) HR,C (1/m) (CStar) HR,Tr (%) (CStar) HR,fCHLA (µg/L) (EXO) HR,fCHLA (µg/L) (WS) HR,estDOC (mg/L) HR,estDON (µM) HR
10/4/2018 8:44,38.211365,-121.665455,15.705724,153,89.71,8.16,22.34253105,25.10525153,7.81,-74.41,0.08275,167.355,19.98,19.9677,2.895,3.472626175,0.706619771,0.019045805,1.777918258,2.116396012,10.00364685
10/4/2018 8:44,38.21143,-121.665595,15.705724,153.05,89.71,8.16,22.34253105,25.10525153,7.815,-74.455,0.0828,167.405,19.98,19.96895,2.895,3.472626175,0.706619771,0.023807256,1.777918258,2.116396012,10.00364685
10/4/2018 8:44,38.2115,-121.66573,15.705724,153.15,89.71,8.16,22.34253105,25.10525153,7.82,-74.5,0.0828,167.465,19.98,19.9701,2.895,3.472626175,0.706619771,0.028568708,1.777918258,2.116396012,10.00364685
10/4/2018 8:44,38.21157,-121.665795,15.705724,153.2,89.71,8.16,22.39575623,25.10525153,7.82,-74.545,0.0828,167.525,19.98,19.97065,2.895,3.473159467,0.706582102,0.028568708,1.777918258,2.119845004,10.0183849
10/4/2018 8:44,38.211635,-121.66583,15.693162,153.25,89.71,8.16,22.44551451,25.10525153,7.82,-74.59,0.08285,167.59,19.98,19.9712,2.895,3.473159467,0.706582102,0.028568708,1.777918258,2.123069341,10.03216297
10/4/2018 8:44,38.21171,-121.66587,15.668038,153.3,89.705,8.16,22.46054386,25.10525153,7.82,-74.63,0.0829,167.665,19.98,19.97225,2.895,3.477779699,0.706255671,0.028568708,1.777918258,2.124043242,10.0363246
10/4/2018 8:44,38.211785,-121.66587,15.655476,153.35,89.695,8.16,22.46695837,25.08741077,7.82,-74.675,0.0829,167.73,19.98,19.9731,2.895,3.482881253,0.705895525,0.028568708,1.778399757,2.124458902,10.03810077
10/4/2018 8:44,38.21186,-121.66603,15.668038,153.4,89.69,8.155,22.47697791,25.08741077,7.82,-74.72,0.0829,167.785,19.98,19.97385,2.895,3.487352375,0.705579917,0.028568708,1.780752167,2.125108169,10.04087518
10/4/2018 8:44,38.21194,-121.66619,15.655476,153.4,89.685,8.15,22.49065926,25.08593895,7.82,-74.755,0.0829,167.825,19.985,19.9751,2.895,3.487896593,0.705541519,0.028568708,1.782203866,2.12599472,10.04466355
10/4/2018 8:44,38.21202,-121.66623,15.649195,153.4,89.675,8.15,22.50067878,25.06988395,7.82,-74.79,0.0829,167.86,19.99,19.9764,2.895,3.489975042,0.705394901,0.028568708,1.783114235,2.126643985,10.04743795
10/4/2018 8:44,38.212095,-121.666315,15.655476,153.4,89.665,8.15,22.50202716,25.06988395,7.82,-74.83,0.0829,167.895,19.99,19.9773,2.89,3.491876582,0.70526077,0.028568708,1.783980752,2.12673136,10.04781132
10/4/2018 8:44,38.21217,-121.66641,15.668038,153.4,89.655,8.15,22.50636242,25.06988395,7.82,-74.865,0.0829,167.925,19.99,19.97745,2.89,3.49257746,0.705211342,0.028568708,1.783980752,2.127012285,10.04901176
10/4/2018 8:44,38.212245,-121.666445,15.624071,153.4,89.64,8.15,22.51137232,25.0651872,7.82,-74.895,0.0829,167.955,19.99,19.9775,2.89,3.493508578,0.705145682,0.028568708,1.783114235,2.127336927,10.050399
10/4/2018 8:44,38.212325,-121.666525,15.655476,153.4,89.625,8.15,22.51604439,25.06470858,7.82,-74.925,0.0829,167.99,19.99,19.9775,2.89,3.493508578,0.705145682,0.028568708,1.783980752,2.127639676,10.05169269
10/4/2018 8:44,38.212415,-121.666605,15.624071,153.4,89.62,8.15,22.52465521,25.04800727,7.82,-74.96,0.0829,168.035,19.99,19.9775,2.89,3.494213983,0.705095942,0.028568708,1.787915322,2.128197658,10.05407703
10/4/2018 8:44,38.2125,-121.66664,15.592666,153.4,89.615,8.15,22.52533028,25.0260972,7.82,-74.99,0.0829,168.08,19.99,19.97755,2.89,3.494213983,0.705095942,0.028568708,1.788900129,2.128241402,10.05426395
10/4/2018 8:44,38.212585,-121.6667,15.624071,153.4,89.605,8.145,22.53439474,25.0260972,7.82,-75.015,0.0829,168.115,19.99,19.97755,2.885,3.494687724,0.705062539,0.028568708,1.788900129,2.128828779,10.0567739
10/4/2018 8:44,38.212675,-121.66676,15.592666,153.4,89.595,8.14,22.53439474,25.0260972,7.825,-75.045,0.0829,168.145,19.99,19.9777,2.875,3.494687724,0.705062539,0.028568708,1.792204514,2.128828779,10.0567739
10/4/2018 8:44,38.21276,-121.66676,15.655476,153.4,89.585,8.14,22.53439474,25.04241938,7.83,-75.075,0.0829,168.165,19.99,19.9779,2.875,3.49513345,0.705031113,0.028568708,1.792204514,2.128828779,10.0567739
10/4/2018 8:44,38.212845,-121.666835,15.624071,153.4,89.575,8.14,22.55009826,25.05789553,7.83,-75.1,0.0829,168.17,19.99,19.978,2.875,3.496497367,0.704934964,0.033330159,1.792204514,2.129846367,10.06112221
10/4/2018 8:44,38.212935,-121.66691,15.642914,153.4,89.565,8.14,22.55111175,25.06348342,7.83,-75.12,0.0829,168.175,19.99,19.9781,2.875,3.496916563,0.704905411,0.03809161,1.791714561,2.129912042,10.06140285
10/4/2018 8:44,38.213025,-121.666935,15.61779,153.4,89.56,8.14,22.56180691,25.06593374,7.83,-75.14,0.0829,168.185,19.99,19.9783,2.875,3.496916563,0.704905411,0.03809161,1.792694467,2.130605087,10.06436433
10/4/2018 8:44,38.213115,-121.666965,15.642914,153.4,89.555,8.14,22.57846297,25.06689098,7.83,-75.16,0.0829,168.2,19.99,19.9783,2.875,3.497607426,0.704856712,0.03809161,1.792694467,2.1316844,10.0689764
10/4/2018 8:45,38.21321,-121.66705,15.61779,153.45,89.555,8.14,22.58983454,25.07628449,7.83,-75.175,0.08295,168.22,19.99,19.9783,2.875,3.497607426,0.704856712,0.03809161,1.793302,2.132421278,10.07212519
10/4/2018 8:45,38.2133,-121.66713,15.605228,153.5,89.555,8.14,22.59849879,25.07628449,7.83,-75.19,0.083,168.245,19.99,19.9783,2.875,3.496916563,0.704905411,0.03809161,1.795047643,2.132982722,10.07452432
10/4/2018 8:45,38.213385,-121.667185,15.592666,153.5,89.555,8.14,22.60919411,25.29235119,7.83,-75.21,0.083,168.275,19.99,19.9783,2.885,3.496123851,0.70496129,0.03809161,1.795047643,2.133675778,10.07748585
10/4/2018 8:45,38.21347,-121.66724,15.598947,153.55,89.555,8.14,22.61054901,25.29428596,7.83,-75.23,0.083,168.31,19.99,19.9783,2.89,3.496123851,0.70496129,0.03809161,1.795689,2.133763576,10.07786102
10/4/2018 8:45,38.213555,-121.66732,15.592666,153.65,89.555,8.14,22.61054901,25.32974614,7.83,-75.25,0.08305,168.35,19.99,19.9784,2.89,3.496123851,0.70496129,,1.795689,2.133763576,10.07786102
10/4/2018 8:45,38.21364,-121.667395,15.586385,153.75,89.555,8.14,22.61122649,25.33045656,7.83,-75.27,0.0831,168.39,19.99,19.97925,2.89,3.496123851,0.70496129,,1.795883363,2.133807476,10.07804861
10/4/2018 8:45,38.21372,-121.667425,15.580104,153.85,89.555,8.14,22.6620008,25.38141529,7.83,-75.295,0.08315,168.435,19.99,19.9801,2.89,3.496123851,0.70496129,,1.795883363,2.137097652,10.09210802
10/4/2018 8:45,38.213805,-121.667515,15.573823,153.95,89.555,8.14,22.67553546,25.39057959,7.83,-75.32,0.0832,168.475,20,19.98085,2.89,3.496916563,0.704905411,,1.795883363,2.137974698,10.09585577
10/4/2018 8:45,38.21389,-121.667615,15.567542,154.05,89.555,8.14,22.68487663,25.39176483,7.83,-75.34,0.08325,168.52,20,19.9819,2.895,3.496916563,0.704905411,,1.796011,2.138580006,10.09844234
10/4/2018 8:45,38.21397,-121.667645,15.567542,154.1,89.555,8.14,22.70423746,25.3987448,7.83,-75.365,0.0833,168.575,20,19.9832,2.905,3.496923944,0.704904891,,1.796399086,2.139834587,10.10380335
10/4/2018 8:45,38.21405,-121.667685,15.55498,154.15,89.56,8.14,22.73566054,25.3993226,7.83,-75.39,0.0833,168.64,20,19.9845,2.91,3.498066577,0.70482435,,1.796399086,2.141870803,10.1125044
10/4/2018 8:45,38.214125,-121.667685,15.542418,154.25,89.56,8.14,22.73770427,25.40836498,7.83,-75.415,0.08335,168.715,20,19.98575,2.925,3.498066577,0.70482435,,1.798921074,2.142003237,10.11307031
10/4/2018 8:45,38.2142,-121.667805,15.523575,154.3,89.565,8.14,22.74840757,25.41151133,7.83,-75.44,0.0834,168.795,20,19.98705,2.945,3.501269708,0.704598647,,1.7992254,2.14269681,10.11603406
10/4/2018 8:45,38.214275,-121.667935,15.504732,154.35,89.57,8.14,22.75045245,25.42151857,7.83,-75.465,0.0834,168.875,20,19.9886,2.965,3.504261868,0.704387825,,1.8105892,2.142829319,10.11660028
10/4/2018 8:45,38.214345,-121.66806,15.504732,154.4,89.57,8.14,22.77186278,25.42497519,7.83,-75.495,0.0834,168.95,20,19.9901,2.99,3.505398003,0.704307804,,1.813385,2.144216708,10.12252881
10/4/2018 8:45,38.21442,-121.668145,15.498451,154.5,89.57,8.14,22.79680988,25.42654574,7.83,-75.525,0.08345,169.02,20,19.99145,3,3.507154847,0.704184079,,1.8147542,2.14583328,10.12943666
10/4/2018 8:45,38.214495,-121.668185,15.49217,154.6,89.57,8.14,22.80193318,25.43358054,7.83,-75.56,0.08355,169.08,20,19.9927,3.005,3.508504066,0.704089074,,1.8147542,2.14616527,10.1308553
10/4/2018 8:45,38.214565,-121.66826,15.49217,154.65,89.57,8.14,22.80728665,25.43491478,7.83,-75.595,0.0836,169.14,20.005,19.99375,3.02,3.511062864,0.703908949,,1.8140696,2.146512175,10.13233767
10/4/2018 8:45,38.21464,-121.66839,15.473327,154.75,89.57,8.14,22.8147506,25.44365886,7.835,-75.63,0.0836,169.195,20.01,19.995,3.035,3.520051179,0.703276691,,1.8140696,2.146995839,10.13440444
10/4/2018 8:45,38.214715,-121.66851,15.454484,154.85,89.57,8.14,22.8215319,25.44365886,7.84,-75.67,0.08365,169.24,20.01,19.99595,3.04,3.532126672,0.702427888,,1.8162697,2.147435267,10.13628218
10/4/2018 8:45,38.214785,-121.66855,15.448203,154.95,89.57,8.14,22.82688667,25.44365886,7.84,-75.715,0.0837,169.29,20.01,19.99655,3.045,3.540300586,0.701853902,,1.8162697,2.147782256,10.13776492
10/4/2018 8:45,38.21486,-121.66859,15.441922,155,89.57,8.14,22.83292569,25.44365886,7.84,-75.765,0.0837,169.35,20.01,19.9972,3.055,3.544074141,0.701589074,,1.820390609,2.148173585,10.13943712
10/4/2018 8:45,38.21494,-121.668705,15.441922,155.05,89.57,8.14,22.83999161,25.44365886,7.84,-75.815,0.08375,169.415,20.01,19.9975,3.065,3.547136129,0.701374298,,1.824713982,2.148631456,10.14139368
10/4/2018 8:45,38.21502,-121.668815,15.441922,155.15,89.57,8.14,22.84705864,25.44365886,7.84,-75.865,0.0838,169.475,20.01,19.998,3.075,3.557852525,0.700623309,,1.824713982,2.1490894,10.14335054
10/4/2018 8:45,38.2151,-121.668855,15.435641,155.2,89.57,8.14,22.86072962,25.45350519,7.84,-75.915,0.0838,169.525,20.01,19.9988,3.075,3.568298748,0.699891571,,1.824713982,2.149975279,10.14713603
10/4/2018 8:45,38.21518,-121.668855,15.435641,155.2,89.57,8.14,22.87508594,25.45350519,7.84,-75.965,0.0838,169.57,20.01,19.9991,3.085,3.573074098,0.69955744,,1.82658176,2.150905569,10.1511113
10/4/2018 8:45,38.21526,-121.668885,15.416798,155.2,89.57,8.14,22.88112747,25.46838597,7.84,-76.015,0.0838,169.615,20.01,19.9991,3.09,3.577136962,0.699273257,,1.827263625,2.15129706,10.1527842
10/4/2018 8:45,38.215345,-121.668965,15.397955,155.2,89.57,8.14,22.88614113,25.48635419,7.84,-76.065,0.0838,169.66,20.01,19.9991,3.09,3.583211262,0.698848699,,1.829446433,2.151621945,10.15417248
10/4/2018 8:45,38.21543,-121.66911,15.36655,155.2,89.57,8.14,22.89149773,25.49865674,7.84,-76.11,0.0838,169.7,20.01,19.9991,3.09,3.592508308,0.698199272,,1.829446433,2.151969053,10.15565572
10/4/2018 8:45,38.215515,-121.6692,15.328864,155.2,89.57,8.14,22.89513913,25.51087951,7.84,-76.155,0.0838,169.735,20.01,19.9991,3.09,3.597583324,0.697844953,,1.829446433,2.152205015,10.15666402
10/4/2018 8:45,38.215605,-121.66923,15.328864,155.2,89.57,8.14,22.89980984,25.52615855,7.845,-76.2,0.0838,169.765,20.01,19.9991,3.09,3.599780136,0.697691675,,1.829446433,2.152507678,10.15795735
10/4/2018 8:45,38.215695,-121.66928,15.316302,155.2,89.565,8.14,22.90585252,25.54035892,7.85,-76.24,0.0838,169.805,20.01,19.9991,3.09,3.609670713,0.697002185,,1.829446433,2.152899243,10.15963056
10/4/2018 8:45,38.21578,-121.669335,15.297459,155.2,89.56,8.14,22.90915012,25.55177373,7.85,-76.28,0.0838,169.855,20.01,19.9991,3.09,3.619153572,0.696341311,,1.828914382,2.153112928,10.16054367
10/4/2018 8:45,38.215865,-121.669395,15.259773,155.2,89.56,8.14,22.90915012,25.55177373,7.85,-76.32,0.0838,169.9,20.01,19.9991,3.09,3.621869215,0.696152237,,1.830072993,2.153112928,10.16054367
10/4/2018 8:45,38.215955,-121.66945,15.24093,155.2,89.56,8.14,22.90915012,25.55177373,7.85,-76.36,0.0838,169.935,20.01,19.9991,3.09,3.624857704,0.695944225,,1.830072993,2.153112928,10.16054367
10/4/2018 8:45,38.21605,-121.669505,15.228368,155.2,89.56,8.14,22.90915012,25.55177373,7.85,-76.4,0.0838,169.955,20.01,19.9987,3.085,3.628031061,0.695723413,,1.830072993,2.153112928,10.16054367
10/4/2018 8:45,38.216145,-121.66956,15.215806,155.2,89.555,8.14,22.90915012,25.50738237,7.85,-76.435,0.0838,169.965,20.01,19.99805,3.075,3.630131098,0.695577315,,1.834267792,2.153112928,10.16054367
10/4/2018 8:45,38.216235,-121.66959,15.215806,155.2,89.55,8.14,22.90915012,25.43574089,7.85,-76.465,0.0838,169.975,20.01,19.99735,3.075,3.630131098,0.695577315,,1.835527212,2.153112928,10.16054367
10/4/2018 8:45,38.21632,-121.66959,15.215806,155.2,89.545,8.14,22.9044797,25.39846414,7.85,-76.495,0.0838,169.985,20.01,19.9966,3.075,3.630131098,0.695577315,,1.835527212,2.152810285,10.15925043
10/4/2018 8:45,38.2164,-121.669655,15.215806,155.2,89.54,8.14,22.9044797,25.46244858,7.85,-76.52,0.0838,170,20.01,19.99515,3.075,3.630644228,0.695541623,,1.837553125,2.152810285,10.15925043
10/4/2018 8:45,38.216485,-121.66973,15.209525,155.2,89.54,8.14,22.9044797,25.46702851,7.85,-76.545,0.0838,170.015,20.01,19.9936,3.07,3.630644228,0.695541623,,1.835527212,2.152810285,10.15925043
10/4/2018 8:45,38.216575,-121.66981,15.215806,155.2,89.54,8.14,22.89980984,25.48819513,7.85,-76.57,0.0838,170.035,20.01,19.99225,3.07,3.630644228,0.695541623,,1.837553125,2.152507678,10.15795735
10/4/2018 8:45,38.21666,-121.66989,15.228368,155.2,89.54,8.14,22.89769158,25.53409006,7.85,-76.585,0.0838,170.06,20.01,19.9907,3.07,3.630644228,0.695541623,,1.837147087,2.152370414,10.1573708
10/4/2018 8:45,38.21674,-121.669925,15.215806,155.2,89.54,8.14,22.8926186,25.53409006,7.85,-76.6,0.0838,170.08,20.005,19.98895,3.07,3.630644228,0.695541623,,1.837147087,2.152041685,10.15596609
10/4/2018 8:45,38.21682,-121.66997,15.228368,155.2,89.54,8.14,22.88766579,25.49585616,7.85,-76.615,0.0838,170.105,20,19.98715,3.075,3.630644228,0.695541623,,1.84274482,2.151720743,10.15459466
10/4/2018 8:45,38.2169,-121.670085,15.209525,155.2,89.54,8.14,22.88560863,25.47469425,7.85,-76.615,0.0838,170.13,20,19.98525,3.075,3.630186453,0.695573465,,1.84709812,2.151587439,10.15402503
10/4/2018 8:45,38.21698,-121.6702,15.215806,155.2,89.54,8.14,22.87483811,25.45602466,7.85,-76.615,0.0838,170.13,20,19.98295,3.075,3.628861098,0.695665661,,1.8480399,2.15088951,10.15104267
10/4/2018 8:45,38.21706,-121.67024,15.209525,155.2,89.54,8.14,22.86185616,25.43485804,7.85,-76.615,0.0838,170.13,20,19.9804,3.065,3.627254727,0.695777419,,1.8480399,2.150048279,10.14744797
10/4/2018 8:45,38.217135,-121.67028,15.203244,155.2,89.54,8.14,22.85285806,25.42012005,7.85,-76.615,0.0838,170.13,20,19.97855,3.075,3.626405249,0.695836524,,1.8480399,2.149465202,10.1449564
10/4/2018 8:45,38.217205,-121.670355,15.222087,155.2,89.54,8.14,22.83679297,25.36812651,7.85,-76.615,0.0838,170.13,20,19.9773,3.08,3.626116636,0.695856608,,1.8480399,2.148424184,10.14050797
10/4/2018 8:45,38.21728,-121.67049,15.203244,155.2,89.54,8.14,22.8256816,25.31321939,7.85,-76.615,0.0838,170.13,19.995,19.97625,3.08,3.625602233,0.695892404,,1.849232184,2.147704168,10.13743124
10/4/2018 8:45,38.21736,-121.670625,15.190682,155.2,89.545,8.14,22.82095117,25.3021819,7.85,-76.615,0.0838,170.13,19.99,19.97535,3.08,3.624540638,0.695966285,,1.850815664,2.147397636,10.13612138
10/4/2018 8:45,38.21744,-121.670695,15.17812,155.15,89.55,8.14,22.79657133,25.29106208,7.85,-76.615,0.0838,170.13,19.99,19.97395,3.08,3.624540638,0.695966285,,1.850815664,2.145817822,10.1293706
10/4/2018 8:45,38.21752,-121.670735,15.17812,155,89.55,8.14,22.76615387,25.28201889,7.85,-76.615,0.08375,170.13,19.99,19.9717,3.08,3.623568801,0.696033923,,1.850815664,2.143846771,10.12094801
10/4/2018 8:45,38.217605,-121.67082,15.17812,154.85,89.55,8.14,22.75077479,25.28181034,7.85,-76.615,0.0837,170.13,19.99,19.9687,3.08,3.622634484,0.696098959,,1.851951563,2.142850206,10.11668954
10/4/2018 8:45,38.21769,-121.670905,15.17812,154.85,89.55,8.14,22.74433987,25.26788551,7.85,-76.6,0.0837,170.125,19.985,19.9655,3.08,3.621677783,0.696165557,,1.851951563,2.142433224,10.11490771
10/4/2018 8:45,38.217775,-121.670935,15.17812,154.85,89.55,8.14,22.74183625,25.2510172,7.85,-76.585,0.0837,170.095,19.98,19.9622,3.08,3.621194997,0.696199168,,1.851951563,2.142270989,10.11421446
10/4/2018 8:45,38.21786,-121.67099,15.17812,154.85,89.55,8.14,22.74075492,25.2510172,7.85,-76.57,0.0837,170.085,19.98,19.9613,3.08,3.620870657,0.696221748,0.009521089,1.851951563,2.142200919,10.11391504
10/4/2018 8:45,38.217945,-121.67111,15.17812,154.85,89.55,8.14,22.74075492,25.2392992,7.85,-76.55,0.0837,170.085,19.98,19.9613,3.08,3.620287788,0.696262331,0.009521543,1.851951563,2.142200919,10.11391504
10/4/2018 8:45,38.218035,-121.671195,15.152996,154.85,89.555,8.14,22.74075492,25.2392992,7.85,-76.53,0.0837,170.085,19.98,19.9613,3.08,3.618061322,0.696417378,0.009521996,1.851951563,2.142200919,10.11391504
10/4/2018 8:46,38.218125,-121.67122,15.146715,154.85,89.565,8.14,22.74075492,25.2392992,7.85,-76.51,0.0837,170.085,19.98,19.9613,3.08,3.614561056,0.696661186,0.014282994,1.852552049,2.142200919,10.11391504
10/4/2018 8:46,38.218215,-121.67129,15.096467,154.85,89.57,8.14,22.74075492,25.2392992,7.85,-76.495,0.0837,170.085,19.98,19.9613,3.085,3.609117114,0.697040583,0.009521996,1.851967644,2.142200919,10.11391504
10/4/2018 8:46,38.218305,-121.67134,15.096467,154.85,89.575,8.145,22.74075492,25.2350978,7.85,-76.485,0.0837,170.085,19.98,19.9613,3.085,3.604576247,0.697357128,0.014282994,1.854014054,2.142200919,10.11391504
10/4/2018 8:46,38.218395,-121.671365,15.102748,154.85,89.58,8.15,22.74075492,25.2350978,7.85,-76.48,0.0837,170.085,19.98,19.9613,3.085,3.601764025,0.697553278,0.019043992,1.854014054,2.142200919,10.11391504
10/4/2018 8:46,38.21849,-121.67141,15.090186,154.9,89.585,8.15,22.74075492,25.2350978,7.85,-76.48,0.08375,170.085,19.98,19.9613,3.08,3.60112547,0.697597815,0.02380499,1.854014054,2.142200919,10.11391504
10/4/2018 8:46,38.218585,-121.671455,15.071343,155.1,89.59,8.15,22.74075492,25.2350978,7.85,-76.48,0.08385,170.085,19.98,19.9613,3.08,3.60112547,0.697597815,0.028565987,1.854014054,2.142200919,10.11391504
10/4/2018 8:46,38.218675,-121.6715,15.065062,155.25,89.595,8.15,22.74075492,25.24219641,7.85,-76.48,0.0839,170.085,19.98,19.9613,3.08,3.60112547,0.697597815,0.028565987,1.856006368,2.142200919,10.11391504
10/4/2018 8:46,38.218765,-121.671545,15.071343,155.4,89.605,8.15,22.75721341,25.24983559,7.85,-76.48,0.08395,170.11,19.98,19.9634,3.08,3.60112547,0.697597815,0.028565987,1.854014054,2.143267429,10.11847239
10/4/2018 8:46,38.218855,-121.671545,15.065062,155.55,89.61,8.15,22.77902537,25.25883586,7.85,-76.48,0.08405,170.15,19.98,19.96615,3.08,3.60112547,0.697597815,0.023805896,1.856006368,2.144680844,10.12451212
10/4/2018 8:46,38.21895,-121.67159,15.058781,155.65,89.61,8.15,22.79508668,25.27226638,7.85,-76.48,0.0841,170.205,19.98,19.96895,3.08,3.60112547,0.697597815,0.019045805,1.858370137,2.145721617,10.1289595
10/4/2018 8:46,38.21905,-121.671635,15.065062,155.7,89.61,8.15,22.80647786,25.28181034,7.85,-76.48,0.0841,170.27,19.98,19.9715,3.085,3.60112547,0.697597815,0.019044898,1.858370137,2.146459766,10.13211372
10/4/2018 8:46,38.219145,-121.67168,15.058781,155.75,89.61,8.15,22.816503,25.28378452,7.85,-76.48,0.08415,170.34,19.98,19.9736,3.09,3.60112547,0.697597815,0.019044898,1.857823748,2.147109394,10.13488968
10/4/2018 8:46,38.21924,-121.67173,15.058781,155.8,89.61,8.15,22.85563692,25.28651415,7.85,-76.48,0.0842,170.415,19.985,19.97585,3.09,3.60112547,0.697597815,0.019044898,1.862254727,2.149645272,10.14572586
10/4/2018 8:46,38.21934,-121.671795,15.0525,155.85,89.61,8.15,22.88611476,25.28651415,7.85,-76.485,0.0842,170.49,19.99,19.978,3.09,3.60112547,0.697597815,0.019044898,1.862715117,2.151620237,10.15416518
10/4/2018 8:46,38.219435,-121.67184,15.046219,155.95,89.61,8.15,22.90115195,25.30291685,7.85,-76.495,0.08425,170.565,19.99,19.9798,3.09,3.603452713,0.697435484,0.019044898,1.862715117,2.152594647,10.15832898
10/4/2018 8:46,38.21953,-121.67187,15.039938,156,89.61,8.15,22.93019683,25.30291685,7.85,-76.515,0.0843,170.635,19.99,19.98145,3.09,3.606816488,0.697200937,0.019044898,1.865646498,2.154476754,10.1663715
10/4/2018 8:46,38.219625,-121.671905,15.039938,156,89.61,8.15,22.95560276,25.32397705,7.85,-76.545,0.0843,170.695,19.99,19.9827,3.09,3.609871893,0.696987929,0.019044898,1.866974193,2.156123059,10.1734064
10/4/2018 8:46,38.21972,-121.67195,15.039938,156,89.61,8.15,22.98204184,25.33942468,7.85,-76.575,0.0843,170.75,19.99,19.98365,3.095,3.611209674,0.696894693,0.019045805,1.866974193,2.157836311,10.18072739
10/4/2018 8:46,38.219815,-121.67199,15.033657,156,89.605,8.15,23.01390193,25.35967292,7.85,-76.61,0.0843,170.8,19.995,19.9848,3.1,3.613266071,0.696751405,0.023805896,1.868641552,2.159900845,10.18954945
10/4/2018 8:46,38.219905,-121.67205,15.033657,156.05,89.6,8.145,23.03539389,25.37280153,7.85,-76.645,0.0843,170.845,20,19.9858,3.105,3.615280884,0.69661103,0.019045805,1.8697994,2.161293524,10.19550057
10/4/2018 8:46,38.22,-121.67213,15.027376,156.1,89.595,8.14,23.04472979,25.38376461,7.85,-76.68,0.0843,170.89,20,19.98675,3.105,3.615327189,0.696607804,0.023805896,1.8714003,2.16189849,10.19808568
10/4/2018 8:46,38.2201,-121.6722,15.033657,156.1,89.59,8.14,23.05337477,25.38805128,7.85,-76.72,0.0843,170.93,20,19.9877,3.105,3.616888359,0.696499063,0.028565987,1.8714003,2.162458685,10.20047947
10/4/2018 8:46,38.220195,-121.67224,15.027376,156.15,89.59,8.14,23.05838771,25.39330735,7.855,-76.76,0.0843,170.97,20,19.9886,3.095,3.617974515,0.696423413,0.023807256,1.8734737,2.162783524,10.20186756
10/4/2018 8:46,38.220295,-121.672265,15.008533,156.2,89.585,8.14,23.06841328,25.39330735,7.86,-76.8,0.0843,171.005,20,19.9892,3.09,3.619131141,0.696342872,0.019045805,1.8734737,2.163433181,10.20464364
10/4/2018 8:46,38.220395,-121.67231,14.98969,156.2,89.58,8.14,23.07809342,25.39674263,7.86,-76.84,0.0843,171.045,20,19.98925,3.09,3.621012675,0.696211863,0.014284354,1.8734737,2.164060453,10.20732407
10/4/2018 8:46,38.22049,-121.672355,15.008533,156.2,89.57,8.14,23.08915711,25.40695362,7.86,-76.875,0.0843,171.085,20,19.98925,3.09,3.622263746,0.696124766,0.009522903,1.8755254,2.164777381,10.2103876
10/4/2018 8:46,38.22059,-121.672405,15.008533,156.2,89.56,8.14,23.11059359,25.4159364,7.86,-76.905,0.0843,171.115,20,19.98925,3.09,3.62280039,0.696087409,0.004761451,1.8755254,2.166166465,10.21632337
10/4/2018 8:46,38.220685,-121.672455,15.008533,156.2,89.555,8.14,23.12096639,25.4159364,7.86,-76.935,0.08435,171.14,20,19.98925,3.09,3.62280039,0.696087409,,1.8775708,2.166838622,10.21919559
10/4/2018 8:46,38.220775,-121.672505,14.977128,156.2,89.55,8.14,23.12891324,25.4159364,7.86,-76.965,0.0844,171.165,20,19.98925,3.09,3.62383347,0.696015505,,1.8755254,2.167353578,10.22139608
10/4/2018 8:46,38.22087,-121.672505,14.958285,156.2,89.55,8.14,23.13789998,25.4159364,7.86,-76.995,0.0844,171.18,20,19.9894,3.09,3.625128228,0.69592539,,1.8755254,2.167935918,10.2238845
10/4/2018 8:46,38.220965,-121.672555,14.914318,156.2,89.545,8.14,23.13893985,25.42196755,7.86,-77.025,0.0844,171.19,20,19.98955,3.09,3.625647091,0.695889282,,1.8734737,2.168003303,10.22417245
10/4/2018 8:46,38.22106,-121.6726,14.876632,156.25,89.54,8.14,23.13893985,25.42196755,7.86,-77.055,0.0844,171.205,20,19.9896,3.09,3.626550331,0.695826431,,1.8755254,2.168003303,10.22417245
10/4/2018 8:46,38.221155,-121.67265,14.908037,156.3,89.535,8.14,23.13997983,25.42196755,7.86,-77.085,0.0844,171.22,20,19.9897,3.085,3.627295076,0.69577461,,1.8757557,2.168070693,10.22446041
10/4/2018 8:46,38.22125,-121.672705,14.876632,156.3,89.53,8.14,23.1410198,25.52831153,7.86,-77.115,0.0844,171.24,20,19.98985,3.085,3.627392289,0.695767846,,1.876917,2.168138083,10.22474838
10/4/2018 8:46,38.221345,-121.672755,14.889194,156.3,89.525,8.14,23.14603314,25.63895459,7.86,-77.14,0.0844,171.26,20,19.99,3.09,3.629211249,0.695641311,,1.876917,2.168462948,10.22613658
10/4/2018 8:46,38.22144,-121.6728,14.901756,156.3,89.52,8.14,23.15397818,25.64765542,7.86,-77.165,0.0844,171.29,20,19.99015,3.09,3.631386317,0.69549001,,1.876917,2.168977786,10.22833656
