"","date","doy1998","dowy","month","water_year","inundation","inund_days","inund_factor","region","Q_sday","log_qsdy","WTmwk","sradmwk","chlorophyll","log_chla","station","latitude","longitude"
"340",2015-01-20,6229,112,1,2015,0,0,"none","yolo",250,5.52146091786225,10.6581676065163,168.562857142857,13.67,2.61520365073586,"STTD",38.353,-121.643
"341",2015-01-21,6230,113,1,2015,0,0,"none","upstream",8770,9.07909208536623,10.7888392857143,163.488571428571,1.61,0.476234178996372,"SHR",38.532,-121.528
"342",2015-01-22,6231,114,1,2015,0,0,"none","yolo",273,5.60947179518496,10.8406378446115,171.438571428571,9.27,2.22678337957776,"LIS",38.475,-121.589
"343",2015-01-22,6231,114,1,2015,0,0,"none","downstream",8590,9.0583540149783,10.65,179.898571428571,0.9,-0.105360515657826,"657",38.152,-121.688
"344",2015-01-27,6236,119,1,2015,0,0,"none","downstream",6940,8.84505705350085,10.825,239.661428571429,2.5,0.916290731874155,"16",38.089,-121.743
"345",2015-01-27,6236,119,1,2015,0,0,"none","downstream",6940,8.84505705350085,10.825,239.661428571429,1.39999997615814,0.336472219591313,"34",38.158,-121.686
"346",2015-02-03,6243,126,2,2015,0,0,"none","upstream",8230,9.01554129367112,11.8663095238095,289.851428571429,2.04,0.712949807856125,"SHR",38.532,-121.528
"347",2015-02-04,6244,127,2,2015,0,0,"none","yolo",318,5.76205138278018,12.0645684523809,289.055714285714,8.79,2.17361471169709,"STTD",38.353,-121.643
"348",2015-02-04,6244,127,2,2015,0,0,"none","yolo",318,5.76205138278018,12.0645684523809,289.055714285714,11.68,2.45787797740008,"LIS",38.475,-121.589
"349",2015-02-13,6253,136,2,2015,0,0,"none","downstream",30200,10.315597203363,13.1416666666667,249.1,1.87,0.625938430866495,"D22",38.085,-121.739
"350",2015-02-17,6257,140,2,2015,0,0,"none","yolo",868,6.76619171466035,14.8615327380952,327.218571428571,8.93,2.18941639488841,"STTD",38.353,-121.643
"351",2015-02-17,6257,140,2,2015,0,0,"none","yolo",868,6.76619171466035,14.8615327380952,327.218571428571,7.66,2.0360119837525,"LIS",38.475,-121.589
"352",2015-02-18,6258,141,2,2015,0,0,"none","upstream",15000,9.61580548008435,13.3296130952381,322.171428571429,3.29,1.19088756477728,"SHR",38.532,-121.528
"353",2015-02-18,6258,141,2,2015,0,0,"none","downstream",15700,9.6614159913364,13.7565476190476,315.99,1.7,0.53062825106217,"653",38.105,-121.72
"354",2015-02-18,6258,141,2,2015,0,0,"none","downstream",15700,9.6614159913364,13.7565476190476,315.99,1.6,0.470003629245736,"657",38.152,-121.688
"355",2015-03-03,6271,154,3,2015,0,0,"none","upstream",8960,9.10052550596898,12.9151339285714,346.305714285714,2.64,0.970778917158225,"SHR",38.532,-121.528
"356",2015-03-04,6272,155,3,2015,0,0,"none","yolo",271,5.6021188208797,13.6745982142857,350.824285714286,17.73,2.87525812008612,"STTD",38.353,-121.643
"357",2015-03-04,6272,155,3,2015,0,0,"none","yolo",271,5.6021188208797,13.6745982142857,350.824285714286,23.97,3.17680304844629,"LIS",38.475,-121.589
"358",2015-03-09,6277,160,3,2015,0,0,"none","downstream",5590,8.62873456614915,14.1607142857143,401.935714285714,4.09999990463257,1.41098695044991,"16",38.089,-121.743
"359",2015-03-09,6277,160,3,2015,0,0,"none","downstream",5590,8.62873456614915,14.1607142857143,401.935714285714,2.39999985694885,0.875468677749252,"34",38.158,-121.686
"360",2015-03-13,6281,164,3,2015,0,0,"none","downstream",6330,8.75305551513822,15.1583333333333,362.111428571429,9.37,2.23751309625033,"D22",38.085,-121.739
"361",2015-03-13,6281,164,3,2015,0,0,"none","downstream",6330,8.75305551513822,15.1583333333333,362.111428571429,9.22,2.2213750375685,"EZ2",38.095,-121.741
"362",2015-03-16,6284,167,3,2015,0,0,"none","yolo",281,5.63835466933375,17.7617113095238,314.891428571429,14.82,2.69597761986794,"STTD",38.353,-121.643
"363",2015-03-16,6284,167,3,2015,0,0,"none","yolo",281,5.63835466933375,17.7617113095238,314.891428571429,23.6,3.16124671203156,"LIS",38.475,-121.589
"364",2015-03-17,6285,168,3,2015,0,0,"none","upstream",6920,8.84217104861172,16.7202880639098,316.594285714286,2.48,0.908258560176891,"SHR",38.532,-121.528
"365",2015-03-17,6285,168,3,2015,0,0,"none","downstream",5250,8.56598335558567,16.4148809523809,345.97,5.1,1.62924053973028,"653",38.105,-121.72
"366",2015-03-17,6285,168,3,2015,0,0,"none","downstream",5250,8.56598335558567,16.4148809523809,345.97,3.4,1.22377543162212,"657",38.152,-121.688
"367",2015-03-24,6292,175,3,2015,0,0,"none","yolo",628,6.4425401664682,18.6827976190476,368.261428571429,14.16,2.65042108826557,"STTD",38.353,-121.643
"368",2015-04-02,6301,184,4,2015,0,0,"none","yolo",554,6.31716468674728,19.3043898809524,432.512857142857,16.47,2.80154054418955,"STTD",38.353,-121.643
"369",2015-04-02,6301,184,4,2015,0,0,"none","yolo",554,6.31716468674728,19.3043898809524,432.512857142857,28.88,3.36314931402463,"LIS",38.475,-121.589
"370",2015-04-03,6302,185,4,2015,0,0,"none","upstream",5380,8.59044365315583,18.7334523809524,443.462857142857,5.28,1.66392609771817,"SHR",38.532,-121.528
"371",2015-04-09,6308,191,4,2015,0,0,"none","yolo",366,5.90263333340137,16.677068452381,380.151428571429,29.5,3.38439026334577,"LIS",38.475,-121.589
"372",2015-04-13,6312,195,4,2015,0,0,"none","downstream",4030,8.30152165494073,17.010119047619,445.788571428571,2.97,1.08856195281461,"D22",38.085,-121.739
"373",2015-04-13,6312,195,4,2015,0,0,"none","downstream",4030,8.30152165494073,17.010119047619,445.788571428571,6.82,1.91985947185537,"EZ2",38.095,-121.741
"374",2015-04-16,6315,198,4,2015,0,0,"none","yolo",456,6.12249280951439,17.5269791666667,454.825714285714,32.21,3.47227696334311,"STTD",38.353,-121.643
"375",2015-04-16,6315,198,4,2015,0,0,"none","yolo",456,6.12249280951439,17.5269791666667,454.825714285714,13.54,2.60564826748413,"LIS",38.475,-121.589
"376",2015-04-17,6316,199,4,2015,0,0,"none","upstream",5200,8.55641390456952,17.571369047619,459.592857142857,4.67,1.54115907168081,"SHR",38.532,-121.528
"377",2015-04-21,6320,203,4,2015,0,0,"none","downstream",4580,8.42945427710823,17.4053571428571,470.028571428571,14.7,2.68784749378469,"653",38.105,-121.72
"378",2015-04-21,6320,203,4,2015,0,0,"none","downstream",4580,8.42945427710823,17.4053571428571,470.028571428571,4.4,1.48160454092422,"657",38.152,-121.688
"379",2015-04-22,6321,204,4,2015,0,0,"none","downstream",5600,8.63052187672324,17.5607142857143,470.978571428571,3.89999985694885,1.36097651645582,"16",38.089,-121.743
"380",2015-04-22,6321,204,4,2015,0,0,"none","downstream",5600,8.63052187672324,17.5607142857143,470.978571428571,7.09999990463257,1.96009477061524,"34",38.158,-121.686
"381",2015-04-29,6328,211,4,2015,0,0,"none","upstream",6070,8.71111388405354,20.8331696428572,413.934285714286,3.42,1.22964055107451,"SHR",38.532,-121.528
"382",2015-04-30,6329,212,4,2015,0,0,"none","yolo",491,6.19644412779452,19.933125,440.181428571429,24.5,3.19867311755068,"LIS",38.475,-121.589
"383",2015-04-30,6329,212,4,2015,0,0,"none","yolo",491,6.19644412779452,19.933125,440.181428571429,5.45,1.69561560867515,"STTD",38.353,-121.643
"384",2015-12-08,6551,68,12,2016,0,0,"none","yolo",142,4.95582705760126,8.92557603686636,170.352857142857,3,1.09861228866811,"USGS-11455139",38.365,-121.638
"385",2015-12-09,6552,69,12,2016,0,0,"none","yolo",139,4.93447393313069,9.26129032258064,157.795714285714,2.73,1.00430160919687,"STTD",38.353,-121.643
"386",2015-12-09,6552,69,12,2016,0,0,"none","yolo",139,4.93447393313069,9.26129032258064,157.795714285714,4.76,1.56024766824333,"LIS",38.475,-121.589
"387",2015-12-10,6553,70,12,2016,0,0,"none","upstream",8550,9.05368656193081,10.1454315476191,147.598571428571,1.55,0.438254930931155,"SHR",38.532,-121.528
"388",2015-12-10,6553,70,12,2016,0,0,"none","downstream",3210,8.07402621612406,10.0633281573499,152.837142857143,3.8,1.33500106673234,"USGS-11455478",38.093,-121.737
"389",2015-12-15,6558,75,12,2016,0,0,"none","upstream",9640,9.17367638760459,11.2822470238095,164.715714285714,2.6,0.955511445027436,"USGS-11447650",38.456,-121.501
"390",2015-12-16,6559,76,12,2016,0,0,"none","downstream",8262,9.01942196795671,10.4895186335404,169.662857142857,8.2,2.10413415427021,"653",38.105,-121.72
"391",2015-12-21,6564,81,12,2016,0,0,"none","yolo",149,5.00394630594546,9.01471685664232,174.222857142857,6.49,1.870262530716,"LIS",38.475,-121.589
"392",2015-12-22,6565,82,12,2016,0,0,"none","upstream",13800,9.5324238711453,8.99909226190476,161.155714285714,6.13,1.81319474994812,"SHR",38.532,-121.528
"393",2015-12-23,6566,83,12,2016,0,0,"none","yolo",149,5.00394630594546,9.05757399949947,154.468571428571,3.95,1.37371557891303,"STTD",38.353,-121.643
"394",2016-01-05,6579,97,1,2016,0,0,"none","downstream",6840,8.8305430106166,7.69583333333333,184.842857142857,2.7,0.993251773010283,"USGS-11455478",38.093,-121.737
"395",2016-01-06,6580,98,1,2016,0,0,"none","downstream",9990,9.2093398716426,7.63095238095238,167.564285714286,2.58,0.947789398933526,"D22",38.085,-121.739
"396",2016-01-06,6580,98,1,2016,0,0,"none","downstream",9990,9.2093398716426,7.63095238095238,167.564285714286,2.34,0.85015092936961,"EZ2",38.095,-121.741
"397",2016-01-07,6581,99,1,2016,0,0,"none","yolo",161,5.08140436498446,6.97973732611022,169.452857142857,7.8,2.05412373369555,"USGS-11455139",38.365,-121.638
"398",2016-01-12,6586,104,1,2016,0,0,"none","yolo",140,4.9416424226093,8.27590773809524,174.464285714286,10.07,2.30956070673047,"STTD",38.353,-121.643
"399",2016-01-12,6586,104,1,2016,0,0,"none","yolo",140,4.9416424226093,8.27590773809524,174.464285714286,17.7,2.87356463957978,"LIS",38.475,-121.589
"400",2016-01-13,6587,105,1,2016,0,0,"none","upstream",15100,9.62245002280302,8.8800744047619,203.957142857143,2.72,1.00063188030791,"SHR",38.532,-121.528
"401",2016-01-19,6593,111,1,2016,0,0,"none","upstream",36500,10.5050675395706,9.60574404761905,137.69,2.3,0.832909122935104,"USGS-11447650",38.456,-121.501
"402",2016-01-19,6593,111,1,2016,0,0,"none","yolo",1438,7.27100853828099,10.2580654761905,146.934285714286,14.62,2.68239045432163,"LIS",38.475,-121.589
"403",2016-01-27,6601,119,1,2016,0,0,"none","yolo",1175,7.06902342657826,12.225,214.498571428571,4.29,1.45628673293993,"STTD",38.353,-121.643
"404",2016-01-27,6601,119,1,2016,0,0,"none","yolo",1175,7.06902342657826,12.225,214.498571428571,5.64,1.72988406550997,"LIS",38.475,-121.589
"405",2016-01-28,6602,120,1,2016,0,0,"none","upstream",35400,10.4744670991219,11.1165128446115,231.124285714286,1.53,0.425267735404344,"SHR",38.532,-121.528
"406",2016-02-03,6608,126,2,2016,0,0,"none","downstream",32700,10.3951303568853,10.825,219.601428571429,1.38,0.322083499169113,"D22",38.085,-121.739
"407",2016-02-03,6608,126,2,2016,0,0,"none","downstream",32700,10.3951303568853,10.825,219.601428571429,3,1.09861228866811,"16",38.089,-121.743
"408",2016-02-03,6608,126,2,2016,0,0,"none","downstream",32700,10.3951303568853,10.825,219.601428571429,4.39999961853027,1.48160445422655,"34",38.158,-121.686
"409",2016-02-08,6613,131,2,2016,0,0,"none","upstream",17900,9.79255599182885,9.31226190476191,314.31,1.86,0.62057648772511,"SHR",38.532,-121.528
"410",2016-02-09,6614,132,2,2016,0,0,"none","yolo",278,5.62762111369064,10.2526190476191,328.402857142857,7.75,2.04769284336526,"STTD",38.353,-121.643
"411",2016-02-09,6614,132,2,2016,0,0,"none","yolo",278,5.62762111369064,10.2526190476191,328.402857142857,8.07,2.08815348228186,"LIS",38.475,-121.589
"412",2016-02-09,6614,132,2,2016,0,0,"none","downstream",15700,9.6614159913364,9.85540890269151,329.655714285714,1.4,0.336472236621213,"USGS-11455478",38.093,-121.737
"413",2016-02-10,6615,133,2,2016,0,0,"none","downstream",15100,9.62245002280302,9.97148033126294,330.457142857143,1.9,0.641853886172395,"653",38.105,-121.72
"414",2016-02-10,6615,133,2,2016,0,0,"none","downstream",15100,9.62245002280302,9.97148033126294,330.457142857143,1.9,0.641853886172395,"657",38.152,-121.688
"415",2016-02-11,6616,134,2,2016,0,0,"none","yolo",262,5.5683445037611,11.1632440476191,336.848571428571,7,1.94591014905531,"USGS-11455139",38.365,-121.638
"416",2016-02-18,6623,141,2,2016,0,0,"none","yolo",171,5.14166355650266,14.3504017857143,297.268571428571,16.65,2.81241021642645,"LIS",38.475,-121.589
"417",2016-02-22,6627,145,2,2016,0,0,"none","yolo",150,5.01063529409626,14.6118898809524,277.424285714286,8.8,2.17475172148416,"STTD",38.353,-121.643
"418",2016-02-23,6628,146,2,2016,0,0,"none","upstream",14900,9.60911649193355,12.5345833333333,289.421428571429,3.55,1.26694760348732,"SHR",38.532,-121.528
"419",2016-02-23,6628,146,2,2016,0,0,"none","upstream",14900,9.60911649193355,12.5345833333333,289.421428571429,2.6,0.955511445027436,"USGS-11447650",38.456,-121.501
"420",2016-03-02,6636,154,3,2016,0,0,"none","downstream",11300,9.33255800470043,13.2595238095238,340.954285714286,1.2,0.182321556793955,"16",38.089,-121.743
"421",2016-03-02,6636,154,3,2016,0,0,"none","downstream",11300,9.33255800470043,13.2595238095238,340.954285714286,0.899999976158142,-0.10536054214878,"34",38.158,-121.686
"422",2016-03-04,6638,156,3,2016,0,0,"none","downstream",10100,9.22029070282935,13.6738095238095,282.214285714286,3.46,1.24126858906963,"D22",38.085,-121.739
"423",2016-03-04,6638,156,3,2016,0,0,"none","downstream",10100,9.22029070282935,13.6738095238095,282.214285714286,3.65,1.2947271675944,"EZ2",38.095,-121.741
"424",2016-03-07,6641,159,3,2016,0,0,"none","yolo",1018,6.92559519711047,16.1157738095238,194.207142857143,12.7,2.54160199346455,"STTD",38.353,-121.643
"425",2016-03-07,6641,159,3,2016,0,0,"none","yolo",1018,6.92559519711047,16.1157738095238,194.207142857143,15.67,2.75174805636793,"LIS",38.475,-121.589
"426",2016-03-08,6642,160,3,2016,0,0,"none","upstream",46800,10.7536384819057,13.5204863721805,199.482857142857,6.22,1.82776990675109,"SHR",38.532,-121.528
"427",2016-03-08,6642,160,3,2016,0,0,"none","downstream",44200,10.6964800680658,14.2827380952381,210.431428571429,5.4,1.68639895357023,"USGS-11455478",38.093,-121.737
"428",2016-03-09,6643,161,3,2016,0,0,"none","downstream",49100,10.8016143137826,14.1178571428571,198.288571428571,3.5,1.25276296849537,"653",38.105,-121.72
"429",2016-03-09,6643,161,3,2016,0,0,"none","downstream",49100,10.8016143137826,14.1178571428571,198.288571428571,3.4,1.22377543162212,"657",38.152,-121.688
"430",2016-03-10,6644,162,3,2016,0,0,"none","yolo",2587,7.85825418218603,14.7948214285714,179.477142857143,5.5,1.70474809223843,"USGS-11455139",38.365,-121.638
"431",2016-03-17,6651,169,3,2016,1,6,"short","upstream",61700,11.0300392098935,11.442931547619,284.855714285714,1.95,0.667829372575655,"SHR",38.532,-121.528
"432",2016-03-18,6652,170,3,2016,1,7,"short","yolo",18198,9.80906697691664,13.204910757779,332.171428571429,1.75,0.559615787935423,"STTD",38.353,-121.643
"433",2016-03-18,6652,170,3,2016,1,7,"short","yolo",18198,9.80906697691664,13.204910757779,332.171428571429,1.51,0.412109650826833,"LIS",38.475,-121.589
"434",2016-03-22,6656,174,3,2016,1,11,"short","yolo",2759,7.92262357421729,14.5793031188653,397.355714285714,46.72,3.84417233851997,"LIS",38.475,-121.589
"435",2016-03-24,6658,176,3,2016,1,13,"short","upstream",55300,10.9205281875104,13.1791369047619,392.72,3.9,1.3609765531356,"USGS-11447650",38.456,-121.501
"436",2016-03-24,6658,176,3,2016,1,13,"short","yolo",2582,7.85631957140659,15.4177853781653,397.625714285714,67.08,4.20588593695501,"STTD",38.353,-121.643
"437",2016-03-25,6659,177,3,2016,0,0,"none","upstream",53300,10.8836916101539,13.2413665413534,396.747142857143,4.85,1.57897870494939,"SHR",38.532,-121.528
"438",2016-03-30,6664,182,3,2016,0,0,"none","upstream",34400,10.4458118433615,13.5288367794486,436.198571428571,5.28,1.66392609771817,"SHR",38.532,-121.528
"439",2016-03-30,6664,182,3,2016,0,0,"none","yolo",1672,7.42177579364465,17.2669288968856,429.365714285714,37.13,3.61442526818899,"STTD",38.353,-121.643
"440",2016-03-30,6664,182,3,2016,0,0,"none","yolo",1672,7.42177579364465,17.2669288968856,429.365714285714,40.14,3.69237334336819,"LIS",38.475,-121.589
"441",2016-03-31,6665,183,3,2016,0,0,"none","yolo",1500,7.3132203870903,17.2851099538542,431.137142857143,31.5,3.44998754583159,"USGS-11455139",38.365,-121.638
"442",2016-04-04,6669,187,4,2016,0,0,"none","downstream",22500,10.0212705881925,15.0619047619047,469.254285714286,2.39999985694885,0.875468677749252,"16",38.089,-121.743
"443",2016-04-04,6669,187,4,2016,0,0,"none","downstream",22500,10.0212705881925,15.0619047619047,469.254285714286,2.89999985694885,1.06471068766444,"34",38.158,-121.686
"444",2016-04-05,6670,188,4,2016,0,0,"none","downstream",20400,9.92329017983231,15.3309523809524,474.988571428571,5,1.6094379124341,"USGS-11455478",38.093,-121.737
"445",2016-04-06,6671,189,4,2016,0,0,"none","yolo",1063,6.96885037834195,18.6806340939137,470.9,28.14,3.33719205168624,"LIS",38.475,-121.589
"446",2016-04-07,6672,190,4,2016,0,0,"none","upstream",18200,9.80917687306489,15.7295535714286,462.521428571429,4.54,1.51292701205326,"SHR",38.532,-121.528
"447",2016-04-07,6672,190,4,2016,0,0,"none","yolo",1040,6.94697599213542,19.1837756282589,457.877142857143,27.8,3.32503602069659,"USGS-11455139",38.365,-121.638
"448",2016-04-08,6673,191,4,2016,0,0,"none","yolo",914,6.81783057145415,19.571734170456,436.502857142857,26.3,3.26956893918372,"STTD",38.353,-121.643
"449",2016-04-15,6680,198,4,2016,0,0,"none","downstream",17700,9.78131991856192,17.1482142857143,331.94,3.03,1.10856261952128,"D22",38.085,-121.739
"450",2016-04-18,6683,201,4,2016,0,0,"none","upstream",15000,9.61580548008435,16.2972584219858,447.202857142857,3.4,1.22377543162212,"SHR",38.532,-121.528
"451",2016-04-18,6683,201,4,2016,0,0,"none","yolo",516,6.24610676548156,19.2505952380952,448.772857142857,24.44,3.19622113430339,"LIS",38.475,-121.589
"452",2016-04-19,6684,202,4,2016,0,0,"none","upstream",14100,9.55393007636626,16.4077197315096,470.827142857143,3.2,1.16315080980568,"USGS-11447650",38.456,-121.501
"453",2016-04-19,6684,202,4,2016,0,0,"none","yolo",517,6.24804287450843,19.5713535401002,468.971428571429,18.92,2.94021956362373,"STTD",38.353,-121.643
"454",2016-04-28,6693,211,4,2016,0,0,"none","downstream",10400,9.24956108512946,17.7107142857143,422.565714285714,4.09999990463257,1.41098695044991,"16",38.089,-121.743
"455",2016-04-28,6693,211,4,2016,0,0,"none","downstream",10400,9.24956108512946,17.7107142857143,422.565714285714,3.5,1.25276296849537,"34",38.158,-121.686
"456",2016-12-06,6915,67,12,2017,0,0,"none","yolo",115,4.74493212836325,10.2456361205552,214.46,7,1.94591014905531,"USGS-11455139",38.365,-121.638
"457",2016-12-08,6917,69,12,2017,0,0,"none","downstream",9250,9.13237883050647,10.0279761904762,199.687142857143,1.5,0.405465108108164,"USGS-11455478",38.093,-121.737
"458",2016-12-09,6918,70,12,2017,0,0,"none","downstream",8740,9.07566546864958,9.91071428571428,194.46,1.43,0.357674444271816,"D22",38.085,-121.739
"459",2016-12-09,6918,70,12,2017,0,0,"none","downstream",8740,9.07566546864958,9.91071428571428,194.46,2.11,0.746687947487975,"EZ2",38.095,-121.741
"460",2016-12-13,6922,74,12,2017,0,0,"none","yolo",623,6.43454651878745,9.20419812745394,134.958571428571,5.72,1.74396880539171,"STTD",38.353,-121.643
"461",2016-12-13,6922,74,12,2017,0,0,"none","yolo",623,6.43454651878745,9.20419812745394,134.958571428571,6.53,1.87640694328834,"LIS",38.475,-121.589
"462",2016-12-13,6922,74,12,2017,0,0,"none","downstream",34200,10.4399809230507,9.86964285714286,154.61,1.9,0.641853886172395,"653",38.105,-121.72
"463",2016-12-13,6922,74,12,2017,0,0,"none","downstream",34200,10.4399809230507,9.86964285714286,154.61,1.5,0.405465108108164,"657",38.152,-121.688
"464",2016-12-14,6923,75,12,2017,0,0,"none","upstream",33800,10.4282160814711,9.671307043625,143.997142857143,3.05,1.11514159061932,"SHR",38.532,-121.528
"465",2016-12-21,6930,82,12,2017,1,5,"short","upstream",51100,10.8415397761918,9.93088045642412,210.154285714286,1.7,0.53062825106217,"SHR",38.532,-121.528
"466",2016-12-21,6930,82,12,2017,1,5,"short","yolo",3759,8.23190824356418,8.88432191268929,211.037142857143,2.68,0.985816794522765,"STTD",38.353,-121.643
"467",2016-12-21,6930,82,12,2017,1,5,"short","yolo",3759,8.23190824356418,8.88432191268929,211.037142857143,2.23,0.802001585472027,"LIS",38.475,-121.589
"468",2016-12-22,6931,83,12,2017,0,0,"none","downstream",63500,11.0587951848808,9.7642857142857,221.731428571429,3,1.09861228866811,"16",38.089,-121.743
"469",2016-12-22,6931,83,12,2017,0,0,"none","downstream",63500,11.0587951848808,9.7642857142857,221.731428571429,3.1,1.1314021114911,"34",38.158,-121.686
"470",2016-12-27,6936,88,12,2017,0,0,"none","yolo",1035,6.94215670569947,7.59580338488693,206.245714285714,5.83,1.7630170003624,"STTD",38.353,-121.643
"471",2016-12-27,6936,88,12,2017,0,0,"none","yolo",1035,6.94215670569947,7.59580338488693,206.245714285714,7.24,1.97962120639763,"LIS",38.475,-121.589
"472",2016-12-29,6938,90,12,2017,0,0,"none","upstream",27600,10.2255710517052,8.26465525804167,218.65,1.69,0.524728528934982,"SHR",38.532,-121.528
"473",2017-01-09,6949,101,1,2017,1,1,"short","downstream",81200,11.3046705261498,8.64957729468599,139.73,2.35,0.854415328156068,"D22",38.085,-121.739
"474",2017-01-10,6950,102,1,2017,1,2,"short","upstream",70500,11.1633679888004,8.76645833333333,127.181428571429,2.49,0.912282710476616,"SHR",38.532,-121.528
"475",2017-01-11,6951,103,1,2017,1,3,"short","yolo",173921,12.0663564521085,9.20523326830732,136.182857142857,1.83,0.60431596685333,"STTD",38.353,-121.643
"476",2017-01-11,6951,103,1,2017,1,3,"short","yolo",173921,12.0663564521085,9.20523326830732,136.182857142857,1.06,0.0582689081239758,"LIS",38.475,-121.589
"477",2017-01-11,6951,103,1,2017,1,3,"short","downstream",166000,12.0197430673387,9.18472222222223,139.122857142857,2.6,0.955511445027436,"USGS-11455478",38.093,-121.737
"478",2017-01-18,6958,110,1,2017,1,10,"short","yolo",53870,10.8943290156746,9.1424255952381,198.177142857143,1.3,0.262364264467491,"STTD",38.353,-121.643
"479",2017-01-18,6958,110,1,2017,1,10,"short","yolo",53870,10.8943290156746,9.1424255952381,198.177142857143,1.6,0.470003629245736,"LIS",38.475,-121.589
"480",2017-01-23,6963,115,1,2017,1,15,"short","upstream",65700,11.0928542044727,8.62938988095238,149.292857142857,1.14,0.131028262406404,"SHR",38.532,-121.528
"481",2017-01-24,6964,116,1,2017,1,16,"short","yolo",88483,11.3905657221488,8.68645833333333,161.774285714286,1.19,0.173953307123438,"STTD",38.353,-121.643
"482",2017-01-24,6964,116,1,2017,1,16,"short","yolo",88483,11.3905657221488,8.68645833333333,161.774285714286,1.05,0.048790164169432,"LIS",38.475,-121.589
"483",2017-01-31,6971,123,1,2017,1,23,"long","yolo",18591,9.83043287163022,9.08418154761905,303.94,1.48,0.392042087776024,"LIS",38.475,-121.589
"484",2017-02-02,6973,125,2,2017,1,25,"long","yolo",18132,9.80543361206074,9.24501488095238,279.198571428571,2.23,0.802001585472027,"STTD",38.353,-121.643
"485",2017-02-06,6977,129,2,2017,1,29,"long","yolo",54069,10.8980162876609,10.2442261904762,190.842857142857,1.71,0.536493370514568,"STTD",38.353,-121.643
"486",2017-02-06,6977,129,2,2017,1,29,"long","yolo",54069,10.8980162876609,10.2442261904762,190.842857142857,2.12,0.751416088683921,"LIS",38.475,-121.589
"487",2017-02-07,6978,130,2,2017,1,30,"long","upstream",67900,11.1257913135468,9.17123511904762,165.717142857143,1.48,0.392042087776024,"SHR",38.532,-121.528
"488",2017-02-07,6978,130,2,2017,1,30,"long","downstream",137000,11.8277362048103,10.2815476190476,172.955714285714,9.1,2.2082744135228,"USGS-11455478",38.093,-121.737
"489",2017-02-08,6979,131,2,2017,1,31,"long","downstream",167000,12.0257490913989,10.6589285714286,161.544285714286,5.02,1.61342993370364,"D22",38.085,-121.739
"490",2017-02-14,6985,137,2,2017,1,37,"long","downstream",251000,12.4332082181139,11.6380952380952,241.542857142857,7.2,1.97408102602201,"16",38.089,-121.743
"491",2017-02-14,6985,137,2,2017,1,37,"long","downstream",251000,12.4332082181139,11.6380952380952,241.542857142857,6.9,1.93152141160321,"34",38.158,-121.686
"492",2017-02-16,6987,139,2,2017,1,39,"long","yolo",193325,12.1721279894772,10.0685416666667,283.737142857143,0.83,-0.186329578191493,"STTD",38.353,-121.643
"493",2017-02-22,6993,145,2,2017,1,45,"long","yolo",227863,12.3364998501445,9.62641369047619,186.377142857143,0.87,-0.139262067333508,"STTD",38.353,-121.643
"494",2017-02-22,6993,145,2,2017,1,45,"long","yolo",227863,12.3364998501445,9.62641369047619,186.377142857143,0.57,-0.562118918153541,"LIS",38.475,-121.589
"495",2017-02-23,6994,146,2,2017,1,46,"long","upstream",74700,11.2212353711209,9.52766369047619,208.284285714286,0.67,-0.400477566597125,"SHR",38.532,-121.528
"496",2017-03-01,7000,152,3,2017,1,52,"long","yolo",88486,11.3905996263919,9.31931547619048,376.008571428571,0.9,-0.105360515657826,"USGS-11455139",38.365,-121.638
"497",2017-03-08,7007,159,3,2017,1,59,"long","upstream",59700,10.9970872993807,10.2033482142857,348.164285714286,2.75,1.01160091167848,"SHR",38.532,-121.528
"498",2017-03-08,7007,159,3,2017,1,59,"long","downstream",104000,11.5521461781235,10.9285714285714,352.095714285714,5.29,1.66581824587021,"D22",38.085,-121.739
"499",2017-03-09,7008,160,3,2017,1,60,"long","yolo",18577,9.8296795353914,10.7629761904762,357.714285714286,2.2,0.78845736036427,"STTD",38.353,-121.643
"500",2017-03-09,7008,160,3,2017,1,60,"long","yolo",18577,9.8296795353914,10.7629761904762,357.714285714286,2.31,0.837247524533702,"LIS",38.475,-121.589
"501",2017-03-10,7009,161,3,2017,1,61,"long","upstream",58200,10.9716406337195,10.3399255952381,342.197142857143,2.6,0.955511445027436,"USGS-11447650",38.456,-121.501
"502",2017-03-13,7012,164,3,2017,1,64,"long","downstream",70600,11.1647854234813,11.9022959183674,408.031428571429,7.1,1.96009478404727,"16",38.089,-121.743
"503",2017-03-13,7012,164,3,2017,1,64,"long","downstream",70600,11.1647854234813,11.9022959183674,408.031428571429,5.9,1.77495235091167,"34",38.158,-121.686
"504",2017-03-14,7013,165,3,2017,1,65,"long","yolo",6358,8.75746914147075,14.2693303571429,413.54,39.09,3.66586667980486,"STTD",38.353,-121.643
"505",2017-03-14,7013,165,3,2017,1,65,"long","yolo",6358,8.75746914147075,14.2693303571429,413.54,42.48,3.74903337693368,"LIS",38.475,-121.589
"506",2017-03-15,7014,166,3,2017,1,66,"long","yolo",6050,8.70781355102489,15.3823065476191,399.267142857143,33,3.49650756146648,"USGS-11455139",38.365,-121.638
"507",2017-03-16,7015,167,3,2017,1,67,"long","upstream",49400,10.807705703176,11.9125595238095,396.911428571429,3.4,1.22377543162212,"USGS-11447650",38.456,-121.501
