NO3 (μM) (ISUS) SA ,NO3 (μM) (SUNA) SA,fCHL (μgL) (EXO) SA,fCHL (μgL) (WS) SA,CL ID,Location,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Station Name,Station Abbrev.,Site Number,Subregion
4.784282588,2.472902219,33.19258411,53.50381549,A2129,Toe Drain Canal,38.400983,-121.621247, , ,,Cache Slough Complex
4.583942188,2.455514853,35.65380188,55.23578869,A2130,Toe Drain Canal,38.399627,-121.62189, , ,,Cache Slough Complex
5.368117178,2.513303402,32.77592507,54.64030648,A2131,Toe Drain Canal,38.398245,-121.622527, , ,,Cache Slough Complex
5.63737044,2.358245134,31.75612909,54.15758314,A2132,Toe Drain Canal,38.396917,-121.623181, , ,,Cache Slough Complex
5.187383465,2.381189698,34.37855807,55.86313523,A2133,Toe Drain Canal,38.395535,-121.623837, , ,,Cache Slough Complex
5.089565789,2.302659324,34.0425168,55.49795922,A2134,Toe Drain Canal,38.394169,-121.624452, , ,,Cache Slough Complex
4.841093548,2.255013287,33.4057673,54.31936378,A2135,Toe Drain Canal,38.392803,-121.625067, , ,,Cache Slough Complex
4.439395082,2.225251025,31.75127874,51.07524499,A2136,Toe Drain Canal,38.391452,-121.625692, , ,,Cache Slough Complex
5.250053333,2.172741949,29.85022865,49.1808944,A2137,Toe Drain Canal,38.39009,-121.626363, , ,,Cache Slough Complex
3.775044828,2.26855625,27.87656812,47.22162824,A2138,Toe Drain Canal,38.388718,-121.626978, , ,,Cache Slough Complex
4.888403448,2.33396,27.21147546,47.30248479,A2139,Toe Drain Canal,38.387372,-121.627552, , ,,Cache Slough Complex
5.005283871,2.367802218,27.22379789,49.23861829,A2140,Toe Drain Canal,38.385977,-121.628167, , ,,Cache Slough Complex
4.835751613,2.31680425,26.86905283,47.86585384,A2141,Toe Drain Canal,38.384612,-121.628796, , ,,Cache Slough Complex
5.6087,2.565407836,27.08995931,47.97454566,A2142,Toe Drain Canal,38.383249,-121.629422, , ,,Cache Slough Complex
5.557958462,2.449878077,26.3928963,48.31465199,A2143,Toe Drain Canal,38.381884,-121.630048, , ,,Cache Slough Complex
4.961586154,2.576671528,25.95463169,45.55910875,A2144,Toe Drain Canal,38.380521,-121.630674, , ,,Cache Slough Complex
4.79610303,2.681494808,26.20431382,44.79982852,A2145,Toe Drain Canal,38.379158,-121.631299, , ,,Cache Slough Complex
5.566012,2.512150694,27.09991242,46.44005933,A2146,Toe Drain Canal,38.377796,-121.631927, , ,,Cache Slough Complex
4.851105556,2.459232292,27.59881934,47.94466651,A2147,Toe Drain Canal,38.376432,-121.632557, , ,,Cache Slough Complex
4.917964,2.40568,27.60184386,47.12294792,A2148,Toe Drain Canal,38.37507,-121.633186, , ,,Cache Slough Complex
5.293508,2.420859375,27.22039943,46.83492673,A2149,Toe Drain Canal,38.373707,-121.633816, , ,,Cache Slough Complex
5.2575,2.517086957,26.99748817,46.40371308,A2150,Toe Drain Canal,38.372345,-121.634445, , ,,Cache Slough Complex
5.079316667,2.468186957,26.76414894,45.64330939,A2151,Toe Drain Canal,38.370981,-121.635075, , ,,Cache Slough Complex
4.734891667,2.4337975,26.8681051,45.5451332,A2152,Toe Drain Canal,38.369618,-121.635706, , ,,Cache Slough Complex
4.3245,2.49051087,27.18981503,45.88542863,A2153,Toe Drain Canal,38.368255,-121.63635, , ,,Cache Slough Complex
4.544996,2.413015,27.71307453,45.99194616,A2154,Toe Drain Canal,38.366897,-121.636994, , ,,Cache Slough Complex
3.8525,2.2792735,27.52421357,46.02549149,A2156,Toe Drain Canal,38.364182,-121.638287, , ,,Cache Slough Complex
4.85154,2.32255,27.53574921,46.23175389,A2157,Toe Drain Canal,38.362824,-121.638932, , ,,Cache Slough Complex
5.470215789,2.435121875,27.6593011,46.93189787,A2158,Toe Drain Canal,38.361467,-121.639566, , ,,Cache Slough Complex
4.913746154,2.471836058,27.90991576,47.37509263,A2159,Toe Drain Canal,38.360105,-121.640198, , ,,Cache Slough Complex
5.11006,2.3902765,28.17780193,47.60255367,A2160,Toe Drain Canal,38.358744,-121.64083, , ,,Cache Slough Complex
5.271307692,2.311500481,28.2623126,47.31979129,A2161,Toe Drain Canal,38.357381,-121.641463, , ,,Cache Slough Complex
5.1425,2.120328125,28.23219003,47.34015488,A2162,Toe Drain Canal,38.356019,-121.642096, , ,,Cache Slough Complex
5.200783871,2.166108203,28.52279061,47.57070801,A2163,Toe Drain Canal,38.354657,-121.642733, , ,,Cache Slough Complex
4.815274194,2.341157169,28.44177605,47.3885724,A2164,Toe Drain Canal,38.353222,-121.643403, , ,,Cache Slough Complex
6.342093333,2.504939113,29.1000656,48.68013245,A2165,Toe Drain Canal,38.351817,-121.644052, , ,,Cache Slough Complex
4.86262381,2.295599432,27.52734965,46.25995375,A2166,Toe Drain Canal,38.350478,-121.644629, , ,,Cache Slough Complex
5.2225875,2.293297321,28.74352495,49.88599157,A2168,Toe Drain Canal,38.347822,-121.645979, , ,,Cache Slough Complex
6.124513333,2.26448125,29.03049599,48.96513644,A2169,Toe Drain Canal,38.34657,-121.646715, , ,,Cache Slough Complex
5.538166667,2.48045625,28.2161251,48.29650885,A2170,Toe Drain Canal,38.345183,-121.647351, , ,,Cache Slough Complex
5.554726667,2.3824525,28.20988233,48.22857738,A2171,Toe Drain Canal,38.343822,-121.647959, , ,,Cache Slough Complex
5.454216667,2.445615,28.16587071,48.26767093,A2172,Toe Drain Canal,38.342478,-121.64862, , ,,Cache Slough Complex
4.9739,2.3694125,28.10808082,47.46541161,A2173,Toe Drain Canal,38.341098,-121.6492, , ,,Cache Slough Complex
4.517273333,2.3237725,27.72405881,46.46836576,A2174,Toe Drain Canal,38.339709,-121.649785, , ,,Cache Slough Complex
4.31518,2.2675375,27.21093715,45.93028389,A2175,Toe Drain Canal,38.338276,-121.650283, , ,,Cache Slough Complex
4.824246667,2.3751175,27.28107146,46.61878357,A2176,Toe Drain Canal,38.336852,-121.650756, , ,,Cache Slough Complex
5.9629,2.4998125,27.33945241,46.11419371,A2177,Toe Drain Canal,38.335419,-121.651149, , ,,Cache Slough Complex
6.3976,2.3490375,26.90393681,45.31072473,A2178,Toe Drain Canal,38.333988,-121.6515, , ,,Cache Slough Complex
4.102086885,1.930451103,18.65057741,37.76154884,A2179,Toe Drain Canal,38.332568,-121.651845, , ,,Cache Slough Complex
3.851742105,1.969692045,16.94499648,40.59889882,A2180,Toe Drain Canal,38.331143,-121.652191, , ,,Cache Slough Complex
5.009291837,2.048251563,18.53989022,39.37542607,A2181,Toe Drain Canal,38.329716,-121.652525, , ,,Cache Slough Complex
4.3815,2.051229847,19.05685834,39.98420253,A2182,Toe Drain Canal,38.328291,-121.652863, , ,,Cache Slough Complex
4.2939625,2.234153846,18.9776002,39.60650612,A2183,Toe Drain Canal,38.326868,-121.653204, , ,,Cache Slough Complex
4.327970968,2.15225957,18.5359142,39.06827192,A2184,Toe Drain Canal,38.325448,-121.653554, , ,,Cache Slough Complex
4.230703226,2.367802218,18.39989428,37.88336407,A2185,Toe Drain Canal,38.324022,-121.653895, , ,,Cache Slough Complex
4.279021212,2.213723529,17.7064589,36.57968805,A2186,Toe Drain Canal,38.322591,-121.654255, , ,,Cache Slough Complex
4.532461404,2.012693269,17.65639887,35.9071213,A2187,Toe Drain Canal,38.321158,-121.654586, , ,,Cache Slough Complex
4.271581356,2.195223517,17.78661647,36.02192275,A2188,Toe Drain Canal,38.319735,-121.654905, , ,,Cache Slough Complex
4.910522222,2.343581144,19.04177503,40.09889877,A2189,Toe Drain Canal,38.318316,-121.655234, , ,,Cache Slough Complex
5.458937143,2.358526429,18.82330712,39.01317225,A2190,Toe Drain Canal,38.31689,-121.655566, , ,,Cache Slough Complex
5.21609697,2.253784375,18.96212935,39.06298716,A2191,Toe Drain Canal,38.315466,-121.655907, , ,,Cache Slough Complex
5.266789552,2.258553977,18.28341629,35.89665983,A2192,Toe Drain Canal,38.314033,-121.656257, , ,,Cache Slough Complex
5.055395522,2.204848837,18.02509464,36.86493271,A2193,Toe Drain Canal,38.312597,-121.65659, , ,,Cache Slough Complex
4.634325641,2.435418023,17.61372042,35.68314433,A2194,Toe Drain Canal,38.311178,-121.656906, , ,,Cache Slough Complex
5.127062963,2.280937981,17.45168578,34.5351706,A2195,Toe Drain Canal,38.309767,-121.657243, , ,,Cache Slough Complex
5.023565625,2.53954375,17.39550554,34.68358427,A2196,Toe Drain Canal,38.308345,-121.657608, , ,,Cache Slough Complex
5.427328571,2.403012727,17.73541024,35.65749855,A2197,Toe Drain Canal,38.306919,-121.657957, , ,,Cache Slough Complex
4.281181818,2.34211,17.66376602,35.65222621,A2198,Toe Drain Canal,38.305491,-121.658284, , ,,Cache Slough Complex
4.849339216,2.465466071,18.01345591,36.08446794,A2199,Toe Drain Canal,38.304064,-121.65861, , ,,Cache Slough Complex
4.845401639,2.440603358,18.17688207,36.24512552,A2200,Toe Drain Canal,38.302631,-121.658964, , ,,Cache Slough Complex
5.24715614,2.258767391,18.36247436,36.50092894,A2201,Toe Drain Canal,38.301193,-121.659305, , ,,Cache Slough Complex
4.841706557,2.481984375,18.13117614,36.30761857,A2202,Toe Drain Canal,38.29978,-121.659634, , ,,Cache Slough Complex
4.56694375,2.50286875,18.20616593,36.20837634,A2203,Toe Drain Canal,38.29837,-121.659977, , ,,Cache Slough Complex
5.33615,2.2553125,18.59717801,36.77120198,A2204,Toe Drain Canal,38.296936,-121.660316, , ,,Cache Slough Complex
4.359436842,2.319654605,18.63915644,37.05419384,A2205,Toe Drain Canal,38.295509,-121.660634, , ,,Cache Slough Complex
4.6864,2.436504464,19.69354773,38.25754531,A2206,Toe Drain Canal,38.294095,-121.660976, , ,,Cache Slough Complex
5.7108,2.272985598,19.74323902,38.15933355,A2207,Toe Drain Canal,38.292666,-121.661392, , ,,Cache Slough Complex
5.000910256,2.623285,20.22001476,38.71412682,A2208,Toe Drain Canal,38.291458,-121.662368, , ,,Cache Slough Complex
4.880712903,2.548330469,20.93693675,38.89912446,A2209,Toe Drain Canal,38.290166,-121.662685, , ,,Cache Slough Complex
4.882411111,2.729467857,26.05860905,43.40905506,A2210,Toe Drain Canal,38.288829,-121.663295, , ,,Cache Slough Complex
3.742633333,2.805946875,25.03477106,42.52824104,A2211,Toe Drain Canal,38.28721,-121.663197, , ,,Cache Slough Complex
5.115514286,2.723355357,24.81715257,42.0373299,A2212,Toe Drain Canal,38.285892,-121.663558, , ,,Cache Slough Complex
5.471028571,2.687553571,24.42597256,41.46805625,A2213,Toe Drain Canal,38.284324,-121.663624, , ,,Cache Slough Complex
4.863136842,2.207894318,27.14698341,46.28709573,A2214,Prospect Slough,38.349868,-121.645915, , ,,Cache Slough Complex
4.593365,2.101190179,25.71551359,44.28878652,A2215,Prospect Slough,38.350091,-121.647545, , ,,Cache Slough Complex
4.972673333,1.982869643,22.85067827,40.70296826,A2216,Prospect Slough,38.35011,-121.649341, , ,,Cache Slough Complex
4.359387179,2.154064423,21.28914749,38.66909185,A2217,Prospect Slough,38.350141,-121.651191, , ,,Cache Slough Complex
5.109003704,2.14325,21.30024185,39.61641204,A2218,Prospect Slough,38.35018,-121.653079, , ,,Cache Slough Complex
5.037474359,2.105634615,21.3650097,40.5394618,A2219,Prospect Slough,38.350181,-121.654883, , ,,Cache Slough Complex
4.711371429,2.04762038,21.79571283,42.40290761,A2220,Prospect Slough,38.350153,-121.65676, , ,,Cache Slough Complex
4.8359,2.026485577,22.91708047,44.18650333,A2221,Prospect Slough,38.34897,-121.657178, , ,,Cache Slough Complex
4.5309,2.098795455,25.03409144,47.49667318,A2222,Prospect Slough,38.34751,-121.6572, , ,,Cache Slough Complex
4.706384444,2.132412234,25.85700188,50.89866959,A2223,Prospect Slough,38.346065,-121.657267, , ,,Cache Slough Complex
5.028923077,2.06276875,24.21608401,51.49877653,A2224,Prospect Slough,38.344618,-121.657316, , ,,Cache Slough Complex
4.511776923,2.208569853,23.00900046,50.23700526,A2225,Prospect Slough,38.343174,-121.657379, , ,,Cache Slough Complex
3.523817647,1.944686364,21.94107784,48.78026659,A2226,Prospect Slough,38.341784,-121.657436, , ,,Cache Slough Complex
4.587409804,1.956289,21.93944155,47.95071397,A2227,Prospect Slough,38.340431,-121.657491, , ,,Cache Slough Complex
4.651664103,1.83844,22.27876218,49.42803597,A2228,Prospect Slough,38.33911,-121.657539, , ,,Cache Slough Complex
5.210519512,1.703295536,21.6801485,50.41483715,A2229,Prospect Slough,38.337748,-121.65757, , ,,Cache Slough Complex
4.5852,1.851417308,20.69268965,48.01610536,A2230,Prospect Slough,38.336257,-121.657544, , ,,Cache Slough Complex
4.560666667,1.829576875,20.30837623,47.28173761,A2231,Prospect Slough,38.335727,-121.658643, , ,,Cache Slough Complex
3.360355738,1.189020833,17.75639644,30.64070232,A2236,Prospect Slough,38.336208,-121.667406, , ,,Cache Slough Complex
3.305633333,1.041176974,16.6856825,28.50263954,A2237,Prospect Slough,38.336123,-121.669162, , ,,Cache Slough Complex
3.436792308,0.840608333,16.9636159,28.83331613,A2238,Prospect Slough,38.336141,-121.670996, , ,,Cache Slough Complex
3.965438462,0.929336607,16.68562216,28.81244095,A2239,Prospect Slough,38.336198,-121.67292, , ,,Cache Slough Complex
3.463785714,0.931083036,17.46848145,29.03628604,A2240,Prospect Slough,38.336183,-121.67461, , ,,Cache Slough Complex
4.044316667,0.882619643,18.17422888,30.35875548,A2241,Prospect Slough,38.335204,-121.675645, , ,,Cache Slough Complex
3.569838462,1.0474825,18.19715142,30.6399387,A2242,Prospect Slough,38.33376,-121.675622, , ,,Cache Slough Complex
3.949742857,1.095247321,18.58800773,30.76945623,A2243,Prospect Slough,38.33233,-121.675706, , ,,Cache Slough Complex
4.350069231,1.111334615,18.90421137,31.46407541,A2244,Prospect Slough,38.330809,-121.675763, , ,,Cache Slough Complex
2.4715,1.04952,19.03067737,32.11035825,A2245,Prospect Slough,38.329448,-121.6758, , ,,Cache Slough Complex
2.628283333,1.19479375,18.85588845,31.65555917,A2246,Prospect Slough,38.329118,-121.67723, , ,,Cache Slough Complex
3.795993333,1.353515,18.43394,30.64590121,A2247,Prospect Slough,38.32905,-121.679072, , ,,Cache Slough Complex
4.51666,1.389688462,18.07978561,30.03324605,A2248,Prospect Slough,38.329067,-121.680914, , ,,Cache Slough Complex
4.145133333,1.163055769,17.95185189,29.62647599,A2249,Prospect Slough,38.329038,-121.682719, , ,,Cache Slough Complex
3.725153333,1.206,17.69427271,29.43813626,A2250,Prospect Slough,38.328713,-121.684531, , ,,Cache Slough Complex
3.243971429,1.336691071,17.43841231,29.19233223,A2251,Prospect Slough,38.327436,-121.684858, , ,,Cache Slough Complex
2.976438462,1.404734615,17.47267574,29.25575449,A2252,Prospect Slough,38.32594,-121.684802, , ,,Cache Slough Complex
4.296385714,1.343139423,17.47532001,29.30099929,A2253,Prospect Slough,38.324537,-121.68488, , ,,Cache Slough Complex
4.813283333,1.308345192,17.87145532,29.70366119,A2254,Prospect Slough,38.323121,-121.684767, , ,,Cache Slough Complex
3.585407692,1.068076923,18.22900111,30.57484997,A2255,Prospect Slough,38.321896,-121.685215, , ,,Cache Slough Complex
3.417845455,0.983442308,18.69435012,30.73366318,A2256,Prospect Slough,38.321773,-121.687105, , ,,Cache Slough Complex
3.652863636,0.81174375,19.10542226,31.6670826,A2257,Prospect Slough,38.321769,-121.688931, , ,,Cache Slough Complex
3.14425,0.736865625,19.77139886,32.97830068,A2258,Prospect Slough,38.321781,-121.690726, , ,,Cache Slough Complex
4.080112698,1.423227787,26.01736978,43.43164284,A2259,Liberty Cut,38.335066,-121.667346, , ,,Cache Slough Complex
3.880737879,1.48787444,25.55909704,42.19669911,A2260,Liberty Cut,38.333623,-121.667281, , ,,Cache Slough Complex
4.291974126,1.470125919,24.36220678,40.22972277,A2261,Liberty Cut,38.332197,-121.667274, , ,,Cache Slough Complex
4.109395531,1.517890926,25.55121092,42.11054643,A2262,Liberty Cut,38.330783,-121.667262, , ,,Cache Slough Complex
2.20585,1.645729545,20.23509883,33.53093479,A2264,Liberty Cut,38.327829,-121.667247, , ,,Cache Slough Complex
2.921916667,1.64222875,20.00772939,33.15943418,A2265,Liberty Cut,38.326372,-121.667242, , ,,Cache Slough Complex
4.416916667,1.6399875,19.91693398,33.16768555,A2266,Liberty Cut,38.324904,-121.667235, , ,,Cache Slough Complex
4.637716667,1.591596875,19.964358,33.06559086,A2267,Liberty Cut,38.323482,-121.667222, , ,,Cache Slough Complex
4.0838,1.590578125,19.59585108,32.62290485,A2268,Liberty Cut,38.322036,-121.667223, , ,,Cache Slough Complex
4.36785,1.687961364,19.25277364,32.08735054,A2269,Liberty Cut,38.320579,-121.667213, , ,,Cache Slough Complex
3.848816667,1.712828125,18.88966909,31.80559255,A2270,Liberty Cut,38.319136,-121.667205, , ,,Cache Slough Complex
3.134283333,1.86105625,18.38505513,31.42675016,A2271,Liberty Cut,38.317689,-121.667196, , ,,Cache Slough Complex
4.173116667,1.74491875,17.97271928,31.27743847,A2272,Liberty Cut,38.316233,-121.667195, , ,,Cache Slough Complex
4.109936364,1.625725,17.82818206,31.28003093,A2273,Liberty Cut,38.314782,-121.667189, , ,,Cache Slough Complex
2.763216667,1.623502273,17.51317676,30.91298601,A2274,Liberty Cut,38.313327,-121.667186, , ,,Cache Slough Complex
2.762833333,1.723015625,17.27899613,30.61158034,A2275,Liberty Cut,38.311883,-121.667181, , ,,Cache Slough Complex
2.36225,1.814703125,17.04577932,30.78765602,A2276,Liberty Cut,38.310432,-121.667177, , ,,Cache Slough Complex
3.015007692,1.793113462,16.89349961,30.84763454,A2277,Liberty Cut,38.30898,-121.667172, , ,,Cache Slough Complex
2.952827273,1.700015385,16.91141839,31.26242662,A2278,Liberty Cut,38.307532,-121.667171, , ,,Cache Slough Complex
4.8083,1.53505625,17.05433476,32.04834873,A2279,Liberty Cut,38.306073,-121.667166, , ,,Cache Slough Complex
5.152946154,1.569045455,17.38514202,32.49261155,A2280,Liberty Cut,38.304632,-121.667155, , ,,Cache Slough Complex
4.692533333,1.83253125,17.14731639,30.78332315,A2281,Liberty Cut,38.303214,-121.667156, , ,,Cache Slough Complex
4.052366667,1.990946875,16.25134899,29.72024739,A2282,Liberty Cut,38.301754,-121.667149, , ,,Cache Slough Complex
4.390466667,2.07866125,16.02315738,30.44980306,A2283,Liberty Cut,38.300276,-121.667144, , ,,Cache Slough Complex
3.672807692,2.267028125,16.92779988,33.79638096,A2284,Liberty Cut,38.298824,-121.667137, , ,,Cache Slough Complex
2.830718182,2.317548864,17.84222608,34.6797142,A2285,Liberty Cut,38.297372,-121.667131, , ,,Cache Slough Complex
4.41408,2.230353125,17.33125844,33.53045371,A2286,Liberty Cut,38.295918,-121.667135, , ,,Cache Slough Complex
4.585409091,2.2756875,16.82137834,33.91838152,A2287,Liberty Cut,38.29447,-121.667152, , ,,Cache Slough Complex
4.9417,2.287403125,17.19095809,36.09298843,A2288,Liberty Cut,38.29303,-121.667139, , ,,Cache Slough Complex
4.820427273,2.237530682,18.04440196,36.82253697,A2289,Liberty Cut,38.291745,-121.665903, , ,,Cache Slough Complex
4.466484615,2.20335625,18.00161934,36.52541721,A2290,Liberty Cut,38.290353,-121.665694, , ,,Cache Slough Complex
4.769023077,2.433985577,17.37367554,35.06263598,A2291,Liberty Cut,38.288926,-121.665552, , ,,Cache Slough Complex
5.080241176,2.657299265,24.30532199,41.07359457,A2295,Prospect Slough,38.282757,-121.664367, , ,,Cache Slough Complex
4.490571429,2.63123125,24.08799295,41.12063708,A2296,Prospect Slough,38.281109,-121.664552, , ,,Cache Slough Complex
5.162171429,2.66485,24.25156508,41.40663161,A2297,Prospect Slough,38.279662,-121.664703, , ,,Cache Slough Complex
5.655313333,2.7826175,24.2800432,40.92701202,A2298,Prospect Slough,38.278237,-121.664889, , ,,Cache Slough Complex
6.1653,2.798888393,23.9733561,40.37795719,A2299,Prospect Slough,38.276849,-121.664943, , ,,Cache Slough Complex
4.9969,2.74125625,23.8859138,40.32374421,A2300,Prospect Slough,38.275324,-121.665291, , ,,Cache Slough Complex
3.995515385,2.788846429,23.60952907,39.88353252,A2301,Prospect Slough,38.273815,-121.665363, , ,,Cache Slough Complex
4.2839,2.821591964,22.99893861,39.31994174,A2302,Prospect Slough,38.272397,-121.665955, , ,,Cache Slough Complex
3.592838462,3.020315385,22.76293669,38.77393678,A2303,Prospect Slough,38.271023,-121.666665, , ,,Cache Slough Complex
4.839842857,2.764396429,22.50438744,38.02068759,A2304,Prospect Slough,38.269711,-121.667373, , ,,Cache Slough Complex
4.636427273,2.994925,22.29531168,37.12797434,A2305,Prospect Slough,38.268316,-121.66793, , ,,Cache Slough Complex
5.1073,2.7858775,21.60486429,36.08614809,A2306,Prospect Slough,38.266924,-121.6686, , ,,Cache Slough Complex
4.602007692,2.678955769,21.15837569,35.9705974,A2307,Prospect Slough,38.265928,-121.669791, , ,,Cache Slough Complex
5.588176923,2.880825,21.11775191,36.12440261,A2308,Prospect Slough,38.264747,-121.669771, , ,,Cache Slough Complex
5.551409091,2.690609821,21.17441812,37.01215179,A2309,Prospect Slough,38.263394,-121.669378, , ,,Cache Slough Complex
4.945993333,2.6660725,22.12498326,37.67594305,A2310,Prospect Slough,38.261803,-121.669811, , ,,Cache Slough Complex
5.209207692,2.696722321,22.38542101,37.46259083,A2311,Prospect Slough,38.260351,-121.67035, , ,,Cache Slough Complex
4.671942857,2.884429808,22.08970622,37.08525262,A2312,Prospect Slough,38.258947,-121.670739, , ,,Cache Slough Complex
5.559515385,2.838183036,21.81914736,37.23748807,A2313,Prospect Slough,38.257569,-121.671315, , ,,Cache Slough Complex
4.764069231,2.827066346,21.87395469,37.74239205,A2314,Prospect Slough,38.256153,-121.671668, , ,,Cache Slough Complex
4.758685714,2.835490625,22.0523006,38.21413014,A2315,Prospect Slough,38.254805,-121.671259, , ,,Cache Slough Complex
5.285284615,3.238954808,22.22848325,38.71392828,A2316,Prospect Slough,38.25335,-121.671988, , ,,Cache Slough Complex
5.108361538,4.0523875,22.35191775,38.68243538,A2317,Prospect Slough,38.25199,-121.672449, , ,,Cache Slough Complex
5.595607692,4.799523077,21.80913147,36.51244604,A2318,Prospect Slough,38.250636,-121.672971, , ,,Cache Slough Complex
7.0209,4.947432143,20.74082856,35.72830607,A2319,Prospect Slough,38.24941,-121.673636, , ,,Cache Slough Complex
6.992314286,5.379236607,20.6093881,34.91281857,A2320,Prospect Slough,38.248112,-121.674218, , ,,Cache Slough Complex
7.14096,5.883845312,19.73236789,34.40768086,A2321,Prospect Slough,38.246918,-121.674893, , ,,Cache Slough Complex
6.850371429,5.992400962,19.4953372,34.23687283,A2322,Prospect Slough,38.245732,-121.675616, , ,,Cache Slough Complex
6.886185714,6.169058929,19.13950158,33.54592647,A2323,Prospect Slough,38.244437,-121.676313, , ,,Cache Slough Complex
7.742263636,6.771338636,19.16290587,33.56012003,A2324,Prospect Slough,38.242741,-121.676563, , ,,Cache Slough Complex
7.9685,7.022122115,19.13174098,32.71795077,A2325,Prospect Slough,38.241663,-121.678119, , ,,Cache Slough Complex
8.119881818,6.955825,18.32520322,31.53500061,A2326,Prospect Slough,38.240874,-121.679422, , ,,Cache Slough Complex
7.441976923,6.936376136,17.85374059,30.96929719,A2327,Prospect Slough,38.239696,-121.680265, , ,,Cache Slough Complex
7.3437625,6.633772656,17.91040641,31.84833172,A2328,Prospect Slough,38.239136,-121.682376, , ,,Cache Slough Complex
3.418588889,1.230861418,20.87557181,36.00784082,A2353,Shag Slough,38.321738,-121.692938, , ,,Cache Slough Complex
3.233417073,1.24461311,20.373585,33.87996977,A2354,Shag Slough,38.320143,-121.693011, , ,,Cache Slough Complex
3.284576336,1.104013574,20.06468671,33.23764187,A2356,Shag Slough,38.317224,-121.692989, , ,,Cache Slough Complex
2.7359425,1.149714063,20.00374373,32.93111844,A2357,Shag Slough,38.315775,-121.692982, , ,,Cache Slough Complex
3.533263636,1.264617308,18.38610438,31.07664089,A2358,Shag Slough,38.314349,-121.692955, , ,,Cache Slough Complex
3.4007,1.222855682,17.59033678,30.20489825,A2359,Shag Slough,38.312889,-121.692853, , ,,Cache Slough Complex
3.5778,1.295140625,17.61864246,29.95081616,A2360,Shag Slough,38.311425,-121.692806, , ,,Cache Slough Complex
3.70775,1.197294318,17.66876142,29.8266074,A2361,Shag Slough,38.309968,-121.692801, , ,,Cache Slough Complex
3.163033333,1.210584375,17.61429748,29.7253402,A2362,Shag Slough,38.308535,-121.692809, , ,,Cache Slough Complex
3.4820625,1.371619643,17.37249453,29.41226118,A2363,Shag Slough,38.30709,-121.692807, , ,,Cache Slough Complex
4.272930769,1.3099125,16.8528362,28.73011369,A2364,Shag Slough,38.305631,-121.692805, , ,,Cache Slough Complex
2.99705,1.35575625,16.83231928,28.25477168,A2365,Shag Slough,38.304171,-121.692801, , ,,Cache Slough Complex
3.50834,1.402279167,16.28956344,27.82419825,A2366,Shag Slough,38.302718,-121.6928, , ,,Cache Slough Complex
3.6951,1.468328125,15.71095199,26.70051399,A2367,Shag Slough,38.301276,-121.692797, , ,,Cache Slough Complex
2.487809091,1.449573864,15.35625071,25.75691003,A2368,Shag Slough,38.299828,-121.692788, , ,,Cache Slough Complex
2.162881818,1.353996591,15.06425784,25.28164445,A2369,Shag Slough,38.298374,-121.692784, , ,,Cache Slough Complex
2.6279,1.365110227,14.85028963,24.82998823,A2370,Shag Slough,38.296923,-121.692783, , ,,Cache Slough Complex
2.0874,1.22943125,14.56547662,24.34751823,A2371,Shag Slough,38.295473,-121.692783, , ,,Cache Slough Complex
1.951281818,1.203453125,13.96809802,23.62073031,A2372,Shag Slough,38.294025,-121.692782, , ,,Cache Slough Complex
2.953663636,1.307319318,13.44594204,22.93206092,A2373,Shag Slough,38.292583,-121.692778, , ,,Cache Slough Complex
3.240466667,1.206509375,12.9606698,22.12120024,A2374,Shag Slough,38.291134,-121.692779, , ,,Cache Slough Complex
2.987118182,1.145615909,12.13370519,21.07378984,A2375,Shag Slough,38.289676,-121.692783, , ,,Cache Slough Complex
3.136966667,1.275784375,11.42145381,19.99275107,A2376,Shag Slough,38.288219,-121.692774, , ,,Cache Slough Complex
3.556442857,1.348439773,10.8601378,18.68580231,A2377,Shag Slough,38.286775,-121.692769, , ,,Cache Slough Complex
3.4789,1.407897727,10.3935628,17.57421918,A2378,Shag Slough,38.285331,-121.692764, , ,,Cache Slough Complex
3.433922222,1.3853,10.14235241,16.88967699,A2379,Shag Slough,38.283877,-121.69275, , ,,Cache Slough Complex
3.407809091,1.49125,9.854129783,16.41436086,A2380,Shag Slough,38.282451,-121.693004, , ,,Cache Slough Complex
3.832716667,1.645729545,9.619091297,15.99835663,A2381,Shag Slough,38.281087,-121.693667, , ,,Cache Slough Complex
3.13544898,1.281091136,10.14636847,16.43872369,A2382,Shag Slough,38.27974,-121.694319, , ,,Cache Slough Complex
31.314075,42.22978906,12.69688036,20.31011254,A2397,Shag Slough,38.258618,-121.691978, , ,,Cache Slough Complex
128.8635736,218.6933596,9.284455049,14.64490997,A2417,Haas Slough,38.291201,-121.724864, , ,,Cache Slough Complex
132.1982955,245.408012,9.605360888,16.10014316,A2432,Cache Slough,38.289259,-121.724386, , ,,Cache Slough Complex
,228.8816661,8.92683361,15.06834443,A2433,Cache Slough,38.288241,-121.723104, , ,,Cache Slough Complex
133.82956,228.1275878,8.355622047,14.21664296,A2434,Cache Slough,38.287015,-121.722227, , ,,Cache Slough Complex
131.7964111,225.2879861,8.216091718,14.06588435,A2435,Cache Slough,38.285933,-121.720897, , ,,Cache Slough Complex
129.5369167,209.8047042,6.930199309,12.22179728,A2436,Cache Slough,38.28632,-121.718727, , ,,Cache Slough Complex
