NO3 (μM) (ISUS) SA ,NO3 (μM) (SUNA) SA,fCHL (μgL) (EXO) SA,fCHL (μgL) (WS) SA,CL ID,Location,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Station Name,Station Abbrev.,Site Number,Subregion
18.2221875,16.3996375,0.931453095,1.648139129,A6137,Liberty Island,38.249754,-121.682711, , ,,Cache Slough Complex
21.81258333,18.447325,1.461127758,2.987805392,A6138,Liberty Island,38.248292,-121.682637, , ,,Cache Slough Complex
22.39197692,18.6555575,1.935633235,4.21839997,A6139,Liberty Island,38.246858,-121.682585, , ,,Cache Slough Complex
20.67855556,17.8601175,2.457285715,5.514931159,A6140,Liberty Island,38.245432,-121.68186, , ,,Cache Slough Complex
20.91034444,17.80007917,2.678004592,6.167877062,A6141,Liberty Island,38.243978,-121.681097, , ,,Cache Slough Complex
14.1515,7.927156818,14.89847531,22.4679124,A6159,Liberty Island,38.296087,-121.688622, , ,,Cache Slough Complex
14.5856,9.013378289,14.89251129,22.85090239,A6160,Liberty Island,38.294636,-121.688616, , ,,Cache Slough Complex
15.65455882,11.43359081,12.45875848,20.01354408,A6161,Liberty Island,38.293186,-121.68861, , ,,Cache Slough Complex
18.00987009,15.63197605,10.71983133,17.55059103,A6162,Liberty Island,38.291736,-121.688604, , ,,Cache Slough Complex
20.94223673,19.85015896,6.688146673,11.23476257,A6163,Liberty Island,38.290286,-121.688598, , ,,Cache Slough Complex
13.32245484,8.6563225,12.43118363,20.27207077,A6164,Liberty Island,38.288836,-121.688592, , ,,Cache Slough Complex
13.79003469,8.571396173,12.79150944,21.09050175,A6165,Liberty Island,38.287386,-121.688586, , ,,Cache Slough Complex
12.54856667,9.149016576,12.38654401,20.05429446,A6166,Liberty Island,38.285936,-121.68858, , ,,Cache Slough Complex
15.57136122,11.40101328,11.0019055,17.66612381,A6167,Liberty Island,38.284486,-121.688575, , ,,Cache Slough Complex
24.1135,22.69291469,5.916109172,9.274843855,A6168,Liberty Island,38.283028,-121.688622, , ,,Cache Slough Complex
24.197852,26.05879808,3.90135816,7.604481677,A6169,Liberty Island,38.28157,-121.68889, , ,,Cache Slough Complex
24.1182551,25.24166452,4.806460305,11.50870443,A6170,Liberty Island,38.280115,-121.689181, , ,,Cache Slough Complex
17.77946364,17.49428438,8.662295843,9.813813818,A658,Sacramento River,38.179403,-121.666553, , ,,Western Delta Tidal Zone
14.9145,17.43740417,8.615753588,9.783890584,A659,Sacramento River,38.178146,-121.667403, , ,,Western Delta Tidal Zone
14.783975,17.31373409,8.6210264,9.725984459,A660,Sacramento River,38.17685,-121.668186, , ,,Western Delta Tidal Zone
17.25498,17.20587625,8.460650558,9.572993189,A661,Sacramento River,38.175172,-121.668093, , ,,Western Delta Tidal Zone
17.9873,17.29588281,8.100597044,9.443392783,A662,Sacramento River,38.173881,-121.668833, , ,,Western Delta Tidal Zone
17.18587778,17.45557188,7.988444884,9.172727626,A663,Sacramento River,38.173097,-121.670531, , ,,Western Delta Tidal Zone
17.30305,17.78989167,7.743122403,8.769253051,A664,Sacramento River,38.171934,-121.671539, , ,,Western Delta Tidal Zone
16.98868182,17.64825455,7.102469951,8.148557434,A665,Sacramento River,38.170822,-121.672684, , ,,Western Delta Tidal Zone
16.5291,17.884975,6.26664794,7.322545,A666,Sacramento River,38.169569,-121.673563, , ,,Western Delta Tidal Zone
15.95461111,18.02923,6.055581869,7.28386255,A667,Sacramento River,38.168213,-121.674246, , ,,Western Delta Tidal Zone
17.785475,17.96721591,5.856605211,7.169894307,A668,Sacramento River,38.16706,-121.675362, , ,,Western Delta Tidal Zone
17.6929,17.82273864,5.733169273,7.228752459,A669,Sacramento River,38.165792,-121.676228, , ,,Western Delta Tidal Zone
17.94641111,17.71731786,5.806508201,7.164208242,A670,Sacramento River,38.164247,-121.676545, , ,,Western Delta Tidal Zone
17.778,18.00478,5.562712787,6.988862377,A671,Sacramento River,38.163116,-121.677796, , ,,Western Delta Tidal Zone
17.80687778,18.01639375,5.585548167,7.032643605,A672,Sacramento River,38.161903,-121.678815, , ,,Western Delta Tidal Zone
18.66948,17.89292125,5.743794404,7.178262135,A673,Sacramento River,38.160698,-121.679795, , ,,Western Delta Tidal Zone
18.94767778,17.82079375,5.89167121,7.343759965,A674,Sacramento River,38.159559,-121.680992, , ,,Western Delta Tidal Zone
17.29768333,17.72452187,6.098898719,7.50761229,A675,Sacramento River,38.158896,-121.682897, , ,,Western Delta Tidal Zone
16.88598333,17.7505,6.192336415,7.539380711,A676,Sacramento River,38.157555,-121.683731, , ,,Western Delta Tidal Zone
19.57346364,17.90178438,6.228950796,7.367811186,A677,Sacramento River,38.156438,-121.685087, , ,,Western Delta Tidal Zone
18.49928,17.71891875,5.956360823,7.111721039,A678,Sacramento River,38.154962,-121.685628, , ,,Western Delta Tidal Zone
16.96656,17.85380125,5.769241712,6.87256142,A679,Sacramento River,38.153518,-121.685911, , ,,Western Delta Tidal Zone
15.88004,18.03334205,5.437880991,6.816712205,A680,Sacramento River,38.152093,-121.686369, , ,,Western Delta Tidal Zone
15.73023333,17.99989,5.413748721,6.767505186,A681,Sacramento River,38.15067,-121.686748, , ,,Western Delta Tidal Zone
15.53968182,17.85218977,5.339190992,6.715176984,A682,Sacramento River,38.149323,-121.687423,SACRAMENTO R A RIO VISTA CA,SRV,11455420,Western Delta Tidal Zone
16.70185556,17.67753687,5.529905317,6.822912175,A683,Sacramento River,38.147878,-121.687732, , ,,Western Delta Tidal Zone
