CL ID,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Location,Subregions,"Time Period (Month, Year)",NH4 (?M) (Tline) SA,NO3 (?M) (SUNA) SA,DIN (µM) SA,estDON (?M) SA,TDN (µM) SA,estDOC (mg/L) SA,fDOM (QSU) (WS) SA,fCHL (?g/L) (WS) SA, Temp (?C) (TSG) SA, Cond (?S/cm) (TSG) SA, Salinity (PSU) (TSG) SA, Temp (?C) (EXO) SA,Sp Cond (?S/cm) (EXO) SA,pH (EXO) SA,DO (mg/L) (EXO) SA,DO (%) (EXO) SA,Turb (FNU) (EXO) SA,fDOM (QSU) (EXO) SA,fCHL (?g/L) (EXO) SA,Bluegreen (?g/L) (EXO) SA,Green Algae (?g/L) (FP) SA,Bluegreen (?g/L) (FP) SA,Diatoms (?g/L) (FP) SA,Cryptophyta (?g/L) (FP) SA,Total Conc (?g/L) (FP) SA,? (days) (Picarro) SA
A1926,38.434215,-121.601787,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.548343,10.02385,10.57204,11.72197,22.29616,2.392061,28.54373,8.295475,20.50768,689.2068,0.370078,20.47934,763.0688,8.399675,8.796312,97.87409,31.05554,25.26158,2.761319,0.178988,3.191216,1.451477,3.373049,0,8.024772,51.12815
A1924,38.436959,-121.600606,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.559005,9.909531,10.46773,11.72556,22.19643,2.39276,28.55371,8.362008,20.51415,692.83,0.371989,20.48318,768.3854,8.399562,8.792107,97.83531,32.7004,25.23378,2.812169,0.178162,3.186438,1.453876,3.433375,0,8.084044,51.27016
A1922,38.439675,-121.599318,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.589064,9.692491,10.28185,11.71811,21.99735,2.391309,28.53299,8.215093,20.50864,699.6707,0.375825,20.46728,777.8914,8.396742,8.784883,97.72451,33.18912,25.26486,2.758908,0.177727,3.157991,1.437211,3.352148,0,7.961621,51.43138
A1920,38.442391,-121.59803,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.620624,9.397987,10.0192,11.67935,21.69695,2.383762,28.42517,7.824958,20.48043,711.7493,0.382762,20.43557,790.1898,8.392613,8.76767,97.47732,31.32172,25.22512,2.572411,0.162841,3.092528,1.405379,3.107042,0,7.600669,51.45319
A1918,38.445078,-121.596688,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.654351,9.177979,9.833493,11.63376,21.46499,2.374885,28.29836,7.37248,20.45119,721.7679,0.388582,20.41017,798.5641,8.390148,8.770789,97.46951,28.35227,25.18426,2.327058,0.150982,2.999746,1.360728,2.819933,0,7.173233,51.64786
A1916,38.447818,-121.595518,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.689989,8.997416,9.685129,11.59662,21.28123,2.367654,28.19505,7.123617,20.43568,728.7923,0.392626,20.40114,804.3499,8.389755,8.810254,97.89866,26.44193,25.06625,2.18213,0.142595,2.944579,1.324586,2.6604,0,6.920032,51.74317
A1914,38.450586,-121.594286,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.716449,8.812893,9.530766,11.56323,21.09408,2.361152,28.10217,7.029598,20.43523,734.2252,0.395645,20.40728,808.8956,8.389948,8.882083,98.701,25.45765,24.86206,2.131144,0.145219,2.945897,1.315766,2.586402,0,6.838676,51.87714
A1912,38.453279,-121.59297,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.730795,8.645999,9.376335,11.534,20.91121,2.35546,28.02085,6.967938,20.43729,738.4678,0.397993,20.40984,814.6318,8.389966,8.970542,99.6838,24.68126,24.61866,2.100131,0.14993,2.945145,1.323178,2.550238,0,6.819282,51.96025
A1910,38.455978,-121.591584,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.73422,8.428914,9.163176,11.50274,20.66627,2.349373,27.9339,6.906232,20.43326,745.0164,0.401679,20.40757,824.2063,8.390262,9.075268,100.8357,23.82348,24.31068,2.062489,0.14654,2.932616,1.330569,2.51369,0,6.788557,52.28289
A1908,38.458711,-121.590379,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.742106,8.033245,8.787117,11.46244,20.24633,2.341526,27.8218,6.945441,20.43512,756.9163,0.408276,20.41289,837.8364,8.39019,9.159017,101.7866,23.37393,23.89368,2.071074,0.136985,2.929839,1.310095,2.53461,0,6.790142,52.60683
A1906,38.461428,-121.589139,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.779162,7.647036,8.43836,11.4198,19.85544,2.333224,27.70319,6.981212,20.44972,769.138,0.414916,20.43125,847.7088,8.390676,9.200363,102.2655,23.43863,23.52407,2.082647,0.136365,2.892326,1.268985,2.565371,0,6.73989,53.00729
A1904,38.46419,-121.587961,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.829978,7.226661,8.063203,11.38896,19.45138,2.327219,27.61742,6.886639,20.47551,781.9541,0.421791,20.45774,857.2027,8.387995,9.177765,102.1329,24.8859,23.0797,2.078713,0.145486,2.829791,1.237022,2.500014,0,6.564331,53.61165
A1902,38.466871,-121.586624,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.85052,7.014472,7.866969,11.3635,19.23062,2.322261,27.54659,6.805948,20.51564,789.1891,0.425484,20.49903,861.4954,8.389676,9.333075,103.8997,26.18431,22.42759,2.031271,0.14908,2.808755,1.247265,2.470331,0,6.521068,53.98567
A1900,38.469624,-121.585364,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.846625,6.872355,7.716485,11.35144,19.06531,2.319913,27.51304,6.860049,20.55629,793.9619,0.427788,20.53709,863.6004,8.390935,9.524157,106.0557,27.64469,21.65966,2.028273,0.148769,2.822801,1.246158,2.482713,0,6.547657,54.35478
A1898,38.472465,-121.584448,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.815757,6.689088,7.508429,11.32846,18.8375,2.315439,27.44912,7.076292,20.55517,800.4728,0.431461,20.52352,869.0806,8.387661,9.732329,108.3834,24.67374,19.52016,2.078439,0.139335,2.94493,1.167988,2.44823,0,6.554158,54.88353
A1896,38.47539,-121.584435,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.802334,6.617491,7.427642,11.31779,18.7479,2.313361,27.41945,7.111907,20.53839,803.8406,0.43351,20.50264,872.5403,8.386269,9.813773,109.2539,22.23928,18.5138,2.061062,0.132857,2.994002,1.117447,2.387783,0,6.489058,55.27221
A1894,38.478274,-121.584534,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.79182,6.490156,7.295242,11.30027,18.60149,2.30995,27.37072,7.156585,20.53413,808.5799,0.4362,20.49429,876.5859,8.385275,9.924844,110.4594,20.33466,17.34302,2.057712,0.128664,3.049783,1.082864,2.351833,0,6.46818,55.72021
A2067,38.23815,-121.672668,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,13.65555,14.5671,28.2252,10.51556,38.74062,2.157155,25.18793,2.856119,20.29464,150.8551,0.081152,20.26711,166.4472,7.746081,8.166373,90.32133,9.5976,23.76066,0.399506,0.072044,0.923744,1.324226,0.421585,0,2.681376,5.198448
A2065,38.240988,-121.671765,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,13.76371,14.54951,28.31869,10.53741,38.85575,2.16141,25.24871,2.863082,20.30063,151.6028,0.081528,20.27493,167.25,7.752507,8.185971,90.55447,9.865159,23.7464,0.402481,0.072952,0.916467,1.354434,0.430939,0,2.711353,5.218642
A2063,38.243813,-121.671049,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,13.88744,14.50346,28.3964,10.55423,38.95014,2.164685,25.2955,2.869694,20.31001,152.1647,0.081799,20.28593,167.8555,7.757296,8.211977,90.86573,10.25414,23.70065,0.40754,0.073811,0.912081,1.374045,0.444118,0,2.736075,5.298142
A2060,38.248035,-121.669669,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,14.4645,14.38495,28.88176,10.57406,39.45475,2.168545,25.35064,2.870954,20.36432,153.9115,0.082594,20.34285,170.1468,7.768915,8.382576,92.86359,12.22756,23.31146,0.415358,0.070694,0.892362,1.397192,0.489395,0,2.775153,5.865834
A2058,38.250858,-121.668884,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,14.71655,14.34002,29.09211,10.57313,39.66477,2.168365,25.34807,2.871729,20.38327,154.9403,0.083089,20.3599,171.4564,7.765457,8.491644,94.10325,12.62425,23.12727,0.407786,0.069258,0.872704,1.384813,0.508117,0,2.76575,6.016269
A2056,38.253695,-121.668128,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,15.02758,14.35048,29.36861,10.55415,39.9238,2.164669,25.29527,2.878864,20.40215,156.4378,0.083826,20.37774,173.2309,7.755904,8.650932,95.90421,12.81482,22.87061,0.40621,0.070539,0.856068,1.351488,0.533976,0,2.741654,6.171759
A2054,38.256519,-121.667277,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,15.15565,14.99299,29.87828,10.44843,40.33269,2.144083,25.00119,2.911229,20.45778,164.4012,0.087835,20.43049,181.7793,7.743438,9.100484,100.9925,11.93368,22.37692,0.418709,0.069694,0.903767,1.198562,0.581911,0,2.688511,6.961357
A2052,38.259341,-121.666433,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,14.83639,15.45276,29.93883,10.41149,40.35845,2.136891,24.89845,2.926305,20.48664,169.3111,0.090314,20.45645,187.0887,7.74998,9.243033,102.6222,11.37985,22.26225,0.424472,0.067582,0.949556,1.136433,0.595228,0,2.686845,7.297123
A2050,38.262164,-121.665601,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,11.12869,17.83297,28.83242,10.52084,39.35635,2.158183,25.20262,3.067532,20.60846,197.3962,0.10459,20.56313,218.2157,7.853188,8.927145,99.3152,11.24639,23.27542,0.465432,0.069259,1.107198,1.163424,0.686056,0,2.964118,9.718357
A2048,38.264988,-121.664763,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,9.835325,18.67049,28.45244,10.57797,39.03251,2.169307,25.36153,3.132455,20.62887,207.142,0.109591,20.58353,229.1324,7.889254,8.709336,96.94272,11.45142,23.67292,0.485532,0.069858,1.160074,1.189728,0.709827,0,3.066482,10.71445
A2046,38.267821,-121.663952,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,8.889101,19.30374,28.1777,10.61921,38.7979,2.177337,25.47624,3.186892,20.63524,214.3989,0.11333,20.59384,237.5497,7.917716,8.531774,94.995,11.48721,24.00229,0.494085,0.072008,1.21634,1.207213,0.716628,0,3.147154,11.74022
A2043,38.272025,-121.662545,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,7.974474,19.67213,27.65031,10.68603,38.33611,2.190347,25.6621,3.290498,20.66449,223.8103,0.118098,20.6421,249.9282,7.966945,8.496713,94.70809,11.82992,24.29772,0.491561,0.074696,1.240453,1.199304,0.712176,0,3.167178,13.86548
A2041,38.2748,-121.661593,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,7.57203,19.78165,27.3638,10.73333,38.09618,2.199557,25.79367,3.363187,20.69351,229.5458,0.12102,20.66712,256.4101,7.977387,8.526514,95.08524,12.4031,24.4112,0.527357,0.073154,1.28129,1.189303,0.754051,0,3.239179,14.55958
A2039,38.277667,-121.660871,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,7.249896,19.94872,27.2045,10.76997,37.97317,2.206693,25.89561,3.416306,20.6995,234.5913,0.123628,20.67239,262.408,7.982348,8.523578,95.05919,12.63838,24.48737,0.555328,0.070214,1.309545,1.183196,0.781731,0,3.291071,15.16257
A2037,38.280507,-121.660161,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,6.692158,20.40481,27.09414,10.84606,37.93811,2.221509,26.10727,3.557186,20.68341,245.2271,0.129214,20.65419,274.8999,7.985355,8.472492,94.46131,13.10426,24.59072,0.613711,0.063376,1.373177,1.16882,0.858053,0,3.409025,16.33524
A2035,38.28336,-121.659461,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,6.361225,20.64729,27.00857,10.91067,37.91551,2.234089,26.28699,3.713424,20.67466,253.7076,0.133672,20.6451,283.5665,7.989092,8.448801,94.18394,14.04533,24.68343,0.677344,0.067032,1.401674,1.158034,0.923302,0,3.486446,17.15563
A2033,38.286213,-121.658761,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,5.954065,20.85726,26.80714,10.98723,37.79335,2.248996,26.49995,3.912281,20.66087,263.98,0.139088,20.62839,292.9092,7.99574,8.433299,93.99431,15.44437,24.78145,0.726206,0.076865,1.456828,1.154766,0.995846,0,3.606006,18.51675
A2031,38.289026,-121.658004,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,5.774966,20.89478,26.66225,11.01605,37.67847,2.254608,26.58011,3.997389,20.65172,268.1026,0.141275,20.6177,297.3122,8.00091,8.432313,93.95934,15.96342,24.81972,0.749264,0.081392,1.488595,1.154248,1.01894,0,3.671219,19.17567
A2029,38.291899,-121.657398,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,5.558242,20.91784,26.46579,11.05183,37.51807,2.261575,26.67964,4.099689,20.63871,273.282,0.144032,20.60522,303.4424,8.009353,8.433176,93.94267,16.3811,24.88078,0.78163,0.086029,1.534259,1.159012,1.051373,0,3.760573,20.00533
A2027,38.294747,-121.656714,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,5.222557,20.98584,26.19896,11.09504,37.29465,2.269988,26.79983,4.206563,20.62999,280.6178,0.147912,20.59698,311.9334,8.025885,8.455528,94.17764,16.3167,24.97632,0.825457,0.086593,1.613372,1.184451,1.125116,0,3.928789,20.73844
A2025,38.297595,-121.656016,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,5.049837,21.01748,26.06142,11.11455,37.1765,2.273787,26.85409,4.250211,20.62863,284.6211,0.150022,20.59597,316.1696,8.034713,8.475093,94.39428,16.04711,25.03465,0.852459,0.085784,1.655394,1.194597,1.160256,0,4.012465,21.21915
A2023,38.300443,-121.655318,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,4.675527,21.07924,25.74559,11.1723,36.92335,2.285032,27.01474,4.375574,20.62459,295.929,0.156002,20.59287,326.9266,8.052297,8.592532,95.7,16.05962,25.09736,0.921304,0.086314,1.73079,1.206809,1.241594,0,4.178644,22.25617
A2021,38.303291,-121.654621,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,4.529156,21.09185,25.60969,11.20097,36.81845,2.290615,27.0945,4.438094,20.62264,301.3147,0.158858,20.59123,331.6688,8.059444,8.686378,96.74668,16.32357,25.07675,0.952963,0.087489,1.75041,1.213157,1.290911,0,4.250251,22.53798
A2019,38.306138,-121.653921,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,4.258228,21.09748,25.34443,11.2467,36.59941,2.299519,27.2217,4.571659,20.61846,310.2655,0.163611,20.58582,340.3893,8.070254,8.886688,98.97175,16.67287,25.02526,1.000674,0.094453,1.810091,1.235838,1.375611,0,4.407417,23.09492
A2017,38.308986,-121.653221,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,4.026235,21.08193,25.09197,11.26322,36.36557,2.302736,27.26765,4.624348,20.62011,315.4545,0.166368,20.58893,345.8034,8.082592,8.941957,99.58959,16.75348,24.99629,1.03977,0.097273,1.83085,1.234044,1.430928,0,4.482547,23.15682
A2015,38.311833,-121.652521,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,3.772054,21.01479,24.77744,11.29453,36.0776,2.308831,27.35473,4.725641,20.61648,321.3241,0.169485,20.58497,354.9964,8.095751,8.877645,98.86507,16.84041,25.12408,1.068632,0.101039,1.866348,1.24855,1.488692,0,4.591217,23.63087
A2013,38.314695,-121.65191,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,3.219033,20.84476,24.0653,11.37859,35.44303,2.325199,27.58856,4.947939,20.61424,335.9459,0.177245,20.58502,375.0335,8.126074,8.691207,96.79156,17.48784,25.44341,1.150922,0.103074,1.886921,1.286212,1.650131,0,4.82307,24.52921
A2011,38.317547,-121.651234,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,2.93327,20.76852,23.70116,11.427,35.12835,2.334625,27.72322,5.091228,20.62595,345.3368,0.182196,20.59866,384.305,8.142073,8.63921,96.24075,18.17159,25.56758,1.208234,0.105037,1.97045,1.326334,1.737198,0,5.025819,25.34034
A2009,38.320397,-121.650564,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,2.615259,20.61885,23.23172,11.48815,34.71989,2.346532,27.89332,5.294101,20.65924,357.4071,0.188484,20.63326,395.8674,8.159282,8.681108,96.77813,19.45386,25.6341,1.285416,0.107533,2.108254,1.381508,1.857003,0,5.352117,28.48916
A2007,38.323249,-121.649896,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,2.490524,20.54436,23.03095,11.51137,34.54256,2.351054,27.95791,5.383628,20.675,362.1407,0.190942,20.64611,401.0292,8.165439,8.732586,97.3767,20.03084,25.6381,1.313578,0.108429,2.166278,1.396325,1.909541,0,5.484899,30.47961
A2005,38.326106,-121.649245,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,2.23973,20.35522,22.59417,11.56401,34.15911,2.361303,28.10433,5.6537,20.66376,373.5783,0.197096,20.62679,413.7144,8.176074,8.920607,99.43055,20.77427,25.50629,1.392523,0.113955,2.238876,1.390058,2.020514,0,5.684702,33.29149
A2003,38.328954,-121.648569,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,2.142411,20.257,22.39961,11.5895,33.99044,2.366267,28.17524,5.783251,20.64391,379.3984,0.200285,20.60589,419.3684,8.181132,9.061714,100.9623,21.07283,25.47783,1.450749,0.11749,2.248363,1.372839,2.079446,0,5.745664,33.46518
A2001,38.331797,-121.647851,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,2.051958,20.1607,22.2129,11.6136,33.82822,2.370959,28.24228,5.895383,20.62287,385.2171,0.203477,20.58611,424.1679,8.185969,9.240988,102.9199,21.5393,25.45257,1.516679,0.12162,2.262865,1.359846,2.138737,0,5.818788,33.14997
A1999,38.334648,-121.647195,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,1.817989,19.94093,21.75877,11.66257,33.4223,2.380495,28.3785,6.166174,20.58526,396.4942,0.209631,20.55177,432.9587,8.197687,9.515932,105.9174,22.87744,24.49965,1.680844,0.128118,2.343044,1.373551,2.309976,0,6.055863,32.48539
A1997,38.337456,-121.646383,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,1.679518,19.79831,21.47881,11.69139,33.17035,2.386106,28.45866,6.3175,20.56441,402.783,0.213072,20.53202,439.2615,8.205967,9.532603,106.0704,23.43735,23.20692,1.755835,0.129532,2.39433,1.387159,2.397843,0,6.183783,32.61401
A1995,38.340194,-121.645315,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,1.264194,19.25609,20.50527,11.78676,32.29142,2.404676,28.72394,6.839797,20.51105,423.7859,0.224515,20.48218,463.926,8.232299,9.394868,104.4528,24.87353,22.06599,1.976095,0.140658,2.50771,1.414684,2.680816,0,6.607474,34.22225
A1993,38.342969,-121.644154,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,1.104517,18.98607,20.06732,11.83232,31.89826,2.413548,28.85069,6.978806,20.48861,433.4881,0.229927,20.46093,477.1565,8.244283,9.270688,103.0295,25.70229,22.76519,2.045081,0.14903,2.547377,1.438055,2.776857,0,6.770231,35.06078
A1991,38.345671,-121.642859,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.920119,18.63672,19.54365,11.88129,31.42043,2.423083,28.98689,7.159423,20.47292,445.2673,0.236416,20.44837,494.482,8.261238,9.014692,100.1583,26.69872,24.5671,2.148113,0.156129,2.606432,1.474634,2.889261,0,6.982719,36.05764
A1989,38.348398,-121.641588,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.707118,18.13009,18.841,11.93157,30.76466,2.432873,29.12676,7.413053,20.46816,461.883,0.245548,20.44175,516.2676,8.283867,8.740801,97.1086,28.0873,25.93832,2.2939,0.157866,2.704435,1.519981,3.049853,0,7.278179,37.12819
A1987,38.351136,-121.640364,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.655692,17.96665,18.62524,11.94534,30.56485,2.435554,29.16505,7.515073,20.4699,467.4856,0.248598,20.4419,522.1947,8.289935,8.738685,97.09367,28.62642,26.09521,2.347716,0.159976,2.746445,1.526175,3.110441,0,7.384306,37.42034
A1985,38.353854,-121.639098,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.599465,17.68678,18.29042,11.96028,30.24564,2.438463,29.20662,7.654776,20.47239,474.6354,0.252471,20.44538,530.1096,8.297963,8.760154,97.34151,29.38599,26.05021,2.441323,0.164519,2.806553,1.557188,3.20973,0,7.562989,37.81864
A1983,38.356561,-121.63776,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.53675,17.25865,17.79947,11.98802,29.78399,2.443864,29.28377,7.834582,20.48198,487.032,0.259162,20.45242,545.1029,8.311287,8.77823,97.55737,30.96484,26.08145,2.563123,0.175764,2.87671,1.574289,3.389022,0,7.838361,38.90564
A1981,38.359275,-121.636469,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.51345,17.09013,17.60673,12.00299,29.60648,2.446779,29.32541,7.890016,20.48495,492.2651,0.261998,20.4486,551.5707,8.316073,8.782056,97.59718,31.65784,26.12784,2.585584,0.178216,2.882576,1.540082,3.445076,0,7.86962,39.46678
A1979,38.362023,-121.635291,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.459037,16.62193,17.08608,12.02565,29.11011,2.451191,29.38844,8.036375,20.45089,504.6852,0.268969,20.40246,565.7152,8.325657,8.790442,97.61473,32.4565,26.16299,2.633339,0.188542,2.91317,1.47305,3.55584,0,7.942237,40.32925
A1977,38.364744,-121.634006,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.437841,16.43104,16.87653,12.03517,28.91141,2.453046,29.41495,8.11742,20.42484,509.809,0.271921,20.37495,571.1966,8.329148,8.79157,97.57409,32.53236,26.17242,2.660341,0.190503,2.941082,1.463295,3.579579,0,7.981476,40.56397
A1975,38.367478,-121.632813,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.419088,16.10265,16.5237,12.04795,28.57487,2.455535,29.4505,8.275113,20.38261,517.6086,0.27645,20.33697,579.4525,8.334381,8.794091,97.52451,32.76326,26.17322,2.739302,0.191735,3.022054,1.483103,3.629353,0,8.137747,40.97877
A1973,38.370192,-121.631501,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.390045,15.52881,15.91258,12.07198,27.98894,2.460212,29.51732,8.509974,20.32333,530.7924,0.284057,20.28481,592.588,8.341461,8.796913,97.45382,33.15123,26.21568,2.859406,0.191445,3.126551,1.495129,3.697675,0,8.320886,41.69398
A1971,38.372887,-121.630122,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.375201,15.33152,15.69885,12.07357,27.77793,2.460523,29.52175,8.566674,20.30686,535.6703,0.286818,20.27095,596.7386,8.34444,8.797915,97.44444,33.09086,26.21949,2.891054,0.189348,3.138265,1.495641,3.717476,0,8.350933,41.96906
A1969,38.375605,-121.62882,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.357379,15.11116,15.46353,12.07136,27.53902,2.460093,29.51562,8.603463,20.29447,541.1941,0.2899,20.26189,601.7512,8.348195,8.800362,97.4586,32.96974,26.23107,2.921431,0.189026,3.139981,1.496432,3.726539,0,8.366735,42.34068
A1967,38.378349,-121.627646,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.340422,14.93359,15.27196,12.06697,27.34339,2.459238,29.5034,8.651326,20.28848,548.8542,0.294135,20.25828,609.5826,8.355215,8.809221,97.55972,33.00839,26.2471,2.930779,0.184247,3.132613,1.49245,3.726589,0,8.352507,43.04123
A1965,38.381084,-121.626448,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.336281,14.853,15.1891,12.06722,27.25976,2.459287,29.5041,8.66614,20.28809,551.7595,0.295729,20.25846,612.6119,8.357368,8.813584,97.60494,33.02505,26.25588,2.932611,0.182924,3.133962,1.489458,3.721337,0,8.343828,43.39512
A1963,38.383802,-121.625156,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.33729,14.70658,15.04477,12.07138,27.11892,2.460095,29.51565,8.684493,20.28943,556.2816,0.298249,20.26021,617.2045,8.360524,8.819971,97.66582,33.15027,26.25764,2.936135,0.189494,3.157994,1.482084,3.699002,0,8.346743,43.8926
A1961,38.386539,-121.623917,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.34554,14.50619,14.85003,12.06278,26.91396,2.458422,29.49175,8.699224,20.29428,561.314,0.300984,20.26464,622.4604,8.363512,8.827337,97.74049,32.86351,26.22784,2.943443,0.18746,3.165677,1.487532,3.688932,0,8.356276,44.59893
A1959,38.389207,-121.622484,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.352081,14.3307,14.68241,12.05167,26.73494,2.456259,29.46085,8.718023,20.30111,565.8157,0.303415,20.27213,627.1749,8.367246,8.830643,97.79776,32.65139,26.21003,2.949928,0.187735,3.190461,1.49391,3.686748,0,8.382691,44.98053
A1957,38.391938,-121.621239,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.351311,14.1903,14.54294,12.0387,26.58415,2.453733,29.42475,8.732462,20.31031,570.371,0.30586,20.2829,632.1623,8.370508,8.834437,97.86417,32.36955,26.19063,2.974095,0.188982,3.20976,1.497524,3.693992,0,8.404404,45.28093
A1955,38.394669,-121.619997,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.351766,14.03058,14.38217,12.01456,26.40003,2.449032,29.3576,8.705837,20.32598,573.9735,0.307741,20.30208,637.8126,8.372771,8.839681,97.97337,31.93545,26.15216,2.997522,0.185073,3.213168,1.499616,3.683474,0,8.388318,45.54942
A1953,38.397399,-121.618753,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.347435,13.86445,14.21182,12.01546,26.22967,2.449209,29.36013,8.731191,20.34198,577.3196,0.309517,20.31833,643.943,8.376536,8.844914,98.05241,32.58941,26.17192,3.013176,0.183863,3.22461,1.505302,3.692399,0,8.416709,45.78854
A1951,38.400203,-121.617714,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.337503,13.43421,13.76966,12.00634,25.77239,2.447432,29.33474,8.808718,20.37105,587.1545,0.314793,20.34888,655.8882,8.383924,8.851629,98.18641,33.22099,26.14114,3.036127,0.185907,3.246842,1.510352,3.716812,0,8.478222,45.94326
A1949,38.402887,-121.616359,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.334106,13.26403,13.59502,11.99994,25.5916,2.446186,29.31694,8.836033,20.38369,592.1863,0.317439,20.3627,660.7543,8.386647,8.854665,98.2494,33.23999,26.11168,3.036636,0.188571,3.248605,1.507361,3.723316,0,8.489582,45.87922
A1947,38.405626,-121.615147,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.336226,13.02343,13.35491,11.96701,25.31964,2.439773,29.22533,8.87268,20.40858,600.454,0.321801,20.39088,667.476,8.390415,8.861575,98.39066,32.32016,26.03631,3.051682,0.189828,3.285486,1.511892,3.757053,0,8.553847,46.20893
