CL ID,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Location,Subregions,"Time Period (Month, Year)",NH4 (?M) (Tline) SA,NO3 (?M) (SUNA) SA,DIN (µM) SA,estDON (?M) SA,TDN (µM) SA,estDOC (mg/L) SA,fDOM (QSU) (WS) SA,fCHL (?g/L) (WS) SA, Temp (?C) (TSG) SA, Cond (?S/cm) (TSG) SA, Salinity (PSU) (TSG) SA, Temp (?C) (EXO) SA,Sp Cond (?S/cm) (EXO) SA,pH (EXO) SA,DO (mg/L) (EXO) SA,DO (%) (EXO) SA,Turb (FNU) (EXO) SA,fDOM (QSU) (EXO) SA,fCHL (?g/L) (EXO) SA,Bluegreen (?g/L) (EXO) SA,Green Algae (?g/L) (FP) SA,Bluegreen (?g/L) (FP) SA,Diatoms (?g/L) (FP) SA,Cryptophyta (?g/L) (FP) SA,Total Conc (?g/L) (FP) SA,? (days) (Picarro) SA
A2264,38.327829,-121.667247,Liberty Cut,Cache Slough Complex,October 2017,1.449149,0.547997,2.596147,13.30107,16.48936,2.699536,32.93623,3.662054,17.16127,146.5664,0.083784,17.16663,166.9997,7.797219,8.852563,91.94371,7.786778,41.11331,2.3597,0,1.565681,3.535092,1.711295,0,6.814946,18.88509
A2250,38.328713,-121.684531,Prospect Slough,Cache Slough Complex,October 2017,0.457973,1.949139,2.40431,23.63197,26.0573,4.711116,61.67308,7.787151,17.23753,209.2655,0.118652,17.27872,238.0067,7.637249,7.85904,81.84489,11.40358,77.22215,4.891756,0.075695,3.264774,4.15854,2.879795,0,10.28889,34.11295
A2248,38.329067,-121.680914,Prospect Slough,Cache Slough Complex,October 2017,0.444022,1.328914,1.789665,21.70241,23.5019,4.335401,56.30572,6.680348,17.29142,200.5744,0.113652,17.33778,226.5839,7.694816,8.072281,84.16499,11.21251,69.52786,4.264007,0.043624,2.992603,3.986211,2.48761,0,9.439406,33.32203
A2246,38.329118,-121.67723,Prospect Slough,Cache Slough Complex,October 2017,0.422398,0.703629,1.206278,19.16102,20.45763,3.840555,49.2365,5.523079,17.35628,187.5901,0.106248,17.39697,212.785,7.761837,8.334582,87.00029,10.59185,61.7037,3.58457,0.01807,2.674063,3.842404,2.109009,0,8.60952,31.73529
A2181,38.329716,-121.652525,Toe Drain Canal,Cache Slough Complex,October 2017,3.287085,3.500238,6.784371,10.67908,17.45271,2.188994,25.64277,1.813219,16.7116,119.2981,0.069354,16.71286,141.6366,7.731656,9.102435,93.64091,7.102925,31.03944,0.98756,0,0.24965,2.615353,0.525806,0,3.376394,13.69354
A2262,38.330783,-121.667262,Liberty Cut,Cache Slough Complex,October 2017,0.882144,0.427892,1.650852,14.93982,16.77449,3.018625,37.49464,4.019343,17.26293,159.6049,0.090815,17.26477,185.3241,7.786482,8.770952,91.28479,8.557012,47.56429,2.642161,0,1.874983,3.584884,1.725177,0,7.22186,24.76448
A2244,38.330809,-121.675763,Prospect Slough,Cache Slough Complex,October 2017,0.33128,0.337038,0.762052,17.87708,18.71298,3.590553,45.66504,5.013888,17.41547,181.3852,0.102647,17.45578,207.7904,7.807539,8.511758,88.95791,10.26856,58.24382,3.277546,0.000197,2.503008,3.778616,1.971338,0,8.251407,31.72553
A2179,38.332568,-121.651845,Toe Drain Canal,Cache Slough Complex,October 2017,2.953285,3.248751,6.203256,10.74205,16.94246,2.201256,25.81795,1.852947,16.75575,120.2665,0.069818,16.74822,142.6452,7.739046,9.100888,93.69621,7.313769,31.26425,1.042508,0,0.266156,2.6357,0.556224,0,3.451078,13.67986
A2260,38.333623,-121.667281,Liberty Cut,Cache Slough Complex,October 2017,0.657861,0.421003,1.255219,15.61323,16.83463,3.149747,39.36781,4.054271,17.34063,164.8687,0.093579,17.34576,192.9824,7.822366,8.834354,92.10739,8.924578,50.36279,2.687821,0,1.977773,3.576633,1.63241,0,7.225811,27.81293
A2242,38.33376,-121.675622,Prospect Slough,Cache Slough Complex,October 2017,0.252415,0.259672,0.550486,17.68307,18.24129,3.552777,45.12539,4.959549,17.47401,180.9288,0.102258,17.51927,208.3758,7.851137,8.645891,90.48381,10.23208,57.94273,3.229489,0,2.477509,3.756397,1.972996,0,8.207098,32.73128
A2177,38.335419,-121.651149,Toe Drain Canal,Cache Slough Complex,October 2017,2.783479,3.146698,5.929317,10.66032,16.57853,2.185342,25.5906,1.826041,16.76654,119.6978,0.069491,16.75803,141.9579,7.75128,9.121722,93.92697,7.452515,31.29403,1.02664,0,0.239253,2.62176,0.536918,0,3.399595,13.60863
A2236,38.336208,-121.667406,Prospect Slough,Cache Slough Complex,October 2017,0.474506,0.44945,0.935496,15.90684,16.84395,3.206917,40.18453,3.986761,17.4705,168.0857,0.095107,17.47476,196.272,7.91557,9.074584,94.87352,9.145307,51.47561,2.606303,0,1.970868,3.519645,1.525972,0,7.026469,29.98826
A2238,38.336141,-121.670996,Prospect Slough,Cache Slough Complex,October 2017,0.192143,0.116257,0.314792,16.7328,17.04941,3.367744,42.48206,4.46934,17.58487,175.5817,0.099056,17.59702,203.772,7.954549,9.073591,95.10042,9.613359,54.67873,2.908208,0,2.272265,3.658249,1.760287,0,7.69169,32.47481
A2240,38.336183,-121.67461,Prospect Slough,Cache Slough Complex,October 2017,0.212845,0.154654,0.367571,17.12423,17.48528,3.443961,43.57087,4.751166,17.58281,178.0827,0.100447,17.62148,205.9412,7.950538,8.995048,94.33294,9.949322,56.32977,3.077457,0,2.413611,3.691614,1.902099,0,8.002059,33.18053
A2175,38.338276,-121.650283,Toe Drain Canal,Cache Slough Complex,October 2017,2.518539,2.932374,5.447524,10.75383,16.19814,2.203551,25.85072,1.888542,16.80145,120.9092,0.070115,16.79746,143.049,7.775475,9.144861,94.24918,7.605347,30.88948,1.082107,0,0.324273,2.644945,0.54716,0,3.515023,14.04995
A2173,38.341098,-121.6492,Toe Drain Canal,Cache Slough Complex,October 2017,2.405252,2.79813,5.195742,10.7727,15.9648,2.207223,25.90319,1.924698,16.81684,121.1437,0.07023,16.8159,143.467,7.80438,9.169405,94.54336,7.91682,30.72336,1.105002,0,0.348061,2.667722,0.562933,0,3.579786,14.56702
A2171,38.343822,-121.647959,Toe Drain Canal,Cache Slough Complex,October 2017,2.332809,2.684207,5.004735,10.86067,15.86627,2.224354,26.14791,1.983435,16.83883,122.0205,0.070692,16.84052,144.65,7.827719,9.184846,94.7578,8.193092,31.10294,1.145824,0,0.379264,2.699265,0.593406,0,3.670897,15.20427
A2169,38.34657,-121.646715,Toe Drain Canal,Cache Slough Complex,October 2017,2.154505,2.43221,4.58002,11.11248,15.6939,2.273385,26.84835,2.134608,16.88746,124.2855,0.071887,16.88518,147.8024,7.880014,9.224405,95.24971,9.432077,32.16516,1.259961,0,0.442207,2.772221,0.667068,0,3.890939,16.777
A2167,38.349105,-121.6453,Toe Drain Canal,Cache Slough Complex,October 2017,2.036889,2.273332,4.312225,11.31267,15.62194,2.312365,27.40521,2.249986,16.90637,126.2089,0.072927,16.90269,149.6549,7.898739,9.242708,95.46346,10.3417,32.74863,1.330993,0,0.508716,2.832332,0.71169,0,4.073049,17.29852
A2215,38.350091,-121.647545,Prospect Slough,Cache Slough Complex,October 2017,1.956834,2.193992,4.145048,11.42222,15.56679,2.333694,27.70992,2.324927,16.92033,127.3862,0.073545,16.91863,150.6455,7.904192,9.241213,95.4862,10.55025,33.29836,1.36953,0,0.558905,2.887026,0.729661,0,4.182589,17.63357
A2328,38.239136,-121.682376,Prospect Slough,Cache Slough Complex,October 2017,11.65418,8.944358,20.1756,8.757957,29.10153,1.814924,20.29891,1.925543,16.90093,105.9435,0.061773,16.9052,125.274,7.564834,8.920581,92.15176,5.396504,25.12803,1.155361,0,1.147896,2.942676,0.661946,0,4.760809,8.041782
A2385,38.275184,-121.696694,Shag Slough,Cache Slough Complex,October 2017,3.87347,5.653504,9.512617,10.18111,19.70871,2.092025,24.25761,2.406665,17.24046,114.7863,0.066189,17.22274,139.5444,8.120083,9.574141,99.55222,6.191447,31.0306,1.546748,0,1.547043,3.377206,0.979439,0,5.899495,20.45875
A2295,38.282757,-121.664367,Prospect Slough,Cache Slough Complex,October 2017,4.50561,6.566625,8.629038,9.719039,18.90363,2.00206,22.97229,1.790841,16.85969,113.5349,0.065973,16.85769,133.6225,7.646291,8.932912,92.18819,6.342556,27.73436,1.027587,0,0.749952,2.79881,0.52227,0,4.07016,12.39214
A2289,38.291745,-121.665903,Liberty Cut,Cache Slough Complex,October 2017,2.192283,3.604183,5.127718,10.44157,15.67683,2.142748,24.98211,1.93335,17.30921,120.5266,0.069243,17.30171,140.6429,8.037799,9.715813,101.2257,6.817406,30.46587,1.201864,0,1.139236,3.154501,0.624616,0,4.911525,12.44724
A656,38.175484,-121.66326,Sacramento River,North Delta Tidal Transition Zone,October 2017,15.84111,10.63127,26.57058,7.849565,34.37815,1.638046,17.77209,1.643859,16.6713,97.34811,0.057313,16.65326,116.1178,7.41057,8.745379,89.85139,3.087816,20.9331,0.958681,0,0.61733,2.1634,0.615477,0,3.384853,8.470754
A2487,38.229418,-121.674589,Cache Slough,Cache Slough Complex,October 2017,15.65444,9.47356,24.88655,8.205102,33.12391,1.707274,18.76106,1.90827,16.73437,100.6613,0.059061,16.73577,119.7463,7.468986,8.800219,90.57548,4.665068,22.67088,1.157967,0,1.049414,2.793536,0.755171,0,4.617688,5.081837
A2071,38.232271,-121.673576,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,16.98339,8.824079,25.71656,7.890816,33.60589,1.646078,17.88683,2.018833,16.70484,98.85794,0.058102,16.70661,117.4502,7.469508,8.845767,90.99542,4.449597,21.8876,1.244049,0,1.37094,2.944169,0.810834,0,5.126756,4.232918
A2484,38.23343,-121.676602,Cache Slough,Cache Slough Complex,October 2017,14.59438,9.287667,23.66865,8.435157,32.13775,1.75207,19.401,1.962796,16.81378,103.3287,0.060431,16.81258,121.858,7.504622,8.857759,91.32076,4.846545,23.56733,1.173341,0,1.18898,2.964254,0.723856,0,4.892787,5.857309
A2481,38.23535,-121.68131,Cache Slough,Cache Slough Complex,October 2017,13.09795,9.104288,21.84578,8.667345,30.61637,1.797281,20.04687,1.921037,16.87286,105.1715,0.061382,16.88056,123.9105,7.536801,8.897879,91.85715,5.2034,24.30257,1.12786,0,1.101644,2.91572,0.681115,0,4.716628,7.191796
A2477,38.240437,-121.685558,Cache Slough,Cache Slough Complex,October 2017,10.56802,8.552806,18.96672,8.935814,27.98614,1.849557,20.79367,2.038083,16.99197,107.7578,0.062661,16.99818,127.4048,7.622388,8.990359,93.05654,5.3319,25.80306,1.222342,0,1.367493,3.157628,0.683523,0,5.212653,7.791947
A2326,38.240874,-121.679422,Prospect Slough,Cache Slough Complex,October 2017,12.63065,9.200574,21.46044,8.641276,30.25764,1.792204,19.97434,1.897627,16.83264,104.5929,0.061133,16.84187,124.1767,7.534811,8.843922,91.24726,5.309725,24.40138,1.121109,0,1.040593,2.797945,0.647809,0,4.496067,9.495753
A2475,38.242534,-121.687963,Cache Slough,Cache Slough Complex,October 2017,9.786672,8.120323,17.9978,9.107487,27.08302,1.882906,21.27009,2.160527,17.12229,109.7636,0.063606,17.11378,129.4944,7.697703,9.028606,93.65507,5.053876,26.22845,1.306009,0,1.618465,3.34266,0.712508,0,5.668955,7.690299
A2471,38.245296,-121.687924,Cache Slough,Cache Slough Complex,October 2017,9.501352,8.025475,17.56167,9.135023,26.69259,1.888218,21.34597,2.159324,17.11882,109.9775,0.063718,17.11868,130.052,7.711396,9.030695,93.68792,4.896404,26.37644,1.323604,0,1.593433,3.346111,0.730669,0,5.667581,7.890889
A2461,38.257164,-121.692749,Cache Slough,Cache Slough Complex,October 2017,7.976725,7.404405,15.35812,9.366583,24.73065,1.933404,21.9915,2.231833,17.08173,111.4386,0.064572,17.09438,132.3865,7.721262,9.013988,93.47179,4.36586,27.0085,1.384401,0,1.546333,3.371772,0.841346,0,5.785583,8.897493
A2458,38.261084,-121.695316,Cache Slough,Cache Slough Complex,October 2017,7.184469,7.042712,14.22853,9.50387,23.73018,1.960161,22.37374,2.239023,17.0604,112.2183,0.065018,17.08278,132.9726,7.763772,9.104397,94.41835,4.482029,27.52524,1.369799,0,1.555319,3.362614,0.818545,0,5.742905,9.410746
A2446,38.274706,-121.707872,Cache Slough,Cache Slough Complex,October 2017,4.739425,4.669406,10.26242,10.15317,20.14349,2.086592,24.17989,2.836713,16.937,117.9327,0.068298,16.95574,140.8329,7.817043,9.168428,94.80233,3.54114,30.43716,1.823068,0,2.034218,3.732861,1.172083,0,6.919309,10.69711
A685,38.145109,-121.688753,Sacramento River,Western Delta Tidal Zone,October 2017,15.50189,10.50612,26.11875,7.940011,33.90783,1.655657,18.02367,2.341136,16.73347,99.53143,0.058435,16.75037,118.2415,7.531329,8.817221,90.78678,5.194779,22.22305,1.594491,0,1.828444,3.574209,0.879313,0,6.280773,8.061541
A683,38.147878,-121.687732,Sacramento River,Western Delta Tidal Zone,October 2017,15.48593,10.4583,26.11405,7.928524,33.89694,1.653421,17.99172,2.355344,16.74035,99.41169,0.058357,16.75588,118.1551,7.528852,8.817663,90.80511,5.061421,21.99209,1.606308,0,1.821123,3.555801,0.903595,0,6.282536,8.060179
A681,38.15067,-121.686748,Sacramento River,Western Delta Tidal Zone,October 2017,15.41195,10.3824,26.06627,7.907861,33.84517,1.649397,17.93424,2.384711,16.75162,99.16332,0.058202,16.76215,118.0141,7.524788,8.815372,90.79545,4.831886,21.76413,1.628266,0,1.806477,3.52563,0.945899,0,6.287816,8.065555
A679,38.153518,-121.685911,Sacramento River,Western Delta Tidal Zone,October 2017,15.36882,10.3511,26.0381,7.904452,33.81486,1.648733,17.92476,2.394258,16.75443,99.06342,0.058143,16.76197,117.9962,7.522766,8.81195,90.75857,4.726855,21.67187,1.637489,0,1.804164,3.514478,0.959298,0,6.293784,8.069604
A677,38.156438,-121.685087,Sacramento River,Western Delta Tidal Zone,October 2017,15.28547,10.2483,25.99254,7.937822,33.75781,1.655231,18.01759,2.388192,16.75208,99.1124,0.058175,16.76241,118.1762,7.517983,8.806314,90.68668,4.668472,22.20119,1.637419,0,1.812258,3.505409,0.943918,0,6.273796,8.082096
A675,38.158896,-121.682897,Sacramento River,Western Delta Tidal Zone,October 2017,15.25103,10.16891,25.98254,7.961002,33.73748,1.659745,18.08206,2.388286,16.75676,99.24714,0.058244,16.77153,118.2835,7.512815,8.810099,90.73576,4.661759,22.74575,1.645317,0,1.803874,3.492924,0.938179,0,6.242412,8.094221
A673,38.160698,-121.679795,Sacramento River,Western Delta Tidal Zone,October 2017,15.27161,10.1284,26.03376,7.964916,33.76968,1.660507,18.09295,2.405802,16.76722,99.41272,0.058333,16.78273,118.3076,7.501214,8.81972,90.85427,4.495863,23.75863,1.685843,0,1.795794,3.471351,0.955894,0,6.227844,8.118848
A671,38.163116,-121.677796,Sacramento River,Western Delta Tidal Zone,October 2017,15.27405,10.12906,26.06333,7.949005,33.79028,1.657408,18.04869,2.41079,16.7692,99.40053,0.058332,16.77925,118.3263,7.492893,8.820825,90.86418,4.347342,23.21492,1.673669,0,1.798507,3.455159,0.962128,0,6.217426,8.149193
A669,38.165792,-121.676228,Sacramento River,Western Delta Tidal Zone,October 2017,15.19801,10.10715,26.01346,7.937796,33.74016,1.655226,18.01751,2.421229,16.769,99.33893,0.058302,16.77361,118.4022,7.488606,8.818102,90.82758,4.295111,22.93039,1.651982,0,1.800561,3.45855,0.967844,0,6.226897,8.176888
A667,38.168213,-121.674246,Sacramento River,Western Delta Tidal Zone,October 2017,15.095,10.0441,25.9637,7.969879,33.68716,1.661473,18.10675,2.38217,16.74868,99.45139,0.058381,16.74448,118.8,7.481152,8.792782,90.50696,4.328014,22.39513,1.582137,0,1.774449,3.46442,0.9359,0,6.175398,8.276947
A665,38.170822,-121.672684,Sacramento River,Western Delta Tidal Zone,October 2017,15.06665,10.01025,25.96006,8.01737,33.68047,1.67072,18.23886,2.317604,16.72897,99.67412,0.058519,16.72446,119.0553,7.477872,8.774459,90.27239,4.435391,22.4858,1.541994,0,1.714572,3.459746,0.909232,0,6.081753,8.367672
A644,38.172804,-121.641568,Sacramento River,North Delta Tidal Transition Zone,October 2017,19.43967,8.5006,27.99113,7.380817,35.36942,1.546774,16.4682,1.69451,16.57476,93.44448,0.055231,16.5805,111.7972,7.401976,8.8673,90.94638,2.74678,19.14864,0.967797,0,0.727064,1.903263,0.715071,0,3.327503,4.590173
A646,38.172858,-121.645277,Sacramento River,North Delta Tidal Transition Zone,October 2017,20.57949,8.664207,29.14281,7.406939,36.53572,1.55186,16.54086,1.684461,16.60708,93.69018,0.05534,16.59871,111.8838,7.394567,8.854737,90.85771,2.742041,19.24037,0.946634,0,0.710241,1.907637,0.672198,0,3.28989,7.469496
A648,38.17305,-121.648914,Sacramento River,North Delta Tidal Transition Zone,October 2017,21.51369,8.865134,30.13877,7.448007,37.55487,1.559857,16.65509,1.621766,16.63382,94.1928,0.055597,16.60523,112.1045,7.389521,8.841763,90.72885,2.753267,19.36411,0.90659,0,0.665405,1.918587,0.633966,0,3.221059,8.651049
A650,38.173849,-121.652425,Sacramento River,North Delta Tidal Transition Zone,October 2017,20.61732,9.188304,29.66773,7.558677,37.19497,1.581406,16.96294,1.525078,16.65063,95.55412,0.056332,16.60233,112.6352,7.38907,8.829566,90.59427,2.755989,19.6009,0.853601,0,0.593626,1.924374,0.60653,0,3.117962,7.402674
A663,38.173097,-121.670531,Sacramento River,Western Delta Tidal Zone,October 2017,15.01525,10.03848,25.9245,8.039627,33.64441,1.675054,18.30077,2.227469,16.70965,99.69688,0.058548,16.70541,119.0396,7.471056,8.760489,90.09615,4.477071,22.50782,1.498581,0,1.596995,3.382258,0.884141,0,5.851406,8.479998
A652,38.175012,-121.655747,Sacramento River,North Delta Tidal Transition Zone,October 2017,19.39961,9.471725,28.98987,7.650919,36.65966,1.599367,17.21953,1.525447,16.65794,96.18615,0.056672,16.60876,113.3234,7.38893,8.816081,90.49162,2.814248,19.90582,0.857655,0,0.58147,1.929355,0.59073,0,3.104325,7.469131
A654,38.175767,-121.659425,Sacramento River,North Delta Tidal Transition Zone,October 2017,17.36821,10.21502,27.75214,7.792613,35.56051,1.626957,17.61367,1.576873,16.67545,97.01701,0.05712,16.64543,114.9864,7.396483,8.772806,90.11826,2.869655,20.44292,0.887353,0,0.579548,2.01629,0.575041,0,3.175038,8.03066
A661,38.175172,-121.668093,Sacramento River,Western Delta Tidal Zone,October 2017,14.95061,10.20204,25.8539,8.002552,33.58701,1.667835,18.19764,2.070117,16.68962,99.16805,0.058282,16.68151,118.4119,7.455636,8.752172,89.97337,4.232,22.13142,1.374626,0,1.329828,3.097708,0.82931,0,5.243681,8.603655
A2521,38.185523,-121.661383,Cache Slough,Western Delta Tidal Zone,October 2017,15.1939,10.21756,25.70072,8.098597,33.84299,1.686536,18.4648,1.838061,16.69198,99.29723,0.058351,16.67454,118.2184,7.450405,8.790546,90.35445,4.49977,22.13182,1.121065,0,0.950612,2.611656,0.679469,0,4.226967,9.262721
A2519,38.188185,-121.659876,Cache Slough,Western Delta Tidal Zone,October 2017,14.62838,10.16921,25.05972,8.162523,33.23689,1.698984,18.64262,1.88312,16.69551,99.79028,0.058617,16.68347,118.9796,7.463183,8.789063,90.35777,4.831042,22.76822,1.170429,0,1.020466,2.72246,0.695633,0,4.438229,9.462875
A2517,38.19087,-121.658472,Cache Slough,Western Delta Tidal Zone,October 2017,14.37697,10.14108,24.74864,8.166545,32.9225,1.699767,18.65381,1.877624,16.69317,99.81003,0.058634,16.68144,118.9414,7.466404,8.791092,90.37536,4.828847,23.25872,1.16133,0,1.007327,2.706783,0.684761,0,4.407562,9.676125
A2515,38.193497,-121.656957,Cache Slough,Western Delta Tidal Zone,October 2017,14.19415,10.12054,24.55588,8.176587,32.74639,1.701722,18.68175,1.879409,16.69012,99.90331,0.058694,16.67946,118.9703,7.469298,8.792543,90.38647,4.869397,23.29878,1.161157,0,0.986962,2.713149,0.675102,0,4.394813,9.947541
A2513,38.19639,-121.656876,Cache Slough,Western Delta Tidal Zone,October 2017,13.83751,10.12918,24.21589,8.233592,32.47578,1.712822,18.84031,1.887415,16.69119,100.2953,0.058904,16.68216,119.4578,7.472795,8.787435,90.34056,5.059495,22.80535,1.149648,0,0.97397,2.743697,0.663391,0,4.389023,10.23372
A2511,38.199288,-121.65722,Cache Slough,Western Delta Tidal Zone,October 2017,13.77861,10.12511,24.15938,8.258623,32.45234,1.717696,18.90994,1.889029,16.69213,100.5027,0.059012,16.68322,119.6394,7.473919,8.784307,90.31052,5.128699,22.91919,1.145202,0,0.955181,2.738707,0.660547,0,4.35498,10.35522
A2509,38.202166,-121.657207,Cache Slough,Western Delta Tidal Zone,October 2017,13.81581,10.04874,24.12915,8.303061,32.49475,1.726349,19.03355,1.887555,16.69304,100.7777,0.059158,16.68257,119.8586,7.474959,8.777905,90.24862,5.197805,23.38531,1.138789,0,0.943754,2.722346,0.661666,0,4.31799,10.20023
A2507,38.204958,-121.657843,Cache Slough,Western Delta Tidal Zone,October 2017,13.83778,10.02579,24.14945,8.302405,32.53761,1.726221,19.03173,1.892053,16.69334,100.8033,0.059175,16.68172,119.9749,7.475582,8.772092,90.19173,5.162475,23.32158,1.149779,0,0.951891,2.729511,0.669458,0,4.342099,10.06348
A2505,38.207541,-121.659329,Cache Slough,Western Delta Tidal Zone,October 2017,13.86952,10.00301,24.18693,8.292086,32.58042,1.724211,19.00302,1.899426,16.69278,100.7037,0.059122,16.68028,120.032,7.476877,8.768763,90.15701,5.144771,22.94544,1.167703,0,0.966811,2.738564,0.669597,0,4.370269,9.9043
A2503,38.209172,-121.662429,Cache Slough,Western Delta Tidal Zone,October 2017,13.86237,10.03858,24.18411,8.302516,32.57996,1.726242,19.03203,1.922196,16.69303,100.8863,0.059217,16.68079,120.3568,7.474934,8.757452,90.0296,5.026946,22.55845,1.172391,0,1.009237,2.76893,0.683947,0,4.458386,9.940233
A2501,38.211138,-121.665089,Cache Slough,Western Delta Tidal Zone,October 2017,13.95576,10.0256,24.21661,8.334718,32.62832,1.732512,19.12161,1.949126,16.69126,101.1483,0.059357,16.67999,120.662,7.475207,8.751855,89.95981,5.028963,22.52958,1.178354,0,1.044912,2.799433,0.678477,0,4.521891,9.885117
A2499,38.213312,-121.667583,Cache Slough,Western Delta Tidal Zone,October 2017,14.33692,9.985806,24.49704,8.361111,32.91023,1.737652,19.19502,1.953316,16.6934,101.3179,0.059446,16.68274,120.8336,7.476248,8.748912,89.93195,5.043251,22.59493,1.166482,0,1.019396,2.772383,0.668067,0,4.465429,9.399933
A2497,38.215713,-121.669747,Cache Slough,Western Delta Tidal Zone,October 2017,14.94259,9.970381,24.99581,8.355739,33.38823,1.736606,19.18008,1.914337,16.6986,101.1488,0.059354,16.68597,120.6469,7.474094,8.747777,89.92638,4.97871,22.58472,1.125118,0,0.885274,2.615002,0.646516,0,4.169126,8.876289
A2495,38.218266,-121.671527,Cache Slough,Western Delta Tidal Zone,October 2017,15.68866,9.962427,25.51797,8.306154,33.86188,1.726951,19.04215,1.830557,16.71085,100.6522,0.059066,16.7017,119.9936,7.466298,8.753793,90.00379,4.72699,22.52921,1.066646,0,0.71002,2.385878,0.645095,0,3.76621,7.8714
A2493,38.221011,-121.672769,Cache Slough,Western Delta Tidal Zone,October 2017,15.65418,9.901653,25.34608,8.298639,33.69541,1.725487,19.02125,1.840821,16.72542,100.7842,0.059097,16.71855,120.1284,7.466013,8.759844,90.09608,4.680181,22.83756,1.091517,0,0.775078,2.48098,0.675187,0,3.943303,6.812372
A2491,38.223796,-121.673915,Cache Slough,Western Delta Tidal Zone,October 2017,15.32681,9.807068,24.90185,8.320509,33.28552,1.729746,19.08208,1.875502,16.74423,101.2403,0.05932,16.73988,120.6302,7.470129,8.768133,90.23114,4.734871,23.11415,1.139501,0,0.901462,2.671069,0.709554,0,4.288713,5.761404
A2489,38.226675,-121.674443,Cache Slough,Western Delta Tidal Zone,October 2017,15.44101,9.596527,24.77735,8.263395,33.07897,1.718625,18.92322,1.898849,16.74381,101.0073,0.059241,16.74127,120.2511,7.469132,8.785759,90.43993,4.742578,22.87907,1.15988,0,0.989866,2.784616,0.755778,0,4.544033,5.16311
A2486,38.230731,-121.675434,Cache Slough,Cache Slough Complex,October 2017,16.05594,9.269257,25.12016,8.146437,33.28748,1.695851,18.59788,1.935039,16.73778,100.5594,0.058999,16.7326,119.0934,7.47093,8.828129,90.8661,4.584604,22.50282,1.175144,0,1.1542,2.84705,0.759029,0,4.781701,4.942704
A2819,38.232487,-121.671592,Miner Slough,North Delta Tidal Transition Zone,October 2017,17.93549,8.450604,26.33828,7.619419,33.95929,1.593233,17.1319,2.012961,16.65474,96.62487,0.056933,16.66491,115.05,7.455999,8.861727,91.07072,4.280332,20.98932,1.251111,0,1.419799,2.90232,0.841894,0,5.15938,3.67016
A2817,38.233572,-121.668485,Miner Slough,North Delta Tidal Transition Zone,October 2017,18.62278,8.150897,26.7401,7.408915,34.14947,1.552245,16.54635,1.979482,16.61707,94.89843,0.056026,16.62464,112.9132,7.442609,8.875167,91.13287,4.140598,20.20278,1.235027,0,1.396831,2.829296,0.861422,0,5.088145,3.387796
A2483,38.234298,-121.678034,Cache Slough,Cache Slough Complex,October 2017,13.60436,9.164997,22.49957,8.612741,31.173,1.786648,19.89498,1.957933,16.86263,104.8901,0.061239,16.86374,123.5002,7.528901,8.882878,91.67831,5.084986,24.15065,1.167432,0,1.18979,2.985149,0.692738,0,4.882093,6.747383
A2815,38.235511,-121.665854,Miner Slough,North Delta Tidal Transition Zone,October 2017,18.62619,7.840798,26.46893,7.269769,33.73723,1.525151,16.1593,1.98927,16.60332,94.02194,0.055556,16.60806,111.8866,7.444527,8.896157,91.324,4.083822,19.76347,1.239519,0,1.389559,2.855848,0.888206,0,5.158344,3.282336
A2069,38.235288,-121.673527,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,16.52998,8.737355,25.21973,7.94259,33.15885,1.656159,18.03085,2.08893,16.73155,99.67004,0.058519,16.73693,118.4679,7.485316,8.856873,91.16872,4.530605,22.1659,1.293663,0,1.485602,3.060792,0.819274,0,5.364486,4.416465
A2479,38.237533,-121.68396,Cache Slough,Cache Slough Complex,October 2017,11.85405,8.900473,20.38962,8.771086,29.29508,1.817486,20.33552,1.948974,16.92134,106.0682,0.061818,16.92482,125.3496,7.571922,8.926672,92.24913,5.358668,25.00601,1.141334,0,1.152544,2.940557,0.683847,0,4.779926,7.838464
A2813,38.238466,-121.665813,Miner Slough,North Delta Tidal Transition Zone,October 2017,18.33615,7.661888,26.0057,7.185161,33.19024,1.508677,15.92395,2.038207,16.58469,93.40639,0.055236,16.59576,111.4914,7.45332,8.917225,91.51905,4.134856,19.53866,1.255048,0,1.388065,2.871024,0.896731,0,5.199462,3.063195
A2811,38.240873,-121.664444,Miner Slough,North Delta Tidal Transition Zone,October 2017,18.12268,7.666919,25.80107,7.219007,33.01409,1.515267,16.0181,2.056523,16.58684,93.6739,0.055382,16.60308,111.9183,7.458292,8.919869,91.55726,4.218965,19.6713,1.259302,0,1.408471,2.872238,0.890936,0,5.200678,3.007562
A2327,38.239696,-121.680265,Prospect Slough,Cache Slough Complex,October 2017,12.18752,9.079828,20.81163,8.687314,29.68247,1.801168,20.1024,1.899591,16.86805,105.2499,0.061429,16.87437,124.4803,7.546788,8.888835,91.76328,5.389328,24.83352,1.133499,0,1.095917,2.873176,0.663248,0,4.641081,8.361994
