CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A296	38.488143	-121.552510	North Delta tidal transition zone	Sacramento River	6/1/2020	2.88	0.74	20.78	129.51	7.79	9.22	103.03	5.46	0.90	13.02	2.80	14.41	20.90	118.11	0.01	0.49	0.88	1.29	0.00	2.66	18.56	33.09	47.51	0.00	3.72	1.59	0.71
A294	38.490646	-121.554369	North Delta tidal transition zone	Sacramento River	6/1/2020	2.80	0.75	20.77	129.32	7.79	8.94	99.84	5.38	0.88	13.16	2.74	14.43	20.89	118.24	0.01	0.48	0.87	1.27	0.00	2.63	18.26	32.69	44.90	0.00	3.76	1.59	0.74
A292	38.493180	-121.556173	North Delta tidal transition zone	Sacramento River	6/1/2020	2.72	0.76	20.76	129.21	7.79	8.82	98.50	5.32	0.87	13.21	2.69	14.44	20.87	118.33	0.01	0.47	0.87	1.25	0.00	2.60	18.09	33.31	39.92	0.00	3.75	1.60	0.77
A290	38.495721	-121.558063	North Delta tidal transition zone	Sacramento River	6/1/2020	2.75	0.77	20.73	129.03	7.79	8.71	97.19	5.31	0.85	13.25	2.64	14.38	20.85	118.52	0.01	0.45	0.87	1.21	0.00	2.53	17.86	23.41	39.46	0.00	3.73	1.60	0.84
A288	38.498447	-121.559110	North Delta tidal transition zone	Sacramento River	6/1/2020	2.94	0.78	20.71	128.97	7.79	8.70	97.05	5.39	0.86	13.25	2.66	14.36	20.84	118.61	0.01	0.44	0.88	1.21	0.00	2.52	17.30	20.75	46.37	0.00	3.77	1.60	0.87
A286	38.501349	-121.559009	North Delta tidal transition zone	Sacramento River	6/1/2020	3.00	0.77	20.69	128.94	7.80	8.71	97.13	5.38	0.85	13.26	2.66	14.38	20.83	118.67	0.01	0.40	0.88	1.22	0.00	2.50	16.03	22.38	47.41	0.00	3.79	1.60	0.90
A284	38.504129	-121.558058	North Delta tidal transition zone	Sacramento River	6/1/2020	2.93	0.73	20.66	128.93	7.80	8.76	97.65	5.31	0.84	13.26	2.65	14.36	20.80	118.79	0.01	0.35	0.88	1.22	0.00	2.45	14.26	27.58	47.69	0.00	3.68	1.60	0.93
A282	38.506827	-121.556716	North Delta tidal transition zone	Sacramento River	6/1/2020	2.92	0.71	20.64	128.94	7.80	8.79	97.88	5.33	0.83	13.26	2.65	14.34	20.79	118.85	0.01	0.35	0.87	1.23	0.00	2.45	14.27	30.09	48.97	0.00	3.64	1.60	0.94
A280	38.509514	-121.555311	North Delta tidal transition zone	Sacramento River	6/1/2020	2.94	0.67	20.62	128.96	7.80	8.87	98.78	5.36	0.85	13.24	2.67	14.34	20.77	118.91	0.01	0.39	0.87	1.26	0.00	2.52	15.28	31.06	48.83	0.00	3.63	1.60	0.94
A278	38.512153	-121.553708	North Delta tidal transition zone	Sacramento River	6/1/2020	3.03	0.63	20.59	129.00	7.80	9.08	101.03	5.47	0.91	13.17	2.75	14.38	20.75	119.02	0.01	0.41	0.88	1.36	0.00	2.66	15.50	33.02	50.74	0.00	3.67	1.60	0.95
A276	38.514111	-121.551112	North Delta tidal transition zone	Sacramento River	6/1/2020	3.04	0.62	20.57	129.03	7.80	9.23	102.65	5.42	0.96	13.12	2.79	14.37	20.73	119.08	0.01	0.41	0.88	1.42	0.00	2.72	14.94	32.52	51.75	0.02	3.66	1.59	0.95
A274	38.515089	-121.547644	North Delta tidal transition zone	Sacramento River	6/1/2020	2.96	0.65	20.55	129.05	7.80	9.28	103.21	5.24	0.95	13.08	2.78	14.39	20.72	119.09	0.01	0.47	0.87	1.43	0.00	2.78	16.82	31.62	51.04	0.02	3.61	1.59	0.95
A272	38.515912	-121.544114	North Delta tidal transition zone	Sacramento River	6/1/2020	3.01	0.77	20.52	129.16	7.80	9.14	101.53	5.20	0.95	13.12	2.79	14.43	20.70	119.20	0.01	0.46	0.86	1.46	0.00	2.77	16.52	30.92	52.60	0.00	3.78	1.59	0.95
A270	38.516576	-121.540556	North Delta tidal transition zone	Sacramento River	6/1/2020	2.99	0.84	20.52	129.22	7.80	9.00	100.03	5.22	0.94	13.18	2.78	14.43	20.69	119.22	0.01	0.45	0.86	1.46	0.00	2.76	16.29	30.92	52.68	0.00	3.83	1.60	0.95
A268	38.516971	-121.536897	North Delta tidal transition zone	Sacramento River	6/1/2020	3.08	0.94	20.51	129.33	7.80	8.81	97.90	5.20	0.93	13.27	2.73	14.39	20.68	119.29	0.01	0.43	0.87	1.45	0.00	2.74	15.62	25.49	52.91	0.00	4.02	1.60	0.95
A266	38.517114	-121.533202	North Delta tidal transition zone	Sacramento River	6/1/2020	3.16	0.99	20.50	129.51	7.80	8.78	97.56	5.20	0.92	13.29	2.73	14.41	20.66	119.40	0.01	0.41	0.87	1.42	0.00	2.70	15.12	25.15	52.75	0.00	4.14	1.60	0.95
A264	38.517476	-121.529518	North Delta tidal transition zone	Sacramento River	6/1/2020	3.02	0.97	20.49	129.71	7.81	8.78	97.51	5.28	0.93	13.32	2.80	14.50	20.65	119.54	0.01	0.39	0.88	1.38	0.00	2.67	14.54	32.04	51.87	0.01	4.00	1.60	0.95
A262	38.518533	-121.526073	North Delta tidal transition zone	Sacramento River	6/1/2020	2.97	0.93	20.47	129.92	7.81	8.86	98.41	5.23	0.96	13.36	2.86	14.47	20.63	119.84	0.01	0.37	0.88	1.39	0.00	2.66	13.82	33.19	52.45	0.03	3.89	1.60	0.96
A260	38.520866	-121.524064	North Delta tidal transition zone	Sacramento River	6/1/2020	3.08	0.89	20.46	130.15	7.82	8.98	99.60	5.16	0.99	13.37	2.86	14.44	20.62	120.08	0.01	0.37	0.86	1.44	0.00	2.69	13.82	31.95	53.77	0.09	3.97	1.59	0.96
A258	38.523342	-121.525793	North Delta tidal transition zone	Sacramento River	6/1/2020	3.30	0.92	20.45	130.21	7.82	9.06	100.55	5.12	0.98	13.37	2.81	14.51	20.62	120.14	0.01	0.38	0.87	1.45	0.00	2.71	14.04	32.18	53.73	0.05	4.22	1.60	0.96
A256	38.525339	-121.528465	North Delta tidal transition zone	Sacramento River	6/1/2020	3.32	0.94	20.45	130.36	7.82	9.32	103.42	5.08	0.96	13.32	2.76	14.63	20.63	120.13	0.01	0.40	0.87	1.44	0.00	2.71	14.63	26.78	53.39	0.00	4.27	1.60	0.97
A254	38.527691	-121.530580	North Delta tidal transition zone	Sacramento River	6/1/2020	3.27	0.91	20.44	130.57	7.82	9.61	106.63	4.96	0.96	13.25	2.76	14.65	20.63	120.24	0.01	0.40	0.86	1.42	0.00	2.68	14.89	22.35	53.24	0.01	4.19	1.60	0.98
A252	38.530434	-121.530507	North Delta tidal transition zone	Sacramento River	6/1/2020	3.37	0.83	20.45	131.14	7.82	9.92	110.05	4.75	1.00	13.18	2.81	14.62	20.63	120.78	0.01	0.43	0.85	1.41	0.00	2.71	15.87	27.32	52.25	0.08	4.21	1.60	0.99
A250	38.532139	-121.527613	North Delta tidal transition zone	Sacramento River	6/1/2020	3.32	0.77	20.49	132.03	7.83	9.81	108.92	4.92	1.02	13.15	2.87	14.68	20.62	121.36	0.01	0.51	0.85	1.46	0.01	2.86	17.92	30.86	51.19	0.24	4.11	1.59	1.00
A248	38.533344	-121.524278	North Delta tidal transition zone	Sacramento River	6/1/2020	3.28	0.77	20.49	132.21	7.83	9.78	108.58	5.04	1.02	13.13	2.89	14.67	20.62	121.47	0.01	0.54	0.85	1.49	0.02	2.91	18.41	30.15	51.46	0.51	4.06	1.59	1.00
A246	38.534619	-121.520922	North Delta tidal transition zone	Sacramento River	6/1/2020	3.30	0.75	20.47	132.76	7.83	9.88	109.65	5.13	1.03	13.14	2.95	14.74	20.61	122.03	0.01	0.56	0.85	1.52	0.02	2.96	18.82	28.66	51.64	0.72	4.06	1.59	1.00
A244	38.536239	-121.517964	North Delta tidal transition zone	Sacramento River	6/1/2020	3.42	0.73	20.46	133.50	7.83	9.53	105.72	5.15	1.01	13.40	2.98	14.83	20.60	122.52	0.01	0.56	0.85	1.50	0.00	2.92	18.99	24.62	52.04	0.17	4.18	1.61	0.99
A242	38.538283	-121.515312	North Delta tidal transition zone	Sacramento River	6/1/2020	3.37	0.74	20.47	134.21	7.83	9.27	102.91	5.22	1.02	13.56	3.03	14.89	20.60	122.90	0.01	0.57	0.84	1.51	0.00	2.91	19.40	19.57	52.88	0.05	4.14	1.62	0.98
A240	38.540594	-121.513191	North Delta tidal transition zone	Sacramento River	6/1/2020	3.27	0.74	20.48	134.67	7.83	9.25	102.67	5.31	1.06	13.64	3.10	14.92	20.60	123.25	0.01	0.61	0.83	1.55	0.00	2.98	20.57	19.55	52.48	0.02	4.07	1.63	0.97
A238	38.543148	-121.511439	North Delta tidal transition zone	Sacramento River	6/1/2020	3.27	0.74	20.48	134.73	7.83	9.48	105.16	5.40	1.11	13.63	3.15	14.92	20.59	123.53	0.01	0.66	0.83	1.57	0.00	3.04	21.67	22.48	43.55	0.02	4.08	1.63	0.96
A236	38.545963	-121.511518	North Delta tidal transition zone	Sacramento River	6/1/2020	3.38	0.72	20.47	134.80	7.84	10.01	110.88	5.48	1.12	13.47	3.16	14.92	20.60	124.01	0.01	0.62	0.83	1.57	0.00	3.02	20.64	26.67	42.28	0.00	4.12	1.62	0.95
A234	38.548763	-121.512516	North Delta tidal transition zone	Sacramento River	6/1/2020	3.41	0.71	20.48	135.18	7.84	10.28	114.14	5.44	1.10	13.31	3.14	14.95	20.61	124.29	0.01	0.60	0.84	1.56	0.00	3.01	19.94	27.66	44.22	0.00	4.06	1.61	0.96
A232	38.551553	-121.513507	North Delta tidal transition zone	Sacramento River	6/1/2020	3.39	0.71	20.48	135.47	7.84	10.52	116.74	5.41	1.10	13.14	3.15	14.94	20.61	124.44	0.01	0.63	0.84	1.56	0.00	3.03	20.68	27.62	51.41	0.00	4.04	1.59	0.95
A230	38.554373	-121.514365	North Delta tidal transition zone	Sacramento River	6/1/2020	3.28	0.69	20.50	135.88	7.85	10.52	116.98	5.16	1.08	12.97	3.15	14.87	20.61	124.80	0.01	0.68	0.84	1.55	0.00	3.08	22.08	27.37	50.60	0.00	3.95	1.58	0.95
A228	38.557157	-121.515387	North Delta tidal transition zone	Sacramento River	6/1/2020	3.22	0.67	20.50	135.79	7.85	10.43	115.83	5.11	1.10	13.02	3.17	14.83	20.61	124.84	0.01	0.71	0.84	1.55	0.00	3.10	22.72	27.02	50.37	0.00	3.92	1.59	0.93
A226	38.559790	-121.516888	North Delta tidal transition zone	Sacramento River	6/1/2020	3.10	0.64	20.48	134.80	7.84	10.46	116.13	5.13	1.08	13.17	3.10	14.81	20.58	124.36	0.01	0.69	0.83	1.55	0.00	3.07	22.33	27.13	50.63	0.00	3.82	1.60	0.92
A224	38.561683	-121.520018	North Delta tidal transition zone	Sacramento River	6/1/2020	3.07	0.65	20.47	134.51	7.84	10.57	117.44	5.16	1.06	13.19	3.06	14.86	20.58	124.35	0.01	0.65	0.83	1.52	0.00	3.01	21.51	27.80	50.46	0.00	3.81	1.60	0.95
A222	38.564517	-121.520985	North Delta tidal transition zone	Sacramento River	6/1/2020	3.02	0.65	20.41	133.33	7.83	10.88	120.61	5.09	1.04	13.04	2.98	14.82	20.50	123.00	0.01	0.64	0.82	1.51	0.00	2.98	21.57	27.61	50.79	0.01	3.71	1.59	0.95
A220	38.567256	-121.520363	North Delta tidal transition zone	Sacramento River	6/1/2020	3.01	0.66	20.40	133.14	7.83	10.92	121.05	5.02	1.04	12.98	2.96	14.80	20.47	122.56	0.01	0.66	0.81	1.53	0.00	3.00	21.92	27.25	51.07	0.01	3.67	1.59	0.94
A5291	38.054335	-121.657094	Central Delta tidal zone	Piper Slough	6/1/2020	18.52	1.45	22.25	320.50	8.25	8.75	100.56	6.98	0.96	25.44	2.97	27.94	22.29	304.66	0.15	0.54	1.85	1.26	0.00	3.66	14.87	50.54	34.24	0.00	19.76	2.45	2.67
A1131	38.095349	-122.030172	Suisun Bay	Grizzly Bay	6/1/2020	30.26	4.31	20.77	9448.91	7.93	8.49	97.75	42.54	2.03	25.84	4.07	32.03	20.86	8547.78	5.21	1.21	2.58	2.04	0.00	5.83	20.71	44.17	35.13	0.00	34.59	2.49	3.17
A4994	38.020645	-121.518975	Central Delta tidal zone	Middle River	6/1/2020	19.01	0.90	23.88	275.79	7.87	8.09	95.98	6.05	1.63	38.56	4.19	40.25	23.17	253.58	0.13	1.14	2.20	1.69	0.00	5.02	22.79	43.86	33.63	0.03	19.90	3.38	2.59
A3619	38.026248	-121.833116	Western Delta tidal zone	San Joaquin River	6/1/2020	27.61	4.10	20.81	1724.26	7.82	8.23	92.47	17.32	1.19	25.26	2.99	29.46	20.90	1622.86	0.90	0.52	1.83	1.16	0.00	3.52	14.89	51.57	33.17	0.00	31.70	2.44	2.99
A3580	38.024226	-121.762664	Western Delta tidal zone	San Joaquin River	6/1/2020	25.04	3.16	21.48	923.18	7.89	8.23	93.40	11.73	1.14	24.54	3.03	27.82	21.56	875.50	0.46	0.48	1.65	1.40	0.00	3.53	13.65	47.20	39.84	0.00	28.21	2.39	2.75
A3569	38.031443	-121.776843	Western Delta tidal zone	San Joaquin River	6/1/2020	25.81	3.44	21.32	975.81	7.88	8.18	92.53	12.04	1.03	24.38	2.92	27.61	21.38	908.89	0.48	0.48	1.60	1.26	0.00	3.32	14.41	42.07	37.58	0.00	29.25	2.38	2.75
A3571	38.030502	-121.780238	Western Delta tidal zone	San Joaquin River	6/1/2020	25.46	3.48	21.20	976.70	7.90	8.25	93.17	12.15	1.08	24.68	3.01	28.07	21.27	906.64	0.49	0.52	1.70	1.22	0.00	3.45	15.21	38.56	35.24	0.00	28.94	2.40	2.75
A4975	38.041284	-121.527701	Central Delta tidal zone	Middle River	6/1/2020	19.43	1.34	23.66	251.38	7.90	8.12	95.94	6.28	1.40	34.93	3.72	36.45	22.71	227.74	0.11	1.12	2.22	1.47	0.01	4.83	23.06	46.05	30.41	0.21	20.77	3.12	2.65
A4779	38.052500	-121.460072	Central Delta tidal zone	Disappointment Slough	6/1/2020	27.26	2.17	23.45	308.28	7.67	7.55	88.84	5.36	1.90	44.26	4.65	47.46	23.55	301.23	0.13	1.53	1.52	1.82	0.00	4.88	31.20	31.26	37.43	0.00	29.43	3.78	2.56
A4907	38.054990	-121.655622	Central Delta tidal zone	False River	6/1/2020	18.43	1.48	22.26	318.17	8.26	8.77	100.85	6.91	0.97	25.47	2.96	27.95	22.30	303.11	0.15	0.55	1.84	1.26	0.00	3.65	14.95	50.43	34.43	0.00	19.83	2.45	2.65
A4909	38.055149	-121.651923	Central Delta tidal zone	False River	6/1/2020	18.60	1.60	22.28	315.16	8.27	8.68	99.85	6.83	0.98	25.54	2.94	27.93	22.32	299.55	0.15	0.55	1.85	1.25	0.00	3.65	15.00	50.67	34.31	0.00	20.20	2.46	2.62
A4912	38.055805	-121.646504	Central Delta tidal zone	False River	6/1/2020	18.66	1.78	22.31	303.15	8.28	8.56	98.49	6.75	0.96	25.62	2.92	27.94	22.35	285.49	0.14	0.56	1.87	1.22	0.00	3.65	15.15	51.24	33.33	0.01	20.44	2.47	2.59
A4395	38.059787	-121.582220	Central Delta tidal zone	Old River	6/1/2020	17.68	1.79	22.79	219.53	8.08	8.37	97.28	6.17	1.08	28.20	3.18	30.63	22.86	210.15	0.11	0.78	2.22	1.30	0.03	4.34	15.93	51.11	29.88	0.81	19.50	2.65	2.32
A814	38.058774	-121.859108	Western Delta tidal zone	Sacramento River	6/1/2020	26.12	3.72	21.38	1433.06	7.95	8.24	93.45	21.10	1.41	24.70	3.31	28.45	21.50	1235.98	0.66	0.92	1.97	1.32	0.00	4.21	21.95	46.42	31.34	0.00	29.84	2.41	3.00
A866	38.058485	-121.945257	Suisun Bay	Honker Bay	6/1/2020	28.89	3.64	20.85	4224.00	7.90	8.41	95.30	28.94	1.40	25.40	3.16	30.29	20.95	3746.01	2.17	0.71	2.11	1.45	0.00	4.30	16.47	49.20	33.77	0.00	32.53	2.46	3.00
A868	38.057232	-121.949078	Suisun Bay	Honker Bay	6/1/2020	29.08	3.48	20.78	4517.03	7.89	8.39	95.07	25.86	1.34	25.84	3.11	30.60	20.88	4044.00	2.35	0.68	1.99	1.46	0.00	4.13	16.41	48.20	35.39	0.00	32.56	2.49	2.99
A872	38.056926	-121.956344	Suisun Bay	Honker Bay	6/1/2020	29.39	3.43	20.78	4710.35	7.89	8.41	95.32	27.22	1.37	25.83	3.13	30.72	20.87	4350.20	2.54	0.68	2.05	1.47	0.00	4.19	16.27	48.66	34.94	0.00	32.82	2.48	3.08
A875	38.056449	-121.962079	Suisun Bay	Honker Bay	6/1/2020	29.73	3.48	20.80	5031.25	7.89	8.41	95.44	32.46	1.45	25.47	3.18	30.81	20.87	4630.90	2.72	0.71	2.19	1.48	0.00	4.38	16.13	49.46	33.86	0.00	33.21	2.46	3.15
A877	38.056694	-121.965877	Suisun Bay	Honker Bay	6/1/2020	29.96	3.62	20.85	5842.43	7.90	8.41	95.64	36.85	1.52	25.33	3.25	31.06	20.85	5319.24	3.16	0.73	2.28	1.51	0.00	4.53	16.06	48.93	33.37	0.00	33.57	2.45	3.18
A881	38.056691	-121.973157	Suisun Bay	Suisun Bay	6/1/2020	30.08	4.14	20.71	7518.12	7.88	8.44	96.24	26.43	1.43	26.65	3.19	32.00	20.68	6956.88	4.20	0.67	2.10	1.56	0.00	4.32	15.47	35.96	35.99	0.00	33.89	2.55	3.18
A884	38.056943	-121.978405	Suisun Bay	Suisun Bay	6/1/2020	29.88	4.04	20.59	7841.90	7.86	8.43	96.20	25.21	1.43	26.82	3.23	32.12	20.68	7282.10	4.41	0.70	2.08	1.59	0.00	4.36	16.06	44.91	36.36	0.00	33.94	2.55	3.17
A4383	38.072749	-121.571510	Central Delta tidal zone	Old River	6/1/2020	19.80	2.07	22.78	214.09	7.97	8.30	96.35	6.23	1.13	28.41	3.24	30.44	22.60	203.17	0.10	0.84	2.31	1.20	0.06	4.40	19.25	52.34	27.37	1.26	21.89	2.67	2.27
A3494	38.081580	-121.681090	Central Delta tidal zone	San Joaquin River	6/1/2020	23.05	1.45	21.47	306.23	8.01	8.42	95.39	5.03	1.11	24.28	3.17	27.07	21.58	288.42	0.14	0.58	1.92	1.21	0.02	3.75	15.37	51.16	32.16	0.56	24.51	2.38	2.72
A1017	38.082218	-122.076685	Suisun Bay	Suisun Bay	6/1/2020	31.58	2.11	20.66	11383.91	7.95	8.49	98.21	46.09	3.71	26.32	6.84	33.55	20.77	10231.16	6.34	2.95	2.84	3.57	0.00	9.35	31.30	30.72	38.14	0.00	33.69	2.53	3.30
A3622	38.093158	-121.576492	Central Delta tidal zone	San Joaquin River	6/1/2020	19.66	3.07	22.66	212.35	7.97	8.38	97.10	6.13	1.15	27.69	3.29	29.72	22.28	199.32	0.10	0.88	2.28	1.03	0.01	4.21	20.95	54.27	24.54	0.27	22.73	2.61	2.33
A2367	38.239136	-121.682376	Cache Slough complex	Prospect Slough	6/1/2020	11.24	4.83	21.74	183.12	8.68	9.69	110.32	8.39	1.06	24.84	2.97	26.68	21.88	171.65	0.09	0.87	1.26	1.14	0.00	3.27	26.62	33.73	34.83	0.01	16.07	2.42	3.32
A2424	38.275184	-121.696694	Cache Slough complex	Shag Slough	6/1/2020	4.06	1.78	22.85	207.59	9.09	12.33	143.28	5.18	2.38	32.53	5.15	35.58	22.97	208.45	0.10	0.81	1.17	3.20	0.63	5.81	13.57	21.17	54.87	10.35	5.84	2.95	4.39
A2334	38.282757	-121.664367	Cache Slough complex	Prospect Slough	6/1/2020	5.29	2.06	23.20	202.65	9.26	12.06	141.27	9.07	1.08	30.40	2.77	34.63	23.22	195.79	0.10	0.00	1.18	1.23	0.00	2.41	0.00	48.75	51.08	0.00	7.35	2.80	6.81
A2328	38.291745	-121.665903	Cache Slough complex	Prospect Slough	6/1/2020	5.40	1.29	23.93	203.68	9.46	13.77	165.11	9.00	1.15	31.73	2.95	35.74	24.09	200.04	0.10	0.00	1.18	1.35	0.00	2.52	0.10	47.35	52.97	0.00	6.75	2.89	7.02
A4616	37.852770	-121.561907	South Delta tidal transition zone	Old River	6/1/2020	14.64	1.94	24.75	322.97	7.80	7.91	95.38	7.55	3.01	51.53	6.70	55.78	24.82	322.69	0.16	1.53	5.97	3.34	0.23	11.09	14.19	53.14	30.40	2.19	16.58	4.29	2.99
A4613	37.856540	-121.564456	South Delta tidal transition zone	Old River	6/1/2020	14.15	2.32	24.70	320.35	7.79	7.92	95.38	7.57	2.98	51.65	6.58	56.03	24.78	322.64	0.16	1.57	5.07	3.29	0.20	10.10	15.86	49.66	26.44	1.97	16.48	4.30	2.97
A4624	37.858573	-121.554089	South Delta tidal transition zone	Old River	6/1/2020	20.11	1.42	25.00	341.46	7.74	7.91	95.85	6.62	3.24	52.43	7.18	56.55	25.07	342.82	0.17	2.23	2.78	3.20	0.31	8.56	26.73	31.26	38.07	3.60	21.53	4.35	3.10
A5831	37.881917	-121.506571	South Delta tidal transition zone	Victoria Canal	6/1/2020	19.88	1.78	24.87	338.04	7.68	7.71	93.22	6.13	2.87	51.54	6.40	54.69	24.90	337.67	0.16	2.12	2.08	2.74	0.24	7.16	29.64	29.16	38.12	3.30	21.66	4.29	2.97
A5135	37.889067	-121.487754	South Delta tidal transition zone	Middle River	6/1/2020	18.89	1.30	24.61	334.41	7.71	7.84	94.30	6.01	2.39	49.63	5.53	52.84	24.65	332.76	0.16	1.75	2.08	2.13	0.07	6.18	28.38	33.64	34.48	1.20	20.19	4.15	2.78
A5117	37.906662	-121.505064	South Delta tidal transition zone	Middle River	6/1/2020	18.28	1.87	24.43	331.40	7.69	7.63	91.41	6.22	1.82	48.41	4.56	51.18	24.49	328.95	0.16	1.43	2.16	1.67	0.00	5.26	27.24	41.12	31.66	0.02	20.16	4.07	2.91
A5113	37.907368	-121.511288	South Delta tidal transition zone	Middle River	6/1/2020	18.50	2.23	24.41	331.49	7.69	7.61	91.12	6.25	1.81	48.50	4.55	51.31	24.48	329.12	0.16	1.36	2.16	1.69	0.01	5.22	25.91	41.51	32.19	0.09	20.74	4.07	2.95
A5067	37.950106	-121.533520	South Delta tidal transition zone	Middle River	6/1/2020	18.69	1.38	24.40	319.81	7.83	8.10	96.65	6.14	1.74	44.78	4.44	47.03	24.23	317.77	0.16	1.23	2.32	1.83	0.00	5.40	22.71	43.06	34.39	0.00	20.08	3.81	2.78
A3836	37.951555	-121.336346	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	78.18	2.06	23.23	466.00	7.72	8.26	96.78	8.47	2.81	29.09	6.43	31.86	23.27	452.04	0.23	1.83	4.25	2.77	0.34	9.22	19.56	47.02	29.89	3.26	80.24	2.71	6.01
A3833	37.952834	-121.341639	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	79.15	1.74	23.40	458.75	7.74	8.23	96.81	8.01	3.52	29.40	7.67	31.85	23.47	444.25	0.22	2.57	4.70	3.64	0.64	11.62	21.62	41.67	31.13	4.98	80.89	2.73	5.84
A5052	37.969344	-121.531915	South Delta tidal transition zone	Middle River	6/1/2020	17.68	1.27	24.13	307.80	7.87	8.02	95.75	5.79	1.51	42.38	4.03	44.28	24.04	303.25	0.15	1.03	2.29	1.62	0.00	4.97	20.78	45.88	32.88	0.00	18.95	3.64	2.77
A5652	37.971580	-121.509407	South Delta tidal transition zone	Empire Cut	6/1/2020	28.76	1.41	24.41	350.30	7.83	8.11	97.17	5.89	2.38	46.56	5.68	49.44	23.93	320.93	0.16	1.34	2.46	2.76	0.14	6.76	19.63	35.95	41.06	2.34	30.16	3.94	2.96
A5503	37.972807	-121.577286	South Delta tidal transition zone	Rock Slough	6/1/2020	5.00	1.17	23.73	246.11	8.77	9.00	106.47	5.81	1.16	32.41	3.28	35.25	23.81	241.13	0.12	0.44	2.31	1.40	0.00	4.17	10.58	55.54	33.55	0.10	6.17	2.95	2.70
A5630	37.975780	-121.514527	South Delta tidal transition zone	Latham Slough	6/1/2020	31.59	1.42	24.38	360.27	7.81	8.13	97.32	6.09	3.21	47.82	7.10	50.88	23.89	309.53	0.15	1.66	2.52	4.04	0.39	8.61	19.22	30.76	45.89	4.20	33.02	4.03	2.88
A4495	37.992881	-121.577910	South Delta tidal transition zone	Old River	6/1/2020	3.93	0.93	23.74	243.50	9.11	9.81	116.01	5.64	0.96	31.03	2.95	33.34	23.81	238.62	0.13	0.31	2.18	1.18	0.00	3.68	8.37	59.20	32.03	0.00	4.88	2.85	2.67
A3771	37.993339	-121.435155	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	65.70	1.68	23.56	419.55	7.73	7.87	92.81	5.47	2.09	41.47	4.95	45.17	23.60	412.83	0.21	0.52	1.62	2.22	0.53	4.87	10.64	33.38	40.42	10.96	67.38	3.58	4.60
A3784	37.993899	-121.412254	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	78.41	2.31	23.62	453.30	7.63	7.56	89.30	5.97	2.23	40.27	5.35	43.56	23.68	443.54	0.22	0.68	1.46	2.50	0.58	5.23	13.00	27.93	47.54	10.79	80.72	3.50	5.55
A3776	37.995205	-121.426432	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	71.47	1.95	23.52	436.55	7.68	7.80	91.95	5.54	2.13	42.33	5.04	45.97	23.54	426.55	0.21	0.62	1.53	2.26	0.60	5.01	12.47	31.28	44.94	11.59	73.42	3.62	5.00
A3780	37.995390	-121.419244	San Joaquin tidal transition zone	San Joaquin River	6/1/2020	76.27	2.14	23.52	449.85	7.64	7.70	90.78	5.93	1.89	41.02	4.69	44.65	23.58	439.25	0.22	0.63	1.46	2.04	0.40	4.54	14.00	32.51	44.59	8.68	78.41	3.55	5.40
A5288	37.997837	-121.409164	San Joaquin tidal transition zone	Fourteenmile Slough	6/1/2020	79.47	2.59	23.57	459.12	7.57	7.32	86.32	7.00	2.13	39.68	4.97	43.07	23.67	449.21	0.23	0.86	1.44	2.56	0.19	5.07	17.13	21.20	50.49	3.43	82.06	3.46	5.50
A5011	37.998936	-121.513803	Central Delta tidal zone	Middle River	6/1/2020	18.15	0.85	24.24	282.36	7.99	8.66	103.34	5.72	2.10	38.63	5.06	40.66	23.57	280.47	0.14	1.61	2.37	2.42	0.00	6.40	24.88	37.74	37.36	0.02	19.01	3.38	2.70
A5275	38.004984	-121.402370	San Joaquin tidal transition zone	Fourteenmile Slough	6/1/2020	76.91	2.72	23.59	467.26	7.49	6.93	81.76	7.98	2.12	42.03	4.83	46.12	23.71	457.57	0.23	1.12	1.45	2.38	0.02	4.97	22.62	28.74	47.92	0.32	79.64	3.62	5.70
A5007	38.004826	-121.513100	Central Delta tidal zone	Middle River	6/1/2020	17.36	0.84	24.07	271.90	8.00	8.51	101.32	5.98	1.88	37.71	4.60	39.37	23.47	272.81	0.14	1.39	2.32	1.86	0.00	5.58	24.88	41.53	33.42	0.02	18.19	3.32	2.66
