Timestamp (PST),"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",NH4 (µM) (Tline) HR,NO3 (µM) (SUNA) HR ,estDIN (?M) HR,estTDN (?M) HR,Cond (µS/cm) (TSG) HR,DO (%sat) (EXO) HR,DO (mg/L) (EXO) HR,fDOM (QSU) (EXO) HR,fDOM (QSU) (WS) HR,estDOC (mg/L) HR,estDON (?M) HR,pH (EXO) HR,pH (mV) (EXO) HR,Salinity (PSU) (TSG) HR,Sp Cond (µS/cm) (EXO) HR,Temp (°C) (EXO) HR,Temp (°C) (TSG) HR,Turb (FNU) (EXO) HR,C (1/m) (CStar) HR,Tr (%) (CStar) HR,fCHL (µg/L) (EXO) HR,fCHL (µg/L) (WS) HR,Total Chl Conc (µg/L) (FP) HR,Bluegreen Algae (µg/L) (FP) HR,Bluegreen Algae (%) (FP) HR,Cryptophyta (µg/L) (FP) HR,Cryptophyta (%) (FP) HR,Diatoms (µg/L) (FP) HR,Diatoms (%) (FP) HR,Green Algae (µg/L) (FP) HR,Green Algae (%) (FP) HR,Transmission (%) (FP) HR,Yellow substances (µg/L) (FP) HR,Temp (°C) (FP) HR,H2O Delta 18O (‰) (Picarro) HR,H2O Delta 2H (‰) (Picarro) HR,E/I HR,? (days) HR,doi
10/16/2018 13:58,38.306857,-121.693015,,4.841,,,268.3,100.13,9.445,43.762,49.517,3.86,19.262,8.2,-73.755,0.149,309.36,18.14,18.187,2.525,2.135,0.808,1.914,5.175,4.11,0.94,20.346,1,21.645,0.63,13.636,2.05,44.372,100,2.25,17.84,-9.771,-70.398,0.048,21.208,
10/16/2018 13:58,38.306852,-121.693005,,4.831,,,268.3,100.13,9.445,43.739,49.517,3.86,19.262,8.2,-73.75,0.149,309.36,18.14,18.187,2.53,2.137,0.808,1.909,5.171,4.11,0.94,20.346,1,21.645,0.63,13.636,2.05,44.372,100,2.25,17.84,-9.771,-70.398,0.048,21.208,
10/16/2018 13:58,38.306852,-121.693005,,4.826,,,268.3,100.13,9.445,43.717,49.501,3.859,19.256,8.2,-73.75,0.149,309.36,18.14,18.187,2.53,2.137,0.808,1.909,5.166,4.04,0.94,20.569,1,21.882,0.62,13.567,2.01,43.982,100,2.25,17.84,-9.771,-70.398,0.048,21.208,
10/16/2018 13:58,38.30686,-121.69299,,4.831,,,268.25,100.13,9.445,43.7,49.49,3.858,19.252,8.2,-73.745,0.149,309.36,18.14,18.187,2.54,2.14,0.807,1.909,5.157,4.04,0.94,20.569,1,21.882,0.62,13.567,2.01,43.982,100,2.25,17.84,-9.734,-70.393,0.049,21.479,
10/16/2018 13:59,38.30686,-121.69299,,4.831,,,268.15,100.13,9.445,43.684,49.49,3.858,19.252,8.2,-73.735,0.149,309.36,18.135,18.187,2.55,2.143,0.807,1.909,5.15,4.04,0.94,20.569,1,21.882,0.62,13.567,2.01,43.982,100,2.25,17.84,-9.734,-70.393,0.049,21.479,
10/16/2018 13:59,38.30686,-121.69298,,4.841,,,268.05,100.13,9.445,43.648,49.49,3.858,19.252,8.2,-73.725,0.149,309.36,18.13,18.187,2.55,2.143,0.807,1.909,5.144,4.04,0.94,20.889,1,22.222,0.62,13.778,1.94,43.111,100,2.22,17.84,-9.697,-70.389,0.049,21.75,
10/16/2018 13:59,38.30686,-121.69297,,4.841,,,267.95,100.13,9.445,43.595,49.479,3.858,19.248,8.2,-73.72,0.149,309.36,18.13,18.187,2.555,2.145,0.807,1.909,5.144,4.04,0.94,20.889,1,22.222,0.62,13.778,1.94,43.111,100,2.22,17.84,-9.697,-70.389,0.049,21.75,
10/16/2018 13:59,38.30686,-121.69296,,4.831,,,267.8,100.13,9.445,43.556,49.458,3.856,19.241,8.2,-73.72,0.149,309.36,18.13,18.187,2.56,2.147,0.807,1.909,5.139,4.04,0.94,20.889,1,22.222,0.62,13.778,1.94,43.111,100,2.22,17.84,-9.697,-70.389,0.049,21.75,
10/16/2018 13:59,38.30686,-121.69296,,4.841,,,267.65,100.13,9.445,43.542,49.396,3.852,19.218,8.2,-73.72,0.149,309.36,18.13,18.186,2.56,2.149,0.807,1.909,5.144,4.04,0.94,20.843,1,22.173,0.63,13.969,1.94,43.016,100,2.22,17.84,-9.697,-70.389,0.049,21.75,
10/16/2018 13:59,38.306855,-121.69295,,4.831,,,267.55,100.13,9.445,43.529,49.278,3.843,19.176,8.2,-73.72,0.149,309.36,18.13,18.186,2.56,2.151,0.806,1.909,5.15,4.04,0.94,20.843,1,22.173,0.63,13.969,1.94,43.016,100,2.22,17.84,-9.689,-70.347,0.05,21.886,
10/16/2018 13:59,38.30685,-121.69295,,4.816,,,267.45,100.135,9.445,43.51,49.153,3.835,19.131,8.2,-73.72,0.149,308.795,18.13,18.186,2.56,2.151,0.806,1.909,5.144,4.045,0.95,21.018,1,22.124,0.625,13.827,1.945,43.031,100,2.235,17.85,-9.689,-70.347,0.05,21.886,
10/16/2018 13:59,38.30685,-121.69294,,4.802,,,267.35,100.19,9.45,43.491,49.098,3.831,19.111,8.2,-73.72,0.148,307.095,18.13,18.186,2.56,2.151,0.806,1.909,5.144,4.05,0.96,21.192,1,22.075,0.62,13.687,1.95,43.046,100,2.25,17.84,-9.681,-70.305,0.05,21.994,
10/16/2018 13:59,38.306845,-121.69293,,4.831,,,267.3,100.26,9.455,43.465,49.098,3.831,19.111,8.2,-73.72,0.148,305.38,18.13,18.186,2.56,2.151,0.806,1.909,5.144,4.05,0.96,21.192,1,22.075,0.62,13.687,1.95,43.046,100,2.25,17.84,-9.681,-70.305,0.05,21.994,
10/16/2018 13:59,38.30684,-121.69293,,4.841,,,267.2,100.335,9.465,43.437,49.094,3.831,19.11,8.2,-73.72,0.148,304.71,18.13,18.186,2.56,2.151,0.806,1.909,5.144,4.045,0.96,21.192,1,22.075,0.625,13.797,1.945,42.936,100,2.235,17.85,-9.681,-70.305,0.05,21.994,
10/16/2018 13:59,38.30684,-121.69292,,4.831,,,267.05,100.42,9.475,43.419,49.071,3.829,19.101,8.2,-73.72,0.148,304.71,18.13,18.186,2.56,2.152,0.806,1.914,5.144,4.04,0.96,27.195,0,0,0.63,17.847,1.94,54.958,100,2.22,17.84,-9.681,-70.305,0.05,21.994,
10/16/2018 13:59,38.30684,-121.69292,,4.782,,,267,100.515,9.485,43.409,49.034,3.826,19.088,8.2,-73.72,0.148,304.71,18.13,18.186,2.56,2.152,0.806,1.918,5.144,4.04,0.96,27.195,0,0,0.63,17.847,1.94,54.958,100,2.22,17.84,-9.681,-70.307,0.05,21.994,
10/16/2018 13:59,38.30684,-121.69291,,4.734,,,267,100.6,9.49,43.409,49.028,3.826,19.086,8.2,-73.725,0.148,304.71,18.13,18.186,2.56,2.152,0.806,1.918,5.144,4.045,0.97,26.796,0,0,0.705,19.475,1.945,53.729,100,2.22,17.85,-9.681,-70.307,0.05,21.994,
10/16/2018 13:59,38.30684,-121.6929,,4.797,,,267,100.67,9.495,43.409,49.02,3.825,19.083,8.2,-73.73,0.148,304.71,18.13,18.186,2.56,2.153,0.806,1.918,5.153,4.05,0.98,26.415,0,0,0.78,21.024,1.95,52.561,100,2.22,17.86,-9.681,-70.305,0.05,21.994,
10/16/2018 13:59,38.30684,-121.69289,,4.86,,,267,100.725,9.5,43.409,49.02,3.825,19.083,8.2,-73.735,0.148,304.71,18.13,18.185,2.555,2.155,0.806,1.918,5.171,4.05,0.98,26.415,0,0,0.78,21.024,1.95,52.561,100,2.22,17.86,-9.681,-70.305,0.05,21.994,
10/16/2018 13:59,38.30684,-121.69289,,4.919,,,267,100.795,9.505,43.409,49.01,3.825,19.08,8.2,-73.745,0.148,304.71,18.13,18.185,2.555,2.158,0.806,1.918,5.177,4.06,0.98,26.415,0,0,0.78,21.024,1.95,52.561,100,2.22,17.87,-9.681,-70.305,0.05,21.994,
10/16/2018 13:59,38.30684,-121.692885,,4.919,,,267,100.855,9.515,43.409,49.003,3.824,19.077,8.2,-73.755,0.148,304.71,18.13,18.184,2.555,2.16,0.806,1.918,5.195,4.06,0.98,26.415,0,0,0.78,21.024,1.95,52.561,100,2.22,17.87,-9.681,-70.305,0.05,21.994,
10/16/2018 13:59,38.30684,-121.69288,,4.919,,,267,100.9,9.52,43.409,48.997,3.824,19.075,8.2,-73.76,0.148,304.71,18.13,18.183,2.555,2.16,0.806,1.918,5.216,4.075,0.995,26.64,0,0,0.79,21.151,1.95,52.209,100,2.215,17.865,-9.688,-70.283,0.05,21.967,
10/16/2018 13:59,38.30684,-121.69288,,4.919,,,267,100.935,9.52,43.409,48.997,3.824,19.075,8.2,-73.76,0.148,304.71,18.13,18.181,2.555,2.161,0.806,1.918,5.232,4.09,1.01,26.862,0,0,0.8,21.277,1.95,51.862,100,2.21,17.87,-9.688,-70.283,0.05,21.967,
10/16/2018 13:59,38.30684,-121.69288,,4.919,,,267,100.96,9.525,43.409,48.997,3.824,19.075,8.2,-73.765,0.148,305.635,18.13,18.178,2.555,2.161,0.806,1.918,5.252,4.09,1.01,26.862,0,0,0.8,21.277,1.95,51.862,100,2.21,17.87,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.30684,-121.692875,,4.919,,,267,100.99,9.53,43.409,48.997,3.824,19.075,8.2,-73.77,0.148,307.225,18.125,18.176,2.555,2.161,0.806,1.923,5.276,4.075,1.02,27.456,0,0,0.79,21.265,1.905,51.279,100,2.215,17.865,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.30684,-121.69287,,4.919,,,267,101.005,9.53,43.423,48.997,3.824,19.075,8.2,-73.775,0.148,308.46,18.12,18.174,2.555,2.161,0.806,1.927,5.276,4.09,1.03,27.394,0,0,0.78,20.745,1.95,51.862,100,2.21,17.87,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.306845,-121.69287,,4.919,,,267,101.015,9.53,43.469,49.02,3.825,19.083,8.2,-73.785,0.148,308.46,18.12,18.174,2.555,2.161,0.806,1.932,5.287,4.09,1.03,27.394,0,0,0.78,20.745,1.95,51.862,100,2.21,17.87,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.30685,-121.69287,,4.919,,,267.05,101.035,9.535,43.524,49.042,3.827,19.091,8.2,-73.79,0.148,308.46,18.12,18.174,2.555,2.162,0.806,1.932,5.287,4.09,1.05,27.888,0,0,0.77,20.452,1.945,51.66,100,2.215,17.865,-9.646,-70.248,0.051,22.32,
10/16/2018 13:59,38.306855,-121.69287,,4.919,,,267.15,101.065,9.54,43.563,49.054,3.828,19.095,8.2,-73.79,0.148,308.46,18.12,18.173,2.565,2.163,0.806,1.946,5.287,4.09,1.07,28.382,0,0,0.76,20.159,1.94,51.459,100,2.22,17.87,-9.646,-70.248,0.051,22.32,
10/16/2018 13:59,38.30686,-121.69287,,4.919,,,267.25,101.095,9.54,43.59,49.083,3.83,19.106,8.2,-73.79,0.148,308.46,18.12,18.173,2.59,2.164,0.805,1.955,5.287,4.09,1.07,28.382,0,0,0.76,20.159,1.94,51.459,100,2.22,17.87,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.30686,-121.69287,,4.919,,,267.45,101.125,9.54,43.632,49.098,3.831,19.111,8.2,-73.79,0.149,308.46,18.12,18.173,2.61,2.164,0.805,1.955,5.299,4.09,1.07,28.457,0,0,0.76,20.213,1.93,51.33,100,2.22,17.84,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.30686,-121.69287,,4.919,,,267.7,101.16,9.545,43.68,49.111,3.832,19.116,8.2,-73.79,0.149,308.46,18.12,18.173,2.635,2.164,0.805,1.96,5.312,4.09,1.07,28.457,0,0,0.76,20.213,1.93,51.33,100,2.22,17.84,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.30686,-121.69287,,4.914,,,267.9,101.195,9.55,43.721,49.111,3.832,19.116,8.2,-73.79,0.149,308.46,18.12,18.173,2.69,2.165,0.805,1.965,5.32,4.09,1.07,28.344,0,0,0.79,20.927,1.915,50.728,100,2.245,17.86,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.30686,-121.69287,,4.919,,,268.15,101.195,9.55,43.777,49.193,3.838,19.146,8.2,-73.79,0.149,308.46,18.12,18.173,2.78,2.165,0.805,1.965,5.331,4.09,1.07,28.457,0,0,0.76,20.213,1.93,51.33,100,2.27,17.84,-9.681,-70.262,0.05,22.048,
10/16/2018 13:59,38.306865,-121.69287,,4.875,,,268.45,101.195,9.55,43.837,49.289,3.844,19.18,8.2,-73.79,0.149,308.46,18.12,18.173,2.86,2.165,0.805,1.969,5.331,4.09,1.07,28.457,0,0,0.76,20.213,1.93,51.33,100,2.27,17.84,-9.688,-70.061,0.05,22.292,
10/16/2018 13:59,38.30687,-121.69287,,4.919,,,268.8,101.195,9.55,43.885,49.371,3.85,19.209,8.2,-73.79,0.149,308.185,18.12,18.173,2.925,2.166,0.805,1.984,5.32,4.09,1.05,28.264,0,0,0.75,20.188,1.915,51.548,100,2.27,17.84,-9.694,-69.861,0.051,22.537,
10/16/2018 13:59,38.30687,-121.69287,,4.875,,,269.15,101.195,9.55,43.956,49.457,3.856,19.24,8.2,-73.79,0.15,306.89,18.12,18.173,2.985,2.167,0.805,1.984,5.329,4.09,1.03,28.065,0,0,0.74,20.163,1.9,51.771,100,2.27,17.84,-9.694,-69.861,0.051,22.537,
10/16/2018 13:59,38.306875,-121.69287,,4.831,,,269.5,101.195,9.55,44.027,49.504,3.859,19.257,8.2,-73.785,0.15,306.89,18.12,18.173,3.035,2.167,0.805,1.984,5.33,4.09,1.03,28.065,0,0,0.74,20.163,1.9,51.771,100,2.27,17.84,-9.694,-69.861,0.051,22.537,
10/16/2018 13:59,38.30688,-121.692865,,4.875,,,269.95,101.195,9.55,44.082,49.532,3.861,19.267,8.2,-73.77,0.15,306.89,18.12,18.173,3.085,2.168,0.805,1.984,5.344,4.09,0.995,27.298,0,0,0.735,20.165,1.915,52.538,100,2.28,17.84,-9.694,-69.861,0.051,22.537,
10/16/2018 13:59,38.30688,-121.69286,,4.812,,,270.4,101.195,9.55,44.158,49.623,3.868,19.3,8.2,-73.75,0.15,306.89,18.12,18.173,3.135,2.167,0.805,1.984,5.355,4.09,1.03,28.142,0,0,0.73,19.945,1.9,51.913,100,2.29,17.84,-9.694,-69.861,0.051,22.537,
10/16/2018 13:59,38.30688,-121.69286,,4.831,,,270.7,101.195,9.55,44.238,49.71,3.874,19.331,8.2,-73.73,0.15,306.89,18.12,18.174,3.155,2.166,0.805,1.984,5.361,4.09,1.03,28.142,0,0,0.73,19.945,1.9,51.913,100,2.29,17.84,-9.703,-69.854,0.051,22.482,
10/16/2018 13:59,38.30688,-121.69286,,4.816,,,271.1,101.195,9.55,44.309,49.908,3.888,19.402,8.2,-73.71,0.151,306.89,18.12,18.175,3.155,2.168,0.805,1.984,5.361,4.15,1.03,28.691,0,0,0.63,17.549,1.93,53.76,100,2.32,17.84,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.30688,-121.69286,,4.802,,,271.6,101.185,9.55,44.39,50.214,3.909,19.513,8.2,-73.685,0.151,306.89,18.12,18.176,3.155,2.169,0.805,1.984,5.362,4.15,1.03,28.691,0,0,0.63,17.549,1.93,53.76,100,2.32,17.84,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.306885,-121.692855,,4.797,,,271.95,101.135,9.545,44.471,50.327,3.917,19.553,8.2,-73.665,0.151,306.89,18.12,18.179,3.155,2.169,0.805,1.984,5.371,4.15,1.07,29.037,0,0,0.68,18.453,1.935,52.51,100,2.315,17.845,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.30689,-121.69285,,4.792,,,272.25,101.085,9.54,44.526,50.357,3.919,19.564,8.2,-73.65,0.151,306.89,18.12,18.181,3.155,2.169,0.805,1.984,5.371,4.15,1.11,30.163,0,0,0.63,17.12,1.94,52.717,100,2.32,17.85,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.30689,-121.69285,,4.787,,,272.5,101.04,9.535,44.583,50.444,3.925,19.595,8.2,-73.63,0.151,306.89,18.12,18.183,3.155,2.169,0.805,1.979,5.381,4.15,1.11,30.163,0,0,0.63,17.12,1.94,52.717,100,2.32,17.85,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.30689,-121.69285,,4.773,,,272.75,101,9.53,44.67,50.565,3.934,19.639,8.2,-73.605,0.151,306.995,18.125,18.184,3.155,2.169,0.805,1.97,5.415,4.165,1.035,22.092,1,21.345,0.68,14.514,1.97,42.049,100,2.315,17.865,-9.701,-69.854,0.051,22.509,
10/16/2018 13:59,38.30689,-121.69285,,4.782,,,273,100.975,9.53,44.744,50.668,3.941,19.676,8.195,-73.575,0.152,308.765,18.13,18.184,3.155,2.168,0.805,1.97,5.455,4.15,0.96,20.915,1,21.786,0.63,13.725,2,43.573,100,2.32,17.88,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.30689,-121.69285,,4.773,,,273.2,100.965,9.525,44.797,50.783,3.949,19.717,8.19,-73.55,0.152,310.725,18.13,18.184,3.155,2.168,0.805,1.97,5.455,4.15,0.96,20.915,1,21.786,0.63,13.725,2,43.573,100,2.32,17.88,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.306895,-121.69285,,4.763,,,273.45,100.96,9.52,44.865,50.87,3.955,19.748,8.19,-73.525,0.152,312.675,18.13,18.184,3.175,2.168,0.805,1.97,5.446,4.165,1.01,21.535,1,21.322,0.715,15.245,1.965,41.898,100,2.32,17.875,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.3069,-121.69285,,4.773,,,273.65,100.96,9.52,44.932,50.897,3.957,19.758,8.19,-73.5,0.152,314.64,18.13,18.185,3.195,2.167,0.805,1.97,5.455,4.18,1.06,27.461,0,0,0.8,20.725,2,51.813,100,2.32,17.88,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.3069,-121.692845,,4.763,,,273.8,100.96,9.52,44.991,50.942,3.96,19.774,8.19,-73.48,0.152,315.28,18.13,18.185,3.195,2.165,0.805,1.97,5.472,4.18,1.06,27.461,0,0,0.8,20.725,2,51.813,100,2.32,17.88,-9.711,-69.848,0.051,22.428,
10/16/2018 13:59,38.3069,-121.69284,,4.763,,,274.05,100.96,9.52,45.057,51.052,3.968,19.814,8.19,-73.46,0.152,315.28,18.13,18.187,3.205,2.164,0.805,1.97,5.474,4.23,1.06,27.461,0,0,0.8,20.725,2,51.813,100,2.31,17.88,-9.701,-69.838,0.051,22.537,
10/16/2018 13:59,38.3069,-121.69279,,4.753,,,274.35,100.96,9.52,45.109,51.162,3.975,19.853,8.19,-73.44,0.152,315.28,18.13,18.188,3.205,2.165,0.805,1.97,5.488,4.23,1.06,27.461,0,0,0.8,20.725,2,51.813,100,2.31,17.88,-9.701,-69.838,0.051,22.537,
10/16/2018 13:59,38.3069,-121.69274,,4.748,,,274.55,100.955,9.52,45.153,51.196,3.978,19.866,8.19,-73.42,0.152,315.28,18.135,18.189,3.205,2.165,0.805,1.97,5.496,4.275,1.07,27.331,0,0,0.84,21.456,2.005,51.213,100,2.31,17.875,-9.69,-69.828,0.051,22.618,
10/16/2018 13:59,38.3069,-121.69274,,4.729,,,274.65,100.945,9.52,45.207,51.212,3.979,19.871,8.19,-73.405,0.153,315.28,18.14,18.19,3.205,2.165,0.805,1.97,5.509,4.32,1.08,27.204,0,0,0.88,22.166,2.01,50.63,100,2.31,17.88,-9.69,-69.828,0.051,22.618,
10/16/2018 13:59,38.3069,-121.69274,,4.724,,,274.75,100.935,9.52,45.253,51.304,3.985,19.904,8.19,-73.395,0.153,315.28,18.14,18.191,3.205,2.165,0.805,1.984,5.509,4.32,1.08,27.204,0,0,0.88,22.166,2.01,50.63,100,2.31,17.88,-9.69,-69.828,0.051,22.618,
10/16/2018 13:59,38.3069,-121.69274,,4.724,,,274.95,100.92,9.52,45.29,51.392,3.991,19.936,8.19,-73.38,0.153,315.28,18.14,18.192,3.205,2.167,0.805,2.003,5.524,4.315,1.07,27.331,0,0,0.84,21.456,2.005,51.213,100,2.3,17.875,-9.69,-69.828,0.051,22.618,
10/16/2018 13:59,38.3069,-121.692735,,4.704,,,275.15,100.895,9.52,45.35,51.417,3.993,19.945,8.19,-73.365,0.153,315.28,18.14,18.192,3.205,2.167,0.805,2.021,5.535,4.32,1.08,27.204,0,0,0.88,22.166,2.01,50.63,100,2.31,17.87,-9.662,-69.812,0.051,22.835,
10/16/2018 13:59,38.3069,-121.69273,,4.666,,,275.3,100.865,9.515,45.429,51.443,3.995,19.954,8.19,-73.355,0.153,315.28,18.14,18.193,3.315,2.169,0.805,2.035,5.535,4.32,1.08,27.204,0,0,0.88,22.166,2.01,50.63,100,2.31,17.87,-9.662,-69.812,0.051,22.835,
10/16/2018 13:59,38.3069,-121.69273,,4.651,,,275.45,100.86,9.51,45.488,51.488,3.998,19.97,8.19,-73.34,0.153,315.28,18.14,18.193,3.495,2.17,0.805,2.049,5.535,4.325,1.07,27.261,0,0,0.84,21.401,2.015,51.338,100,2.31,17.87,-9.635,-69.795,0.052,23.079,
10/16/2018 13:59,38.3069,-121.69273,,4.641,,,275.6,100.86,9.51,45.549,51.52,4,19.982,8.19,-73.33,0.153,314.315,18.14,18.193,3.655,2.17,0.805,2.059,5.56,4.33,1.06,26.768,0,0,0.88,22.222,2.02,51.01,100,2.31,17.87,-9.635,-69.795,0.052,23.079,
10/16/2018 13:59,38.3069,-121.69273,,4.627,,,275.75,100.86,9.51,45.611,51.588,4.005,20.007,8.19,-73.32,0.153,313.815,18.14,18.193,3.82,2.17,0.805,2.059,5.576,4.33,1.06,26.768,0,0,0.88,22.222,2.02,51.01,100,2.31,17.87,-9.635,-69.795,0.052,23.079,
10/16/2018 13:59,38.3069,-121.69273,,4.627,,,275.85,100.86,9.51,45.677,51.659,4.01,20.032,8.19,-73.305,0.153,313.815,18.14,18.193,4.01,2.17,0.805,2.063,5.589,4.32,1.02,21.294,1,20.877,0.8,16.701,1.97,41.127,100,2.31,17.87,-9.635,-69.795,0.052,23.079,
10/16/2018 14:00,38.3069,-121.69273,,4.617,,,276,100.86,9.51,45.756,51.697,4.013,20.046,8.19,-73.29,0.153,313.815,18.14,18.194,4.19,2.17,0.805,2.068,5.583,4.32,1.02,21.294,1,20.877,0.8,16.701,1.97,41.127,100,2.31,17.87,-9.613,-69.913,0.052,23.079,
10/16/2018 14:00,38.3069,-121.69273,,4.617,,,276.15,100.86,9.51,45.829,51.734,4.015,20.059,8.19,-73.275,0.153,313.815,18.14,18.194,4.365,2.17,0.805,2.068,5.583,4.325,0.985,20.628,1,20.942,0.795,16.649,1.995,41.78,100,2.315,17.88,-9.613,-69.913,0.052,23.079,
10/16/2018 14:00,38.3069,-121.692725,,4.617,,,276.3,100.86,9.51,45.878,51.768,4.018,20.071,8.19,-73.26,0.153,313.815,18.14,18.194,4.545,2.171,0.805,2.068,5.596,4.33,1.02,21.339,1,20.921,0.79,16.527,1.97,41.213,100,2.32,17.87,-9.591,-69.795,0.053,23.404,
10/16/2018 14:00,38.3069,-121.69272,,4.617,,,276.5,100.86,9.51,45.927,51.815,4.021,20.088,8.19,-73.245,0.153,313.815,18.14,18.194,4.72,2.173,0.805,2.073,5.607,4.33,1.02,21.339,1,20.921,0.79,16.527,1.97,41.213,100,2.32,17.87,-9.591,-69.795,0.053,23.404,
10/16/2018 14:00,38.3069,-121.69272,,4.617,,,276.7,100.86,9.51,45.986,51.946,4.03,20.135,8.19,-73.23,0.154,313.815,18.145,18.196,4.885,2.173,0.805,2.073,5.618,4.345,1.04,21.421,1,20.597,0.835,17.199,1.98,40.783,100,2.315,17.87,-9.591,-69.795,0.053,23.404,
10/16/2018 14:00,38.3069,-121.69272,,4.617,,,276.95,100.86,9.51,46.03,52.092,4.04,20.188,8.19,-73.215,0.154,313.815,18.15,18.198,5.045,2.175,0.805,2.073,5.62,4.36,1.02,21.25,1,20.833,0.79,16.458,1.99,41.458,100,2.31,17.87,-9.591,-69.795,0.053,23.404,
10/16/2018 14:00,38.3069,-121.69272,,4.583,,,277.2,100.88,9.51,46.08,52.128,4.043,20.2,8.19,-73.2,0.154,313.815,18.15,18.201,5.25,2.175,0.804,2.073,5.638,4.36,1.02,21.25,1,20.833,0.79,16.458,1.99,41.458,100,2.31,17.87,-9.613,-69.816,0.052,23.215,
10/16/2018 14:00,38.3069,-121.69272,,4.549,,,277.35,100.905,9.515,46.086,52.163,4.045,20.213,8.19,-73.185,0.154,313.815,18.15,18.203,5.44,2.175,0.804,2.073,5.663,4.385,1.05,21.672,1,20.64,0.79,16.305,2.005,41.383,100,2.315,17.87,-9.613,-69.816,0.052,23.215,
10/16/2018 14:00,38.3069,-121.69272,,4.583,,,277.6,100.935,9.52,46.086,52.2,4.048,20.226,8.19,-73.17,0.154,314.935,18.15,18.206,5.51,2.177,0.804,2.073,5.663,4.41,1.02,21.118,1,20.704,0.79,16.356,2.02,41.822,100,2.32,17.87,-9.591,-69.837,0.052,23.35,
10/16/2018 14:00,38.306905,-121.69272,,4.578,,,277.85,100.96,9.52,46.086,52.209,4.049,20.23,8.19,-73.155,0.154,316.73,18.15,18.209,5.52,2.178,0.804,2.073,5.666,4.41,1.02,21.118,1,20.704,0.79,16.356,2.02,41.822,100,2.32,17.87,-9.591,-69.837,0.052,23.35,
10/16/2018 14:00,38.30691,-121.69272,,4.607,,,277.95,100.975,9.52,46.086,52.219,4.049,20.233,8.19,-73.14,0.154,318.505,18.155,18.211,5.53,2.178,0.804,2.064,5.684,4.41,0.95,20,1,21.053,0.78,16.421,2.02,42.526,100,2.37,17.87,-9.591,-69.837,0.052,23.35,
10/16/2018 14:00,38.30691,-121.69272,,4.563,,,278.1,100.995,9.52,46.086,52.247,4.051,20.243,8.19,-73.12,0.154,319.785,18.16,18.212,5.53,2.178,0.804,2.059,5.686,4.41,0.95,20,1,21.053,0.78,16.421,2.02,42.526,100,2.37,17.87,-9.591,-69.837,0.052,23.35,
10/16/2018 14:00,38.306915,-121.69272,,4.607,,,278.25,101.02,9.525,46.086,52.282,4.054,20.256,8.19,-73.1,0.154,319.785,18.16,18.213,5.53,2.178,0.804,2.059,5.697,4.41,0.95,20,1,21.053,0.78,16.421,2.02,42.526,100,2.37,17.87,-9.612,-69.925,0.052,23.052,
10/16/2018 14:00,38.30692,-121.69278,,4.563,,,278.35,101.05,9.53,46.086,52.318,4.056,20.269,8.19,-73.08,0.154,319.785,18.16,18.213,5.535,2.179,0.804,2.054,5.697,4.43,0.96,19.672,1,20.492,0.78,15.984,2.14,43.852,100,2.37,17.89,-9.612,-69.925,0.052,23.052,
10/16/2018 14:00,38.30692,-121.69278,,4.607,,,278.4,101.09,9.53,46.086,52.358,4.059,20.283,8.19,-73.06,0.155,319.785,18.16,18.213,5.54,2.181,0.804,2.05,5.711,4.43,0.96,19.672,1,20.492,0.78,15.984,2.14,43.852,100,2.37,17.89,-9.633,-70.014,0.051,22.754,
10/16/2018 14:00,38.30692,-121.69278,,4.612,,,278.4,101.125,9.535,46.086,52.382,4.061,20.292,8.19,-73.045,0.155,319.785,18.16,18.213,5.545,2.181,0.804,2.05,5.699,4.43,0.96,19.672,1,20.492,0.78,15.984,2.14,43.852,100,2.37,17.89,-9.633,-70.014,0.051,22.754,
10/16/2018 14:00,38.30692,-121.69278,,4.602,,,278.45,101.15,9.54,46.086,52.394,4.062,20.296,8.19,-73.03,0.155,319.785,18.16,18.213,5.555,2.183,0.804,2.05,5.711,4.43,1,20.833,1,20.833,0.78,16.25,2.02,42.083,100,2.32,17.89,-9.633,-70.014,0.051,22.754,
